Iteration	Posterior	Likelihood	Prior	age_uapaca	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	root_time	sf[1]	sf[2]	sf[3]	sf[4]	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1060	-14044.11	-14217.2	173.0922	92.74011	0.1488564	0.0002627769	0.0002140846	0.0002420286	0.0001464973	0.0002168617	0.0004415357	0.0002970966	0.0004655389	0.0007842682	0.0008628012	0.0005818111	0.0002303073	0.0003369447	0.0001065775	0.001823415	0.001546025	0.0005308284	0.000554442	0.000253917	0.0008360053	0.0001589955	0.0002139415	0.0005408507	0.000284985	0.0002315922	0.0006758504	0.002031425	0.0003396354	0.001507674	0.0005879293	0.0005188234	0.0004016618	0.000149308	0.0007083184	0.0005866953	9.484833e-05	0.0002856048	0.0009953225	0.0002087847	0.0001433533	0.0335854	0.7743772	0.115271	0.169514	0.217398	0.0739502	0.104967	0.342122	0.0920492	0.0005349841	92.74011	0.269648	0.181617	0.263322	0.285414	0.2256228	0.0006446207	-7.74739	0.895032	0.8010823
1070	-14034.92	-14210.22	175.2997	93.84458	0.1873905	7.086518e-05	8.516573e-05	7.561941e-05	0.0001703172	0.0001676742	0.001103662	0.0002073393	0.0005231281	0.0003168322	0.0001403769	0.0003486231	0.0001456821	0.0003073664	0.0002237528	0.001884944	0.001634746	0.0004817603	0.0005661403	0.0005186208	0.0008511044	0.0001567457	0.000203356	0.0001412876	0.0003329395	0.0002725278	0.0004091155	0.0002002678	0.0003582648	0.002035438	0.0001284935	0.000156763	0.0008340652	0.0001682294	0.0007992585	0.0006413925	0.0001214648	0.0003331393	0.001326228	0.0007261771	0.001110896	0.06576972	0.6490231	0.1216208	0.15652	0.248054	0.0678872	0.0474873	0.39605	0.0840022	0.0005069943	93.84458	0.27734	0.175228	0.269467	0.277964	0.3509769	0.0004590318	-8.03597	0.8361567	0.699158
1080	-14041.08	-14220.72	179.6447	110.7174	0.1485043	0.0002095494	0.0005723473	0.000170855	0.0002536581	0.0004314182	0.0004590008	0.0004265044	0.0002241504	0.0004411808	0.0002760472	0.001430455	0.0002340544	0.0002182488	0.000326683	0.0008372785	0.001399879	0.0006271117	0.0003816087	0.0003398125	0.0005371853	0.0003358313	0.0002092099	0.0001388304	0.0006848387	0.0003734125	0.001307007	0.0003210952	0.0003526309	0.001940645	0.0004823323	0.0003586755	0.0004319428	0.0001175061	0.0006078048	0.0007515944	0.0001428418	0.0007295619	0.0003689871	0.0005335397	0.0002092096	0.01428572	0.9038026	0.1342186	0.167179	0.237492	0.0775076	0.0561277	0.348152	0.113542	0.0005048631	110.7174	0.269746	0.170869	0.28184	0.277544	0.09619737	0.0004192311	-7.962071	0.6082484	0.3699662
1090	-14036.28	-14214.1	177.8254	86.75578	0.1337037	0.000472532	0.0002706884	0.0001407616	0.0008891514	0.0004329573	0.0004005243	8.594935e-05	0.0001826004	0.000525737	0.0002377408	0.0004062034	0.0003516694	0.0002472731	0.0002515634	0.0008694389	0.0015696	0.0005745316	0.0005417365	0.0004699516	0.0005131564	0.0003170006	0.0001571735	0.000115311	0.0007108918	0.0001877241	0.0007946873	8.61301e-05	0.0009800558	0.001215199	0.0002922026	0.0001481067	0.001152959	0.0003613798	0.0007345796	0.001026442	7.815651e-05	0.0001336235	0.0004356508	0.0002244695	0.0002898972	0.0298047	0.7770839	0.103899	0.136256	0.294569	0.0648113	0.0785343	0.324735	0.101095	0.0004718852	86.75578	0.270223	0.178946	0.264435	0.286395	0.2229161	0.0004894365	-7.880109	0.7181267	0.515706
1100	-14029.29	-14210.48	181.1826	120.4235	0.1521688	0.0005731895	0.0001870248	0.0001481634	0.0004070652	0.0001535854	0.001009163	0.0001335679	0.0001511737	0.0003781458	0.0001599341	0.0001665744	0.0003428317	0.0004090817	0.0002821934	0.001439169	0.001634077	0.0005427171	0.0003437495	0.0002415151	0.0001763046	0.0002653097	0.0004585982	0.0002062836	0.0001961738	0.0002141407	0.0003500085	9.967496e-05	0.0008493335	0.001346213	0.0005295284	0.0001076007	0.0004229856	0.0001812123	0.0004836934	0.001189811	0.0001195243	0.0004145854	3.906495e-05	0.0003713318	0.0001571178	0.04729764	0.6891764	0.1048711	0.146408	0.265166	0.0841676	0.0709687	0.34893	0.0843593	0.0004220354	120.4235	0.271833	0.176348	0.279801	0.272018	0.3108236	0.0004241063	-8.116339	0.837631	0.7016257
1110	-14043.2	-14211.24	168.0381	91.10661	0.2633511	0.001437252	8.88086e-05	0.0001620643	0.0001309465	0.0001332852	0.001885027	0.0001797463	0.000218414	0.0003627033	0.0002169016	0.0004563349	0.0004920508	0.0002856134	0.0001843202	0.002318899	0.001842266	0.0002512299	0.0005281208	0.0004113586	0.001395157	0.001200507	0.00134393	0.0003772674	0.0002081757	0.0005483656	0.0008764798	0.0001750388	0.000314024	0.001404709	0.0002409818	0.0005786018	0.0005400646	0.000141058	0.0007169039	0.0008827223	0.000320131	0.0006762146	0.0002164137	0.000509678	0.0002586229	0.085545	0.6751675	0.1778061	0.175287	0.248616	0.0731265	0.0918433	0.333476	0.077651	0.0006127597	91.10661	0.27086	0.170023	0.270653	0.288464	0.3248325	0.0004461367	-7.984306	0.734058	0.5388412
1120	-14032.87	-14215.14	182.264	88.1293	0.2128443	0.0002830722	0.0002358793	0.0001560382	0.0003205128	0.0002350513	0.0006883919	0.0001763946	0.0004270686	0.0003233678	0.0003257511	0.0003835987	0.0003482623	0.0008364858	0.0002474215	0.001030345	0.001732887	0.0006779383	0.0003863604	0.0002664637	0.0004958379	0.001342119	0.0003274849	0.0005206587	0.0002117326	0.0005042105	0.0002131544	0.00048052	0.0008674342	0.0006490763	0.0005970641	0.0003908104	0.0005414347	0.0001623417	0.001081737	0.001436811	0.0002762355	0.000465712	0.0002188126	0.0005811571	0.0006378093	0.02907346	0.863405	0.1837708	0.140127	0.266648	0.0784302	0.0818805	0.357662	0.0752523	0.0005270861	88.1293	0.268046	0.180758	0.273866	0.27733	0.136595	0.0005068546	-7.773185	0.6097517	0.3717971
1130	-14044.77	-14203.43	158.6652	77.15139	0.1553957	0.0007212539	0.0004270564	0.0001234417	0.0002335034	0.0004711801	0.001176117	0.0001439711	0.0002727946	0.0003997996	0.002309234	0.0004738196	0.0003587714	0.0008916881	0.001447505	0.003442884	0.0008628295	0.0005530096	0.0005448427	0.0005867572	0.0009235735	0.0004901586	0.000286875	0.001296068	0.0007861563	0.0006746342	0.0002586911	0.0003600516	0.0002343713	0.001480683	0.0004406594	0.001328342	0.0002953061	0.0001120439	0.0008765489	0.002035548	0.0002024119	0.002189828	0.0005069837	0.0007575773	0.001098102	0.05062253	0.6742347	0.1047732	0.169035	0.24966	0.099925	0.0729761	0.334876	0.0735281	0.0008018768	77.15139	0.272214	0.175222	0.274905	0.27766	0.3257653	0.0005759539	-7.720905	0.7230793	0.5228437
1140	-14054.59	-14213.66	159.0686	104.8541	0.2230117	0.0004534308	0.001853417	0.0002198134	0.0004582474	0.0002865261	0.001367823	0.0001443119	0.0002926954	0.0003490702	0.002264775	0.0003746345	0.0003212107	0.0006294479	0.001420146	0.001382454	0.001107187	0.00101128	0.001833924	0.0003796461	0.001099224	0.0004150901	0.0001340623	0.001554719	0.0002730628	0.0004978555	0.002085916	0.001613859	0.0002302485	0.001156657	0.0006688019	0.001651294	0.000150521	0.000382155	0.001021771	0.0003091834	0.0002519479	0.001165721	0.0009750706	0.001775056	0.001046803	0.09641256	0.5676794	0.1265991	0.179058	0.241885	0.0893219	0.0763665	0.319029	0.0943394	0.0008652265	104.8541	0.273313	0.174316	0.268373	0.283998	0.4323206	0.0009346853	-7.199427	0.6695164	0.4482522
1150	-14040.21	-14211.87	171.6622	94.23578	0.2099595	0.0006647539	0.0003328203	0.000136227	0.0002434589	0.000705198	0.001060672	0.0008737058	0.0003794079	0.0004912067	0.0004625492	0.0006620558	0.00056864	0.0002939307	0.0004000187	0.0007499038	0.001514751	0.0007928252	0.001390016	0.0004473318	0.001288505	0.0004312431	0.0002434497	0.0002962243	0.0002956774	0.0005193438	0.004039335	0.00172251	0.0001723117	0.001266074	0.0002390333	0.0005176645	0.0003920889	0.0001042023	0.0006443719	0.0004227462	0.0001230605	0.0007975025	0.0002717175	0.0007858721	0.00106567	0.03410753	0.8375519	0.175852	0.171313	0.260464	0.0900925	0.0741695	0.321969	0.0819923	0.0006952019	94.23578	0.261831	0.168843	0.280712	0.288614	0.1624481	0.0007233867	-7.502551	0.7361847	0.541968
1160	-14050.95	-14214.75	163.8076	110.8688	0.1744435	0.0006214067	0.000373389	0.0001422332	0.0008962468	0.0004652562	0.001214543	0.0005894793	0.0002146236	0.0001953409	0.0006368476	0.000241211	0.0005903142	0.0008986487	0.0004748327	0.00431217	0.0007040183	0.001118982	0.0008093484	0.0006954637	0.0007851997	0.001282649	0.0001911441	0.0002307041	0.0003219308	0.001685508	0.00109997	0.0004199372	0.0006319593	0.0006966695	8.560799e-05	0.0004151176	0.0006920181	0.0003162199	0.001204585	0.0004243282	9.312427e-05	0.0006950183	0.00136506	0.0005885997	0.001116176	0.08504976	0.512451	0.08939376	0.139979	0.238911	0.0673957	0.0725206	0.392911	0.0882828	0.000738397	110.8688	0.264488	0.183889	0.271984	0.279639	0.487549	0.000709385	-7.512597	0.7231661	0.5229693
1170	-14059.68	-14219.28	159.5965	88.28797	0.1451306	0.0008825311	0.0007204756	0.0001942896	0.0002507034	0.0001934651	0.00112406	0.0008354693	0.0003148163	0.0001367872	0.0004076216	0.0005523156	0.0009513098	0.0006378492	0.0006912383	0.002881892	0.0006763008	0.001382805	0.0008529742	0.0009218024	0.0002771301	0.0001242967	0.0002000422	0.003085614	0.0003001113	0.002600039	0.001885327	0.0001566235	0.001446841	0.001117307	0.0005076188	0.0002536351	0.0002006271	0.0006158595	0.000436097	0.0003315141	0.0002596538	0.0004707952	0.0009799359	0.0005274322	0.0008786975	0.1214899	0.1628928	0.02364074	0.151089	0.306909	0.0772302	0.0976654	0.291377	0.0757291	0.0007815976	88.28797	0.261379	0.178254	0.272705	0.287662	0.8371072	0.0007574249	-7.561851	0.8674849	0.7525301
1180	-14059.84	-14209.18	149.3402	99.84242	0.2038438	0.002415429	0.0002806469	0.0001152458	0.0007425218	0.0009010868	0.003283318	0.003698025	0.0001881804	0.0002538927	0.0007640904	0.001124524	0.0002876567	0.0008598358	0.003133068	0.002056812	0.0008391262	0.001309733	0.001641017	0.0007252473	0.0008045596	0.0002312747	0.000253873	0.001493614	0.0001510656	0.003371333	0.001237271	0.001167313	0.0006911354	0.000728219	0.0004025267	0.00150676	0.0005105159	0.0003811379	0.0003275455	0.0008219581	0.0001054532	0.0008250462	0.002881557	0.001091536	0.0007550892	0.06471591	0.682522	0.1391279	0.150328	0.268916	0.0751225	0.115659	0.316931	0.073043	0.001108956	99.84242	0.268932	0.172504	0.281124	0.27744	0.317478	0.001116004	-7.145298	0.8334228	0.6945936
1190	-14058.16	-14218.05	159.8869	82.55667	0.2487698	0.001355321	0.0003268288	9.472336e-05	0.0004522926	0.001075001	0.001455942	0.0002704697	0.0003519962	0.0002147269	0.0003373927	0.0004775299	0.0005973077	0.001338279	0.0002745634	0.003594623	0.0006057072	0.0008125796	0.0008887916	0.001231808	0.0007765932	0.001054733	0.0002460763	0.0009188914	0.0005137472	0.0006362781	0.0002825543	0.0007751222	0.0005322839	0.0005085175	0.00019008	0.001814873	0.0003739179	0.0002628575	0.001232577	0.00135623	0.0003119536	0.002308385	0.001514957	0.0001242298	0.000909697	0.1327076	0.4665446	0.1160622	0.159124	0.253531	0.0905303	0.10559	0.283219	0.108005	0.000810011	82.55667	0.281739	0.174036	0.269754	0.274471	0.5334554	0.001085727	-7.256006	0.9279015	0.8610013
1200	-14039.28	-14210.17	170.8888	118.9131	0.1379338	0.0003268893	0.0003207587	0.0001610523	0.0001888629	0.0005527193	0.0007236315	0.0006086321	0.0001181029	0.0001398103	0.0005113289	0.0006737819	0.0005066794	0.0009757459	0.0002797219	0.001976814	0.0005217857	0.0009482609	0.0009429971	0.0004656025	0.0006745815	0.0001223212	0.0002844873	0.001516409	0.0001485414	0.0006530799	0.0002040621	0.0001708677	0.0007692826	0.001104327	0.0005583587	0.0002647449	0.0005027378	0.0002226468	0.0001695434	0.0003331716	0.0001377673	0.001124865	0.002055051	0.0001876051	0.001050463	0.01258805	0.9087385	0.1253458	0.151864	0.279019	0.0890035	0.0655912	0.31972	0.094803	0.0005799523	118.9131	0.258279	0.175349	0.277888	0.288484	0.09126148	0.0005150488	-7.877386	0.7824802	0.6122752
1210	-14046.51	-14212.94	166.43	100.8521	0.1865153	0.0004158993	5.702899e-05	8.983671e-05	0.0002518745	0.001901458	0.00264217	0.0003598926	8.288194e-05	0.0001923521	0.0007675347	0.0002618265	0.0006655174	0.0005891566	0.0001321277	0.001433317	0.0006396554	0.0007599359	0.0008991244	0.0003002561	0.0002041451	0.0004284394	0.0002880835	0.001023486	0.000151949	0.0002667697	0.0002460184	0.0003742679	0.001300769	0.0008074861	0.0005020755	0.0004107341	0.0003528293	0.0002803562	0.0004960162	0.0005806058	0.0001344855	0.0009637394	0.001455351	0.0001170246	0.0003714277	0.1036496	0.4442833	0.08286562	0.158498	0.250126	0.104774	0.0774168	0.308497	0.100688	0.0005799476	100.8521	0.262859	0.171437	0.284301	0.281402	0.5557167	0.0007433059	-7.536641	0.8151538	0.6644757
1220	-14040.28	-14206.16	165.8777	146.7578	0.1274935	0.0002617102	0.0002058278	7.330528e-05	0.0002823053	0.0005369274	0.0009478888	0.0003926603	0.0001603257	0.0001160211	0.0002536446	7.32006e-05	0.0002782045	0.0006164692	0.0007344552	0.002828513	0.0007824248	0.0004846127	0.0001761244	0.0003847864	8.015462e-05	0.00185175	0.0001009152	0.00169432	0.0004338138	0.0006275972	0.000381195	9.396819e-05	0.0007420641	0.0005163882	7.036066e-05	0.0001496461	0.0008273539	5.720909e-05	0.0003067408	9.327938e-05	0.0001045306	0.00043942	0.0009552401	0.0001454635	0.0008595365	0.05839493	0.5419773	0.06909861	0.132913	0.280861	0.0989716	0.0583733	0.319556	0.109325	0.0005030089	146.7578	0.264455	0.182212	0.268901	0.284433	0.4580227	0.0006863559	-7.824116	1.039232	1.080003
1230	-14039.96	-14209.25	169.2905	107.3925	0.0688107	0.0002767835	0.0002804276	6.439413e-05	0.0002200665	2.121648e-05	0.0008760183	8.059253e-05	7.544928e-05	0.0001640011	0.0004642242	0.0005944919	0.0001913049	0.0003300346	9.980233e-05	0.00247884	0.0005058935	0.0003879221	0.000361782	0.0002688951	0.0005915887	0.0001951212	0.0001206988	0.0002975193	6.259853e-05	0.0006654948	0.0002701578	0.0001311582	0.0005138488	0.0003444088	0.0001243237	0.0002848193	5.81475e-05	0.0004129723	0.004091289	6.875737e-05	0.0001156409	0.0003572633	8.527281e-05	0.0001323704	0.0007026069	0.001331707	0.9806468	0.06747899	0.162469	0.305544	0.0798079	0.0839001	0.264389	0.10389	0.0004342049	107.3925	0.269361	0.178587	0.269706	0.282345	0.0193532	0.0003607541	-8.69936	1.242615	1.544092
1240	-14035.94	-14209.9	173.9571	98.2256	0.1031016	0.000698644	8.888317e-05	7.683134e-05	0.0001692082	0.0001176777	0.0007832005	9.10108e-05	0.0002959671	0.0001897503	0.0002325936	0.0002896812	0.0001525263	0.001284528	0.0001455364	0.001040616	0.0008062136	0.0004254904	0.000381117	0.0006284326	0.0002192093	0.0001937803	0.0002074268	6.663612e-05	0.0001234304	0.0004196442	0.001099977	2.230593e-05	0.001728574	0.0006498014	0.0001574907	0.0001348469	0.0001664423	0.0005868056	0.0009684245	0.000197185	8.647371e-05	0.0007164038	0.0002686234	0.0001221564	0.0008772657	0.01806499	0.8247846	0.08503659	0.146454	0.2726	0.0807717	0.0779534	0.339799	0.0824216	0.0004227703	98.2256	0.267527	0.181486	0.270564	0.280422	0.1752154	0.0003649207	-8.284662	0.8588725	0.737662
1250	-14030.49	-14217.03	186.5438	88.72668	0.08772711	0.0002799693	0.0005505759	7.138977e-05	0.0002293833	0.0002376476	0.0002975553	0.0002670303	0.0002223623	0.000147144	0.0003468333	0.0003394894	0.000271687	0.0002022153	0.0001847002	0.0005942833	0.0006144906	0.0003597158	0.0004027273	0.0001682298	0.0003414399	0.0004551581	0.0002101712	0.0003333762	0.0001079242	0.0002597183	0.0006643856	0.0003728544	0.00168319	0.0004706058	0.0001759031	0.0005322529	0.0001494748	0.0002952514	0.000422715	0.0002277238	0.0002042377	0.0005342808	0.0001542769	0.0001898219	0.0005448379	0.03390762	0.6134876	0.05381949	0.158103	0.232418	0.0746553	0.0608158	0.396028	0.0779801	0.0003529257	88.72668	0.269497	0.178685	0.26834	0.283478	0.3865124	0.000426273	-8.101368	0.8257574	0.6818753
1260	-14028.36	-14211.54	183.1788	121.2075	0.1279697	0.000467292	0.0001180037	8.7348e-05	0.0002026389	0.0005103567	0.0006115692	0.0003679918	8.599583e-05	0.0001229771	0.0003444823	0.0001973871	0.0005091221	0.0003023426	0.0002441343	0.0007475041	0.0005762841	0.0002304885	0.000301532	0.0002709773	0.0003407013	0.0001421929	0.0002021831	0.000864661	0.0002084231	0.000352457	0.0007665659	0.0002372281	0.0006100577	0.001028069	0.0001507556	0.0002393769	0.0001856069	0.000188948	0.0009143521	0.0003011127	0.0007054305	0.0002713819	0.0008887847	0.0001647014	0.0002785665	0.019722	0.8458854	0.1082477	0.164357	0.288771	0.0837205	0.0873725	0.314717	0.0610626	0.0003834996	121.2075	0.264058	0.179843	0.271093	0.285006	0.1541146	0.0004411688	-8.106105	0.871805	0.7600439
1270	-14031.82	-14217.48	185.6547	115.7062	0.1021175	0.0004546458	0.0001280033	0.000112437	0.0003557523	0.0002715566	0.0005269208	0.0001289768	0.0001073666	0.0001171759	0.0003642764	0.0002255353	0.0003189673	0.0008011708	0.0002906864	0.001237647	0.000765516	0.0003340149	0.0003896632	0.000280032	0.0005334652	0.000270843	0.0002099245	0.0004678136	0.0005367259	0.000527289	0.0003214361	0.0003170112	0.0006827975	0.0005819053	8.910664e-05	0.0003374137	0.0001300005	0.0005920939	0.0002957754	0.0001516982	7.758033e-05	0.0002646353	0.0003163024	0.0002892134	0.0003663943	0.03952098	0.6129852	0.06259651	0.153662	0.215907	0.10222	0.112744	0.331636	0.0838307	0.0003642443	115.7062	0.271154	0.16679	0.276731	0.285325	0.3870148	0.0004248957	-7.909092	0.5393052	0.2908501
1280	-14028.41	-14214.17	185.7583	90.56661	0.09610417	0.0004798792	0.0003037416	0.0001012261	0.0002980047	0.0003161848	0.0008611965	0.0003711053	0.000157873	0.0004319761	0.0003646695	0.0003940183	0.0001675821	0.0006579404	0.0001961944	0.0005701528	0.000912309	0.0003693207	0.000441176	0.0002908241	0.0002199634	0.0002964359	0.0001826439	0.0004996231	0.0002023896	0.000258477	0.0005661297	0.0002952186	0.001364833	0.0008013372	0.0002120877	0.0006951765	8.505783e-05	0.000677314	0.000919093	0.0003495664	0.0001931956	0.0002769801	9.982488e-05	0.0002550497	0.0002581551	0.01690435	0.8241039	0.07919982	0.123738	0.277908	0.101266	0.0602874	0.328774	0.108027	0.0004098482	90.56661	0.270712	0.179744	0.263564	0.28598	0.1758961	0.0004817412	-7.849808	0.6506988	0.4234089
1290	-14048.74	-14222.29	173.5523	97.7991	0.1334894	0.0003960465	0.0002344848	9.933339e-05	0.0004412058	0.003555452	0.0007203705	0.0003290541	0.0001079417	0.0003879522	0.0006033118	0.0001363306	0.0002427289	0.0003950887	0.001441642	0.001241337	0.0008377928	0.0005271846	0.0003596655	0.0002020987	0.001005898	0.000151165	0.0002351396	0.0003352618	0.0004763462	0.0001929524	0.001626177	0.0002137212	0.0002681158	0.0003714677	0.0001719242	0.0001325001	4.60898e-05	0.0002182739	0.001701062	0.0003282226	0.0003269262	0.0002651645	0.0004577635	0.0001372159	0.0003978914	0.05265785	0.6055279	0.08083158	0.150812	0.273065	0.0625663	0.0795315	0.332534	0.10149	0.0005329575	97.7991	0.264206	0.17773	0.275002	0.283062	0.3944721	0.000476814	-8.006398	0.8461843	0.716028
1300	-14029.27	-14215.15	185.8843	86.26125	0.1092075	0.0002765827	0.0001642192	9.669373e-05	0.0001076869	0.0003887232	0.0004538813	0.0002367073	0.0002633297	0.0001727511	0.0003235223	0.0002159771	0.0002971058	0.0002680648	0.0001242685	0.001002847	0.0006668015	0.0003960133	0.0003178121	0.0001834361	0.001351699	0.0006701855	9.74171e-05	0.0007131925	0.0002402242	0.0002310625	0.000963398	0.0001419448	0.0005868894	0.0003250212	0.0001745455	0.0002490301	0.0001158253	0.0003379113	0.0009765412	0.0002854477	0.0001269749	0.0005185936	0.0003204456	0.0003741199	0.0002702154	0.07896	0.276973	0.03024754	0.168878	0.252377	0.0908228	0.0720412	0.348282	0.067599	0.0003756777	86.26125	0.259583	0.179629	0.269314	0.291475	0.723027	0.0003670969	-8.06493	0.5568582	0.3100911
1310	-14036.18	-14219.98	183.8019	114.8269	0.0933526	0.0004718639	0.0007745942	0.0001171989	0.0003125633	0.0002399556	0.0006777223	0.0002198272	0.0002563873	0.0009406991	0.0004971392	0.0003399935	0.0002744949	0.0001272631	0.0002656839	0.0008813738	0.001488517	0.0003903113	0.0002528087	0.0002320872	0.000695391	0.0001866978	0.0001605665	0.0005458741	0.0002150498	0.0003743971	0.0008052399	0.000254142	0.0003775308	0.0004879928	0.0001846869	0.0007506135	0.0002633732	0.0005331934	0.0004093616	0.0009716632	0.0006539115	0.0003201456	0.0006270905	0.0001868022	0.0004008584	0.01727157	0.8149857	0.07608103	0.169392	0.223113	0.0739467	0.0934175	0.352562	0.0875681	0.0004541267	114.8269	0.274213	0.1823	0.259165	0.284321	0.1850143	0.0004318171	-7.943753	0.6264899	0.3924896
1320	-14036.17	-14212.85	176.6846	95.53332	0.224492	0.0001208493	0.0004929202	8.48741e-05	0.0002195518	0.0001809739	0.0005317352	0.001190331	0.000123697	0.0004953722	0.0002552589	0.0003512222	0.0002317609	0.0004077632	0.0006001203	0.001021262	0.0005593093	0.0003948172	0.0002870985	0.0001799928	0.0008789773	0.0004491095	0.0001025287	0.0006424758	0.001039376	0.000488468	0.001472738	0.0001880197	0.0001815811	0.0003308437	8.346815e-05	0.0005350882	0.0002898735	0.000420394	0.0007500184	0.0002020362	0.000410691	0.0003378288	0.0007429333	8.3062e-05	0.0005810396	0.04907216	0.781408	0.1754198	0.183277	0.25343	0.089221	0.0575074	0.352033	0.0645325	0.0004484865	95.53332	0.267609	0.18164	0.2753	0.275451	0.218592	0.000373858	-8.103883	0.6515338	0.4244962
