state	power	likelihood
810	0.185935	-14333.5
820	0.185935	-14301.3
830	0.185935	-14314.4
840	0.185935	-14311
850	0.185935	-14310.2
860	0.185935	-14304.3
870	0.185935	-14320.9
880	0.185935	-14300.8
890	0.185935	-14349.8
900	0.185935	-14367.7
910	0.185935	-14316.6
920	0.185935	-14330.5
930	0.185935	-14302.6
940	0.185935	-14313.7
950	0.185935	-14334.8
960	0.185935	-14319.2
970	0.185935	-14333.2
980	0.185935	-14319.8
990	0.185935	-14299.9
1000	0.185935	-14332.1
260	0.160847	-14324.5
270	0.160847	-14382.7
280	0.160847	-14343.8
290	0.160847	-14335.5
300	0.160847	-14304.7
310	0.160847	-14351.9
320	0.160847	-14355.8
330	0.160847	-14392.5
340	0.160847	-14291.8
350	0.160847	-14323.5
360	0.160847	-14295.9
370	0.160847	-14353.7
380	0.160847	-14350.3
390	0.160847	-14333.2
400	0.160847	-14299.5
410	0.160847	-14312
420	0.160847	-14329.4
430	0.160847	-14335.2
440	0.160847	-14307.9
450	0.160847	-14363.9
460	0.160847	-14371
470	0.160847	-14380.4
480	0.160847	-14353.6
490	0.160847	-14341.2
500	0.160847	-14347.8
510	0.160847	-14364.9
520	0.160847	-14358.6
530	0.160847	-14362.8
540	0.160847	-14304.5
550	0.160847	-14351.5
560	0.160847	-14378.6
570	0.160847	-14374.9
580	0.160847	-14366.4
590	0.160847	-14349.2
600	0.160847	-14351.6
610	0.160847	-14318.7
620	0.160847	-14309.1
630	0.160847	-14366.7
640	0.160847	-14313.6
650	0.160847	-14325.5
660	0.160847	-14311.5
670	0.160847	-14337.9
680	0.160847	-14358.8
690	0.160847	-14341.5
700	0.160847	-14339.6
710	0.160847	-14307.7
720	0.160847	-14328.7
730	0.160847	-14302.1
740	0.160847	-14301.4
750	0.160847	-14356.9
760	0.160847	-14346.9
770	0.160847	-14365.1
780	0.160847	-14349.8
790	0.160847	-14302.8
800	0.160847	-14362.4
810	0.160847	-14356.5
820	0.160847	-14306.1
830	0.160847	-14317.1
840	0.160847	-14414.9
850	0.160847	-14345.8
860	0.160847	-14391.9
870	0.160847	-14340.1
880	0.160847	-14341.5
890	0.160847	-14402.3
900	0.160847	-14330.6
910	0.160847	-14372.1
920	0.160847	-14337
930	0.160847	-14369
940	0.160847	-14367.4
950	0.160847	-14369.2
960	0.160847	-14340.5
970	0.160847	-14354.4
980	0.160847	-14310.8
990	0.160847	-14331
1000	0.160847	-14292.3
260	0.138544	-14420.6
270	0.138544	-14338.6
280	0.138544	-14305.2
290	0.138544	-14354.6
300	0.138544	-14326.6
310	0.138544	-14350.5
320	0.138544	-14348
330	0.138544	-14359
340	0.138544	-14337.3
350	0.138544	-14411.1
360	0.138544	-14333.9
370	0.138544	-14341.1
380	0.138544	-14337.2
390	0.138544	-14284.5
400	0.138544	-14313
410	0.138544	-14320.7
420	0.138544	-14329.6
430	0.138544	-14355.1
440	0.138544	-14354.4
450	0.138544	-14335.9
460	0.138544	-14349
470	0.138544	-14364.7
480	0.138544	-14395.7
490	0.138544	-14315.4
500	0.138544	-14312.6
510	0.138544	-14376.8
520	0.138544	-14363.1
530	0.138544	-14369.6
540	0.138544	-14365.4
550	0.138544	-14342.7
560	0.138544	-14322.2
570	0.138544	-14299.1
580	0.138544	-14356.5
590	0.138544	-14316.5
600	0.138544	-14345.3
610	0.138544	-14299.5
620	0.138544	-14342.3
630	0.138544	-14356.3
640	0.138544	-14377.7
650	0.138544	-14309.3
660	0.138544	-14425.3
670	0.138544	-14317.4
680	0.138544	-14389.7
690	0.138544	-14404.6
700	0.138544	-14378.3
710	0.138544	-14371.4
720	0.138544	-14332
730	0.138544	-14383.4
740	0.138544	-14326
750	0.138544	-14359.4
760	0.138544	-14389.7
770	0.138544	-14349.6
780	0.138544	-14350.6
790	0.138544	-14342.8
800	0.138544	-14370.7
810	0.138544	-14366.5
820	0.138544	-14346.6
830	0.138544	-14318.2
840	0.138544	-14339.7
850	0.138544	-14346.7
860	0.138544	-14378
870	0.138544	-14398.5
880	0.138544	-14385.6
890	0.138544	-14353.3
900	0.138544	-14408.2
910	0.138544	-14364.1
920	0.138544	-14312.3
930	0.138544	-14320.1
940	0.138544	-14342.4
950	0.138544	-14324.3
960	0.138544	-14350.9
970	0.138544	-14374.7
980	0.138544	-14357.9
990	0.138544	-14298.5
1000	0.138544	-14365.8
260	0.118787	-14339
270	0.118787	-14329.7
280	0.118787	-14329.8
290	0.118787	-14341.6
300	0.118787	-14342.9
310	0.118787	-14383
320	0.118787	-14368.5
330	0.118787	-14349.5
340	0.118787	-14331.8
350	0.118787	-14357.8
360	0.118787	-14424.3
370	0.118787	-14410.3
380	0.118787	-14374.6
390	0.118787	-14403.6
400	0.118787	-14398.4
410	0.118787	-14352.5
420	0.118787	-14349.7
430	0.118787	-14393.6
440	0.118787	-14325.8
450	0.118787	-14408
460	0.118787	-14398.5
470	0.118787	-14352.6
480	0.118787	-14398.1
490	0.118787	-14554.6
500	0.118787	-14404.2
510	0.118787	-14470.1
520	0.118787	-14367
530	0.118787	-14375.5
540	0.118787	-14394.3
550	0.118787	-14406.1
560	0.118787	-14430.7
570	0.118787	-14359.1
580	0.118787	-14340.7
590	0.118787	-14435.9
600	0.118787	-14364
610	0.118787	-14353.1
620	0.118787	-14390.6
630	0.118787	-14392.8
640	0.118787	-14359.6
650	0.118787	-14424.3
660	0.118787	-14353.2
670	0.118787	-14363.4
680	0.118787	-14389.4
690	0.118787	-14352.9
700	0.118787	-14419.6
710	0.118787	-14383.3
720	0.118787	-14445.6
730	0.118787	-14381
740	0.118787	-14405.3
750	0.118787	-14385.6
760	0.118787	-14444.7
770	0.118787	-14414.4
780	0.118787	-14409.6
790	0.118787	-14433.2
800	0.118787	-14503.4
810	0.118787	-14569.1
820	0.118787	-14507.9
830	0.118787	-14397.4
840	0.118787	-14530.8
850	0.118787	-14482.9
860	0.118787	-14447.1
870	0.118787	-14420.6
880	0.118787	-14448.2
890	0.118787	-14489
900	0.118787	-14349.9
910	0.118787	-14453.7
920	0.118787	-14433.4
930	0.118787	-14450.4
940	0.118787	-14502
950	0.118787	-14506.9
960	0.118787	-14456.7
970	0.118787	-14374.8
980	0.118787	-14371.2
990	0.118787	-14365.1
1000	0.118787	-14405.3
260	0.101351	-14449.7
270	0.101351	-14340
280	0.101351	-14354.7
290	0.101351	-14426.3
300	0.101351	-14403.4
310	0.101351	-14344.6
320	0.101351	-14335.8
330	0.101351	-14332.2
340	0.101351	-14354.7
350	0.101351	-14443.5
360	0.101351	-14465.7
370	0.101351	-14477.3
380	0.101351	-14373.1
390	0.101351	-14403.4
400	0.101351	-14392.1
410	0.101351	-14388
420	0.101351	-14452.3
430	0.101351	-14346.6
440	0.101351	-14415.2
450	0.101351	-14390.9
460	0.101351	-14336
470	0.101351	-14367.5
480	0.101351	-14415.4
490	0.101351	-14451.7
500	0.101351	-14343.4
510	0.101351	-14364.8
520	0.101351	-14391.7
530	0.101351	-14422.5
540	0.101351	-14364.7
550	0.101351	-14519.3
560	0.101351	-14431.7
570	0.101351	-14402.5
580	0.101351	-14444.9
590	0.101351	-14496.1
600	0.101351	-14392.8
610	0.101351	-14456.7
620	0.101351	-14516.9
630	0.101351	-14372.5
640	0.101351	-14391.3
650	0.101351	-14380.5
660	0.101351	-14450.1
670	0.101351	-14397.3
680	0.101351	-14389.1
690	0.101351	-14353.2
700	0.101351	-14408.2
710	0.101351	-14434.8
720	0.101351	-14384.6
730	0.101351	-14400.9
740	0.101351	-14415.8
750	0.101351	-14427
760	0.101351	-14428.4
770	0.101351	-14413.7
780	0.101351	-14485.5
790	0.101351	-14435.8
800	0.101351	-14398
810	0.101351	-14413.4
820	0.101351	-14427.7
830	0.101351	-14456.3
840	0.101351	-14392.7
850	0.101351	-14454.2
860	0.101351	-14360.8
870	0.101351	-14412.5
880	0.101351	-14421.8
890	0.101351	-14360.2
900	0.101351	-14332.3
910	0.101351	-14372.1
920	0.101351	-14429.4
930	0.101351	-14398.3
940	0.101351	-14346.8
950	0.101351	-14383.3
960	0.101351	-14378.6
970	0.101351	-14429.3
980	0.101351	-14423.2
990	0.101351	-14355.2
1000	0.101351	-14338.9
260	0.0860252	-14451.8
270	0.0860252	-14389.8
280	0.0860252	-14470.4
290	0.0860252	-14435.4
300	0.0860252	-14376.1
310	0.0860252	-14468.3
320	0.0860252	-14403.1
330	0.0860252	-14421
340	0.0860252	-14457.8
350	0.0860252	-14375.8
360	0.0860252	-14370.9
370	0.0860252	-14437.1
380	0.0860252	-14396
390	0.0860252	-14443.8
400	0.0860252	-14431.2
410	0.0860252	-14417.6
420	0.0860252	-14432.9
430	0.0860252	-14383.3
440	0.0860252	-14413.9
450	0.0860252	-14339
460	0.0860252	-14412.9
470	0.0860252	-14394.2
480	0.0860252	-14532
490	0.0860252	-14482.4
500	0.0860252	-14405.7
510	0.0860252	-14429.3
520	0.0860252	-14475.4
530	0.0860252	-14403.5
540	0.0860252	-14454.5
550	0.0860252	-14414.2
560	0.0860252	-14425.5
570	0.0860252	-14448.1
580	0.0860252	-14450.3
590	0.0860252	-14445.8
600	0.0860252	-14440.1
610	0.0860252	-14426.9
620	0.0860252	-14441.6
630	0.0860252	-14444.6
640	0.0860252	-14495.7
650	0.0860252	-14473
660	0.0860252	-14565.7
670	0.0860252	-14374.3
680	0.0860252	-14443
690	0.0860252	-14426.8
700	0.0860252	-14400.5
710	0.0860252	-14403.4
720	0.0860252	-14500
730	0.0860252	-14388.6
740	0.0860252	-14345.1
750	0.0860252	-14340.6
760	0.0860252	-14413.4
770	0.0860252	-14521.8
780	0.0860252	-14425.3
790	0.0860252	-14464.8
800	0.0860252	-14403
810	0.0860252	-14411.5
820	0.0860252	-14418.6
830	0.0860252	-14449.8
840	0.0860252	-14424.8
850	0.0860252	-14363.3
860	0.0860252	-14299.1
870	0.0860252	-14367.6
880	0.0860252	-14377.8
890	0.0860252	-14479.6
900	0.0860252	-14438.3
910	0.0860252	-14372
920	0.0860252	-14371.2
930	0.0860252	-14470.2
940	0.0860252	-14398.2
950	0.0860252	-14414.8
960	0.0860252	-14486.6
970	0.0860252	-14405.1
980	0.0860252	-14407.8
990	0.0860252	-14506.7
1000	0.0860252	-14444
260	0.0726122	-14443.3
270	0.0726122	-14469.6
280	0.0726122	-14447.8
290	0.0726122	-14392.1
300	0.0726122	-14434.2
310	0.0726122	-14555.6
320	0.0726122	-14461.5
330	0.0726122	-14453.4
340	0.0726122	-14518.6
350	0.0726122	-14415.8
360	0.0726122	-14487.8
370	0.0726122	-14496.7
380	0.0726122	-14480.5
390	0.0726122	-14479.2
400	0.0726122	-14409.6
410	0.0726122	-14424.3
420	0.0726122	-14443.2
430	0.0726122	-14457
440	0.0726122	-14518.8
450	0.0726122	-14360
460	0.0726122	-14418.7
470	0.0726122	-14457.2
480	0.0726122	-14458.9
490	0.0726122	-14366.3
500	0.0726122	-14408.7
510	0.0726122	-14520.4
520	0.0726122	-14444.7
530	0.0726122	-14475.3
540	0.0726122	-14412.4
550	0.0726122	-14467.9
560	0.0726122	-14453.6
570	0.0726122	-14433.9
580	0.0726122	-14560.9
590	0.0726122	-14435.7
600	0.0726122	-14423.4
610	0.0726122	-14518.1
620	0.0726122	-14413.9
630	0.0726122	-14449.2
640	0.0726122	-14533
650	0.0726122	-14355.5
660	0.0726122	-14404.1
670	0.0726122	-14510.6
680	0.0726122	-14401.3
690	0.0726122	-14431.7
700	0.0726122	-14481
710	0.0726122	-14443.6
720	0.0726122	-14484.2
730	0.0726122	-14516
740	0.0726122	-14445.2
750	0.0726122	-14553.4
760	0.0726122	-14451.2
770	0.0726122	-14505.3
780	0.0726122	-14629
790	0.0726122	-14478.2
800	0.0726122	-14387.9
810	0.0726122	-14402.1
820	0.0726122	-14470.7
830	0.0726122	-14446.9
840	0.0726122	-14475.1
850	0.0726122	-14471.3
860	0.0726122	-14492.6
870	0.0726122	-14511.6
880	0.0726122	-14386.7
890	0.0726122	-14463.2
900	0.0726122	-14441.9
910	0.0726122	-14426.7
920	0.0726122	-14398.4
930	0.0726122	-14477.8
940	0.0726122	-14450.7
950	0.0726122	-14578.7
960	0.0726122	-14430.7
970	0.0726122	-14488.9
980	0.0726122	-14453.5
990	0.0726122	-14441.9
1000	0.0726122	-14526.6
260	0.060927	-14564.2
270	0.060927	-14585.6
280	0.060927	-14669
290	0.060927	-14699.8
300	0.060927	-14898
310	0.060927	-14572.2
320	0.060927	-14667.8
330	0.060927	-14557.1
340	0.060927	-14587.5
350	0.060927	-14668.5
360	0.060927	-14553.5
370	0.060927	-14578.8
380	0.060927	-14584.8
390	0.060927	-14529.5
400	0.060927	-14511.2
410	0.060927	-14600.5
420	0.060927	-14550.4
430	0.060927	-14601.4
440	0.060927	-14606.4
450	0.060927	-14808.8
460	0.060927	-14626.4
470	0.060927	-14565.6
480	0.060927	-14670.7
490	0.060927	-14567.6
500	0.060927	-14455.4
510	0.060927	-14570.1
520	0.060927	-14483.8
530	0.060927	-14558.9
540	0.060927	-14574.8
550	0.060927	-14576.3
560	0.060927	-14594.8
570	0.060927	-14609.4
580	0.060927	-14550.8
590	0.060927	-14590.1
600	0.060927	-14521
610	0.060927	-14543
620	0.060927	-14607.5
630	0.060927	-14616.6
640	0.060927	-14538.9
650	0.060927	-14594.2
660	0.060927	-14596.8
670	0.060927	-14540.8
680	0.060927	-14526.2
690	0.060927	-14611.3
700	0.060927	-14562.9
710	0.060927	-14722.1
720	0.060927	-14477.7
730	0.060927	-14585.9
740	0.060927	-14499.2
750	0.060927	-14550.6
760	0.060927	-14610.2
770	0.060927	-14539.7
780	0.060927	-14576.7
790	0.060927	-14622.8
800	0.060927	-14735.9
810	0.060927	-14599.3
820	0.060927	-14534
830	0.060927	-14535.1
840	0.060927	-14786.8
850	0.060927	-14561.8
860	0.060927	-14646.3
870	0.060927	-14637
880	0.060927	-14495.5
890	0.060927	-14636.2
900	0.060927	-14614.3
910	0.060927	-14573.4
920	0.060927	-14556
930	0.060927	-14652
940	0.060927	-14674.8
950	0.060927	-14526.6
960	0.060927	-14577
970	0.060927	-14550.3
980	0.060927	-14580
990	0.060927	-14643.6
1000	0.060927	-14636
260	0.050797	-14669.9
270	0.050797	-14556
280	0.050797	-14610.3
290	0.050797	-14670.2
300	0.050797	-14656.5
310	0.050797	-14714.6
320	0.050797	-14831.7
330	0.050797	-14542.5
340	0.050797	-14786.1
350	0.050797	-14868.8
360	0.050797	-14576.3
370	0.050797	-14529.5
380	0.050797	-14597.3
390	0.050797	-14633.3
400	0.050797	-14646.9
410	0.050797	-14603.6
420	0.050797	-14524.5
430	0.050797	-14680
440	0.050797	-14570.2
450	0.050797	-14547.8
460	0.050797	-14561.8
470	0.050797	-14617.2
480	0.050797	-14531.3
490	0.050797	-14643.1
500	0.050797	-14537.9
510	0.050797	-14518.8
520	0.050797	-14686.9
530	0.050797	-14578.7
540	0.050797	-14496.7
550	0.050797	-14662.8
560	0.050797	-14742.7
570	0.050797	-14753.6
580	0.050797	-14852.9
590	0.050797	-14678.3
600	0.050797	-14705.5
610	0.050797	-14563.2
620	0.050797	-14639.7
630	0.050797	-14766.1
640	0.050797	-14638.2
650	0.050797	-14746.5
660	0.050797	-14668.7
670	0.050797	-14516.5
680	0.050797	-14561.8
690	0.050797	-14727
700	0.050797	-14621.8
710	0.050797	-14628.6
720	0.050797	-14605.4
730	0.050797	-14589.6
740	0.050797	-14681.7
750	0.050797	-14640.6
760	0.050797	-14602.5
770	0.050797	-14665.5
780	0.050797	-14680
790	0.050797	-14538.7
800	0.050797	-14623.7
810	0.050797	-14609.9
820	0.050797	-14618
830	0.050797	-14659
840	0.050797	-14588
850	0.050797	-14712
860	0.050797	-14566.4
870	0.050797	-14549.3
880	0.050797	-14880.5
890	0.050797	-14657.1
900	0.050797	-14517.7
910	0.050797	-14648.4
920	0.050797	-14758.8
930	0.050797	-14586.9
940	0.050797	-14580.7
950	0.050797	-14598.2
960	0.050797	-14552.3
970	0.050797	-14724.6
980	0.050797	-14599.9
990	0.050797	-14478.9
1000	0.050797	-14470.6
260	0.0420616	-14626.1
270	0.0420616	-14875.2
280	0.0420616	-14747.5
290	0.0420616	-14688.7
300	0.0420616	-14893.6
310	0.0420616	-14740.9
320	0.0420616	-14682.6
330	0.0420616	-14676.2
340	0.0420616	-14612.8
350	0.0420616	-14815.1
360	0.0420616	-14793.3
370	0.0420616	-14643.5
380	0.0420616	-14717.1
390	0.0420616	-14646.2
400	0.0420616	-14755.2
410	0.0420616	-14758.5
420	0.0420616	-14786.9
430	0.0420616	-14777.7
440	0.0420616	-14661.1
450	0.0420616	-14702.2
460	0.0420616	-14798.6
470	0.0420616	-14585.1
480	0.0420616	-14724.9
490	0.0420616	-14866.2
500	0.0420616	-14750.5
510	0.0420616	-14879.7
520	0.0420616	-14769.6
530	0.0420616	-14931.2
540	0.0420616	-14838.5
550	0.0420616	-14770.1
560	0.0420616	-14657.3
570	0.0420616	-14722.8
580	0.0420616	-14785.1
590	0.0420616	-14925.7
600	0.0420616	-14801
610	0.0420616	-14547.4
620	0.0420616	-14661
630	0.0420616	-14637
640	0.0420616	-14558.5
650	0.0420616	-14652.7
660	0.0420616	-14802.6
670	0.0420616	-14963.9
680	0.0420616	-14831
690	0.0420616	-14821.2
700	0.0420616	-14574
710	0.0420616	-14784.9
720	0.0420616	-14641.3
730	0.0420616	-14756
740	0.0420616	-14632.2
750	0.0420616	-15029.7
760	0.0420616	-14954.2
770	0.0420616	-14747.6
780	0.0420616	-14626.9
790	0.0420616	-14648.4
800	0.0420616	-14679.8
810	0.0420616	-14669.6
820	0.0420616	-14737.2
830	0.0420616	-14898.7
840	0.0420616	-14672.7
850	0.0420616	-14612.3
860	0.0420616	-14710.2
870	0.0420616	-14755.5
880	0.0420616	-14645.1
890	0.0420616	-14679.6
900	0.0420616	-14532.6
910	0.0420616	-14737.4
920	0.0420616	-14615.2
930	0.0420616	-14723.4
940	0.0420616	-14845.4
950	0.0420616	-14808.1
960	0.0420616	-15007.1
970	0.0420616	-14689.9
980	0.0420616	-14796.6
990	0.0420616	-14827.5
1000	0.0420616	-14728.8
260	0.0345716	-14889.5
270	0.0345716	-14748.1
280	0.0345716	-14869.3
290	0.0345716	-14683.4
300	0.0345716	-14859.3
310	0.0345716	-14877
320	0.0345716	-14946.3
330	0.0345716	-14821.3
340	0.0345716	-14640.7
350	0.0345716	-14759.7
360	0.0345716	-14941.7
370	0.0345716	-14782.5
380	0.0345716	-14600.7
390	0.0345716	-14588.4
400	0.0345716	-14772.2
410	0.0345716	-14599.3
420	0.0345716	-14679.6
430	0.0345716	-14867.5
440	0.0345716	-14807.2
450	0.0345716	-14743.5
460	0.0345716	-14879.1
470	0.0345716	-14927.9
480	0.0345716	-14881.6
490	0.0345716	-14836.4
500	0.0345716	-14904.5
510	0.0345716	-14783.5
520	0.0345716	-14718.4
530	0.0345716	-14818.6
540	0.0345716	-14922.8
550	0.0345716	-14926.9
560	0.0345716	-14810.7
570	0.0345716	-14902.1
580	0.0345716	-14745.2
590	0.0345716	-14704.1
600	0.0345716	-14983.2
610	0.0345716	-14689.5
620	0.0345716	-14736
630	0.0345716	-14821.9
640	0.0345716	-14815.1
650	0.0345716	-14715.4
660	0.0345716	-14789.5
670	0.0345716	-14762.4
680	0.0345716	-14880.9
690	0.0345716	-14880.9
700	0.0345716	-14952.9
710	0.0345716	-14694.7
720	0.0345716	-14668
730	0.0345716	-14640.3
740	0.0345716	-14666
750	0.0345716	-14836.7
760	0.0345716	-15009.8
770	0.0345716	-14770.3
780	0.0345716	-15076.9
790	0.0345716	-14767.5
800	0.0345716	-14787.4
810	0.0345716	-14929.9
820	0.0345716	-14905.6
830	0.0345716	-14826.2
840	0.0345716	-14894.6
850	0.0345716	-14748
860	0.0345716	-14951.1
870	0.0345716	-14840.6
880	0.0345716	-14741.4
890	0.0345716	-14715.5
900	0.0345716	-15028.5
910	0.0345716	-14644
920	0.0345716	-14838.4
930	0.0345716	-14844.5
940	0.0345716	-14698.6
950	0.0345716	-14612.1
960	0.0345716	-14693.4
970	0.0345716	-14667
980	0.0345716	-14882.9
990	0.0345716	-14668.5
1000	0.0345716	-14666.4
260	0.0281887	-14800.4
270	0.0281887	-14738.6
280	0.0281887	-14765.7
290	0.0281887	-14737
300	0.0281887	-14867.5
310	0.0281887	-14817
320	0.0281887	-14703.8
330	0.0281887	-14849.7
340	0.0281887	-14917.6
350	0.0281887	-14977.1
360	0.0281887	-15094.8
370	0.0281887	-15193.2
380	0.0281887	-15048.3
390	0.0281887	-14869.2
400	0.0281887	-15204.3
410	0.0281887	-14847.2
420	0.0281887	-14850.5
430	0.0281887	-14973
440	0.0281887	-14721.5
450	0.0281887	-14758.9
460	0.0281887	-14918.1
470	0.0281887	-15365.7
480	0.0281887	-14954.1
490	0.0281887	-15087
500	0.0281887	-14844.1
510	0.0281887	-14856.8
520	0.0281887	-14686.4
530	0.0281887	-14753.5
540	0.0281887	-14819.4
550	0.0281887	-14733.1
560	0.0281887	-14837.9
570	0.0281887	-14944.2
580	0.0281887	-15090.3
590	0.0281887	-14771.5
600	0.0281887	-14721.1
610	0.0281887	-14779.3
620	0.0281887	-14842.9
630	0.0281887	-14923.9
640	0.0281887	-14947.4
650	0.0281887	-14887
660	0.0281887	-15004.1
670	0.0281887	-14863.9
680	0.0281887	-15087.1
690	0.0281887	-14943.6
700	0.0281887	-14812.4
710	0.0281887	-14891.1
720	0.0281887	-14848.2
730	0.0281887	-14631.5
740	0.0281887	-14650.8
750	0.0281887	-14760.4
760	0.0281887	-14704.8
770	0.0281887	-14804.6
780	0.0281887	-14837
790	0.0281887	-14978.5
800	0.0281887	-15115.9
810	0.0281887	-14779
820	0.0281887	-14816.4
830	0.0281887	-14862.6
840	0.0281887	-14693.7
850	0.0281887	-14849.6
860	0.0281887	-14812.4
870	0.0281887	-15017.4
880	0.0281887	-14980.8
890	0.0281887	-14695.5
900	0.0281887	-14811.2
910	0.0281887	-14878.3
920	0.0281887	-14888.5
930	0.0281887	-14739.5
940	0.0281887	-14874.2
950	0.0281887	-14721.7
960	0.0281887	-14913.3
970	0.0281887	-14906.1
980	0.0281887	-14967.7
990	0.0281887	-14973.5
1000	0.0281887	-14942
260	0.0227855	-15132.8
270	0.0227855	-14913.8
280	0.0227855	-14893.1
290	0.0227855	-15147.7
300	0.0227855	-15110.8
310	0.0227855	-14913.1
320	0.0227855	-15037.3
330	0.0227855	-15040
340	0.0227855	-15126.6
350	0.0227855	-14824.7
360	0.0227855	-14874.1
370	0.0227855	-15046.3
380	0.0227855	-15103.2
390	0.0227855	-14968.8
400	0.0227855	-14920.1
410	0.0227855	-15048.7
420	0.0227855	-15041.2
430	0.0227855	-14888
440	0.0227855	-14812.6
450	0.0227855	-14975.1
460	0.0227855	-15352.7
470	0.0227855	-15108.4
480	0.0227855	-14999
490	0.0227855	-14822.9
500	0.0227855	-15009.5
510	0.0227855	-15119
520	0.0227855	-15019.7
530	0.0227855	-15000
540	0.0227855	-14981
550	0.0227855	-14785.7
560	0.0227855	-15023.7
570	0.0227855	-14827.7
580	0.0227855	-15039.6
590	0.0227855	-15039.4
600	0.0227855	-14969.4
610	0.0227855	-15040
620	0.0227855	-15180.4
630	0.0227855	-15001.6
640	0.0227855	-15102.6
650	0.0227855	-15282
660	0.0227855	-15458
670	0.0227855	-15002.1
680	0.0227855	-15211.2
690	0.0227855	-15019.8
700	0.0227855	-15006.6
710	0.0227855	-15432.1
720	0.0227855	-14910
730	0.0227855	-14708.4
740	0.0227855	-15053.2
750	0.0227855	-15016
760	0.0227855	-14964.4
770	0.0227855	-15053.5
780	0.0227855	-14793.5
790	0.0227855	-15031.5
800	0.0227855	-14965
810	0.0227855	-14948.3
820	0.0227855	-14617.8
830	0.0227855	-15112.5
840	0.0227855	-15396
850	0.0227855	-15014.7
860	0.0227855	-14871.7
870	0.0227855	-15010.4
880	0.0227855	-14975.3
890	0.0227855	-15116.8
900	0.0227855	-15111.9
910	0.0227855	-14889.1
920	0.0227855	-15016.3
930	0.0227855	-14804.8
940	0.0227855	-15149.6
950	0.0227855	-15088.5
960	0.0227855	-14926.5
970	0.0227855	-14804.2
980	0.0227855	-14982.3
990	0.0227855	-15052.8
1000	0.0227855	-14883.1
260	0.0182445	-15072.9
270	0.0182445	-15256.7
280	0.0182445	-15332.2
290	0.0182445	-15453.9
300	0.0182445	-15403.5
310	0.0182445	-15052.6
320	0.0182445	-15291.2
330	0.0182445	-15213.5
340	0.0182445	-14988.6
350	0.0182445	-15458.8
360	0.0182445	-15600.1
370	0.0182445	-14975.1
380	0.0182445	-14999.4
390	0.0182445	-15193.6
400	0.0182445	-15370.6
410	0.0182445	-15353.8
420	0.0182445	-15269.3
430	0.0182445	-15001.6
440	0.0182445	-14920.7
450	0.0182445	-15182.6
460	0.0182445	-15159.8
470	0.0182445	-15163.2
480	0.0182445	-15398.4
490	0.0182445	-15157
500	0.0182445	-15227.4
510	0.0182445	-15008.5
520	0.0182445	-15047.6
530	0.0182445	-15304.3
540	0.0182445	-14963.1
550	0.0182445	-14953.8
560	0.0182445	-15264.3
570	0.0182445	-15107.4
580	0.0182445	-14770.3
590	0.0182445	-15211.4
600	0.0182445	-15197.2
610	0.0182445	-15169.3
620	0.0182445	-14985.6
630	0.0182445	-15052.8
640	0.0182445	-15013.3
650	0.0182445	-15109.5
660	0.0182445	-15104.4
670	0.0182445	-15098.5
680	0.0182445	-15103.9
690	0.0182445	-15127.2
700	0.0182445	-15141.3
710	0.0182445	-14875.2
720	0.0182445	-15171.3
730	0.0182445	-14902.5
740	0.0182445	-15123.1
750	0.0182445	-15152.6
760	0.0182445	-15236.3
770	0.0182445	-15156.3
780	0.0182445	-14975.4
790	0.0182445	-15001.2
800	0.0182445	-14783
810	0.0182445	-15025.5
820	0.0182445	-15304.1
830	0.0182445	-15130.1
840	0.0182445	-15054.1
850	0.0182445	-15120.3
860	0.0182445	-14893.8
870	0.0182445	-15578.3
880	0.0182445	-15063.8
890	0.0182445	-15028.4
900	0.0182445	-14944.3
910	0.0182445	-14996.2
920	0.0182445	-14930
930	0.0182445	-14998.9
940	0.0182445	-15271.8
950	0.0182445	-15199.1
960	0.0182445	-15095.3
970	0.0182445	-15045.6
980	0.0182445	-15001.1
990	0.0182445	-15342.8
1000	0.0182445	-15027.1
260	0.0144583	-15365.8
270	0.0144583	-15078.7
280	0.0144583	-15524.3
290	0.0144583	-15166.5
300	0.0144583	-15039.3
310	0.0144583	-15081
320	0.0144583	-15236.8
330	0.0144583	-15329.8
340	0.0144583	-15445.7
350	0.0144583	-15360.8
360	0.0144583	-15234.3
370	0.0144583	-14966.9
380	0.0144583	-15536.3
390	0.0144583	-15187.5
400	0.0144583	-15211.3
410	0.0144583	-15079.8
420	0.0144583	-15378
430	0.0144583	-15304.9
440	0.0144583	-15341.9
450	0.0144583	-15549.1
460	0.0144583	-15519.4
470	0.0144583	-15019.5
480	0.0144583	-14943.8
490	0.0144583	-14850.5
500	0.0144583	-14880
510	0.0144583	-15477.1
520	0.0144583	-14943.1
530	0.0144583	-15349.2
540	0.0144583	-15135.5
550	0.0144583	-15516.4
560	0.0144583	-15225.8
570	0.0144583	-15462.3
580	0.0144583	-15434.8
590	0.0144583	-15388.8
600	0.0144583	-15345.2
610	0.0144583	-15221.5
620	0.0144583	-15473
630	0.0144583	-15438.5
640	0.0144583	-15109.7
650	0.0144583	-15317.5
660	0.0144583	-15136
670	0.0144583	-15044
680	0.0144583	-15194.6
690	0.0144583	-15059.6
700	0.0144583	-15202.1
710	0.0144583	-15135.3
720	0.0144583	-15489.6
730	0.0144583	-15160.1
740	0.0144583	-15268.1
750	0.0144583	-15259.6
760	0.0144583	-15074.4
