Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
12070	-254933.5	-254810.9	-122.5956	51.78658	0.03295372	0.0005073571	-0.006985956	0.122887	0.260754	0.113748	0.108723	0.277355	0.116533	0.05553191	2.99889e-19	8.18318e-10	0.000270785	3.99973	0.300092	0.177518	0.213266	0.309124	0.04854595	1.143904
12080	-254937.4	-254814.1	-123.2483	51.40524	0.02490308	0.0005075149	-0.00662722	0.125233	0.259551	0.110518	0.105654	0.277151	0.121894	0.03891101	3.72651e-25	9.12838e-13	1.61268e-05	3.99998	0.299855	0.179499	0.211767	0.30888	0.03228379	1.20528
12090	-254936.7	-254814	-122.6687	51.03535	0.005849942	0.0005055122	0.04136053	0.123827	0.258286	0.116834	0.102752	0.280559	0.117743	0.05561164	6.78596e-104	3.90185e-52	7.39145e-22	4	0.299337	0.180917	0.211401	0.308346	0.09697217	0.5734804
12100	-254934.5	-254811.8	-122.7539	51.03535	0.03111077	0.0005007296	-0.0100184	0.127474	0.258857	0.114259	0.100877	0.28118	0.117353	0.06578293	2.4821e-20	2.35462e-10	0.000161496	3.99984	0.300131	0.177485	0.213221	0.309163	0.05576453	1.179655
12110	-254927.9	-254804.5	-123.4581	52.70479	0.02201802	0.0004898134	0.04243092	0.123122	0.255208	0.116911	0.106112	0.280414	0.118233	0.05646091	2.53322e-28	2.3806e-14	3.55121e-06	4	0.299259	0.179875	0.212602	0.308265	0.09889183	0.570936
12120	-254931	-254807.5	-123.4824	52.70479	0.007991213	0.0004882289	0.03369119	0.124112	0.262297	0.118094	0.103279	0.27471	0.117507	0.07599868	2.56129e-76	2.39669e-38	3.90223e-16	4	0.299259	0.179875	0.212602	0.308265	0.1096899	0.6928505
12130	-254937.1	-254814.1	-123.0346	52.25893	0.001403207	0.0004930803	-0.008865585	0.12667	0.267277	0.116836	0.102765	0.276988	0.109465	0.085027	0	3.31305e-215	1.54288e-89	4	0.29894	0.180946	0.211024	0.309089	0.07616142	1.116405
12140	-254934.7	-254810.8	-123.8549	52.25893	0.001387339	0.000506375	0.002653398	0.122716	0.268215	0.117032	0.106686	0.271232	0.114119	0.02803355	0	1.16546e-217	1.47891e-90	4	0.298613	0.180748	0.210793	0.309847	0.03068695	0.9135334
12150	-254936.2	-254813.5	-122.7027	50.86376	0.005488142	0.0005027137	-0.04555885	0.123231	0.271644	0.116353	0.105978	0.269432	0.113361	0.09256693	1.1141e-110	1.58103e-55	2.88936e-23	4	0.299367	0.178677	0.211325	0.31063	0.04700809	1.96917
12160	-254938	-254814.4	-123.6378	52.66401	0.02536648	0.0004955528	0.04227664	0.115606	0.263171	0.116952	0.109935	0.274227	0.120109	0.07727778	1.0302e-24	1.5177e-12	1.99143e-05	3.99998	0.299222	0.181341	0.211223	0.308213	0.1195544	0.6463816
12170	-254937.6	-254815	-122.6496	52.66401	0.01504981	0.0004942086	-0.03626604	0.11884	0.262577	0.113762	0.106305	0.277077	0.12144	0.07818269	5.54215e-41	1.11417e-20	8.38701e-09	4	0.29904	0.181389	0.211278	0.308293	0.04191665	1.865194
12180	-254942.7	-254819.7	-123.0479	52.02853	0.01862291	0.000508595	-0.002994852	0.122567	0.262835	0.112317	0.101377	0.285767	0.115136	0.1178458	2.62366e-33	7.6636e-17	3.28207e-07	4	0.298148	0.180848	0.210648	0.310357	0.114851	1.026076
12190	-254940.3	-254817.8	-122.5335	52.59072	0.04144868	0.0005055865	-0.01807089	0.124777	0.257466	0.115879	0.107528	0.279536	0.114814	0.08494133	1.66251e-15	6.08848e-08	0.00161853	3.99838	0.298148	0.180848	0.210648	0.310357	0.06687044	1.270237
12200	-254933.6	-254810.5	-123.0569	51.84714	0.02672764	0.000504526	-0.05578671	0.123774	0.264309	0.11253	0.108206	0.27729	0.113891	0.09376303	1.6655e-23	6.10163e-12	3.5473e-05	3.99996	0.298948	0.180234	0.211514	0.309304	0.03797632	2.468987
12210	-254939.9	-254816.4	-123.4707	50.86636	0.02272363	0.0005080626	-0.06114298	0.126271	0.262196	0.110287	0.101492	0.279976	0.119778	0.1112888	1.78939e-27	6.32669e-14	5.32752e-06	3.99999	0.298948	0.180234	0.211514	0.309304	0.05014582	2.219303
12220	-254941.7	-254819.1	-122.6241	51.91301	0.03272294	0.0005043903	0.002677588	0.120413	0.264915	0.109455	0.10708	0.284569	0.113568	0.06861362	2.22908e-19	7.05526e-10	0.000254625	3.99975	0.299809	0.180753	0.212123	0.307315	0.07129121	0.9624415
12230	-254943.4	-254820.6	-122.7995	52.52284	0.01143923	0.0005092455	0.0007935016	0.11581	0.269184	0.115644	0.112274	0.26978	0.117307	0.06816989	1.30995e-53	5.41849e-27	2.01189e-11	4	0.299146	0.180924	0.212324	0.307606	0.06896339	0.9884939
12240	-254942.3	-254818.5	-123.7803	51.4787	0.0001243042	0.0004931719	-0.03741935	0.126867	0.268115	0.115276	0.107265	0.266567	0.11591	0.1169382	0	0	0	4	0.299584	0.181189	0.21117	0.308056	0.07951884	1.470572
12250	-254939.5	-254815.6	-123.8613	51.55229	0.03335617	0.0004971193	-0.03293281	0.122739	0.266787	0.116098	0.106496	0.268394	0.119486	0.1290508	4.98151e-19	1.05465e-09	0.000300843	3.9997	0.299584	0.181189	0.21117	0.308056	0.09611802	1.342629
12260	-254943	-254819.8	-123.2357	51.15386	0.02487149	0.0005017914	0.00021109	0.12353	0.261164	0.118588	0.107783	0.277215	0.11172	0.1027574	3.47213e-25	8.81133e-13	1.5892e-05	3.99998	0.300127	0.181518	0.211553	0.306803	0.1029684	0.99795
12270	-254943.1	-254820.1	-123.0275	52.62496	0.02380732	0.0005031269	-0.03904008	0.119827	0.263015	0.119529	0.107454	0.274312	0.115863	0.09075089	2.87508e-26	2.53576e-13	9.47801e-06	3.99999	0.29824	0.180799	0.212616	0.308345	0.05171081	1.754969
12280	-254946.7	-254823.6	-123.0732	50.34909	0.01135195	0.0004970073	0.04735276	0.121543	0.266783	0.117644	0.111415	0.266647	0.115967	0.02017347	5.1595e-54	3.40062e-27	1.65821e-11	4	0.299609	0.177038	0.213592	0.309761	0.06752624	0.2987502
12290	-254944.3	-254818.3	-125.9624	51.51335	0.03750945	0.0004994619	0.02411978	0.126414	0.262314	0.115179	0.103756	0.27624	0.116097	0.1619045	4.96133e-17	1.05214e-08	0.000781265	3.99922	0.299609	0.177038	0.213592	0.309761	0.1860243	0.8703407
12300	-254936.9	-254813.7	-123.1832	51.245	0.0127099	0.0004985753	-0.0160654	0.127815	0.260093	0.114955	0.109397	0.273901	0.113839	0.07159402	2.39315e-48	2.31573e-24	2.48561e-10	4	0.299609	0.177038	0.213592	0.309761	0.05552861	1.289318
12310	-254938.6	-254815.3	-123.3565	52.56043	0.02032047	0.0004942967	0.02988896	0.120049	0.269565	0.112983	0.106837	0.271942	0.118624	0.03275943	1.31681e-30	1.71663e-15	1.19254e-06	4	0.298166	0.178471	0.213052	0.310312	0.06264839	0.5229093
12320	-254932.3	-254809.5	-122.804	52.56043	0.004185073	0.0004946248	0.006442351	0.119884	0.26074	0.116567	0.10669	0.282637	0.113482	0.06070608	7.76393e-145	1.31999e-72	2.35882e-30	4	0.298166	0.178471	0.213052	0.310312	0.06714843	0.9040581
12330	-254930.3	-254807	-123.3387	52.90848	0.02216607	0.000497136	0.04863574	0.124347	0.261651	0.120385	0.108921	0.269147	0.115549	0.03010159	3.85743e-28	2.93761e-14	3.87495e-06	4	0.297548	0.179386	0.213867	0.3092	0.07873733	0.3823039
12340	-254935.6	-254812.5	-123.0404	52.90848	0.01897848	0.0004888173	0.01973062	0.123555	0.265979	0.115534	0.105709	0.27134	0.117882	0.06719242	1.05823e-32	1.53906e-16	4.38343e-07	4	0.29677	0.179584	0.214104	0.309542	0.08692304	0.7730105
12350	-254931.4	-254808.2	-123.2432	52.57193	0.003164679	0.0004980348	-0.01034527	0.123459	0.265133	0.118839	0.105843	0.272043	0.114684	0.09328869	3.20216e-191	8.47792e-96	5.58567e-40	4	0.299506	0.178886	0.213271	0.308338	0.08294342	1.124727
12360	-254939.8	-254814.9	-124.9128	51.11393	0.02785754	0.0005021703	-0.005539727	0.126113	0.274066	0.111644	0.108418	0.263322	0.116436	0.1656253	1.3649e-22	1.74656e-11	5.48798e-05	3.99995	0.299111	0.179969	0.21299	0.307931	0.1600856	1.034605
12370	-254938.5	-254814.5	-124.0013	52.71133	0.02153367	0.000514998	0.02711204	0.124575	0.259692	0.117771	0.110568	0.272519	0.114875	0.1194474	6.14719e-29	1.17275e-14	2.64717e-06	4	0.301199	0.179553	0.210773	0.308474	0.1465594	0.81501
12380	-254935.8	-254812.8	-122.9609	51.50318	0.02274865	0.0004977347	-0.02983291	0.117804	0.27251	0.113121	0.101459	0.276015	0.119091	0.09768132	1.91358e-27	6.54254e-14	5.4022e-06	3.99999	0.300876	0.179361	0.21162	0.308143	0.06784841	1.439699
12390	-254937.1	-254813.3	-123.7854	52.13532	0.01371329	0.0004950194	0.05642654	0.124334	0.262663	0.117171	0.0970734	0.283173	0.115586	0.06287206	6.99636e-45	1.25199e-22	1.302e-09	4	0.300822	0.179329	0.211583	0.308266	0.1192986	0.5270142
12400	-254935.3	-254812.3	-123.0319	52.47236	0.04451367	0.0005041422	-0.02313184	0.121695	0.262369	0.111949	0.112274	0.270796	0.120917	0.05562796	1.66221e-14	1.92468e-07	0.00260917	3.99739	0.301054	0.178523	0.21192	0.308503	0.03249612	1.711834
12410	-254935.2	-254812.1	-123.0951	51.54278	0.04306881	0.0005003285	0.006239592	0.127943	0.261216	0.114361	0.103486	0.273114	0.119881	0.08376637	5.84859e-15	1.14181e-07	0.00210097	3.9979	0.300681	0.179541	0.211658	0.308121	0.09000596	0.9306758
12420	-254947.5	-254823.3	-124.2611	51.54278	0.02195771	0.0004851239	0.05598485	0.114733	0.264553	0.115822	0.106877	0.276603	0.121413	0.06216891	2.13098e-28	2.18345e-14	3.42608e-06	4	0.300799	0.179611	0.211348	0.308242	0.1181538	0.5261696
12430	-254932.6	-254808	-124.6584	52.842	0.001073276	0.0004878118	-0.01536062	0.121188	0.264941	0.115992	0.103219	0.277009	0.117652	0.02883564	0	3.73826e-281	6.57108e-117	4	0.300799	0.179611	0.211348	0.308242	0.01347502	2.139933
12440	-254937.1	-254812.7	-124.3543	52.842	0.01833578	0.0004897894	0.02446732	0.124123	0.263272	0.115656	0.103432	0.275264	0.118253	0.1071626	8.17846e-34	4.27883e-17	2.57698e-07	4	0.297991	0.180333	0.212197	0.30948	0.1316299	0.8141204
12450	-254940	-254816.6	-123.4148	52.57436	0.03254654	0.0004947733	-0.009153264	0.121277	0.263411	0.115718	0.108149	0.27541	0.116036	0.09624973	1.77182e-19	6.29023e-10	0.000242784	3.99976	0.29766	0.180132	0.213071	0.309136	0.08709646	1.105093
12460	-254942.6	-254817.5	-125.1769	52.07103	0.002022256	0.0004956312	0.01449827	0.125981	0.265577	0.119567	0.0996826	0.273979	0.115213	0.1502542	1.0767e-298	1.55474e-149	2.78234e-62	4	0.29766	0.180132	0.213071	0.309136	0.1647525	0.9119997
12470	-254947.2	-254823.7	-123.4215	50.64466	0.02160655	0.0005036603	-0.03429463	0.121602	0.267097	0.122607	0.0997253	0.273095	0.115873	0.04659644	7.6379e-29	1.30723e-14	2.76915e-06	4	0.297181	0.181452	0.212729	0.308639	0.01230181	3.78777
12480	-254938.1	-254814.4	-123.7019	50.9715	0.03507107	0.0004869819	-0.03611629	0.125083	0.264324	0.118974	0.106361	0.272281	0.112977	0.05344688	3.80024e-18	2.91252e-09	0.000458537	3.99954	0.297181	0.181452	0.212729	0.308639	0.0173306	3.083961
12490	-254927.7	-254803.9	-123.8573	50.89294	0.003749602	0.0004790861	-0.04225283	0.120857	0.263079	0.113138	0.106104	0.284119	0.112703	0.08027509	1.52284e-161	5.84618e-81	8.0467e-34	4	0.297044	0.181368	0.21309	0.308497	0.03802226	2.111266
12500	-254929.6	-254805.9	-123.6692	50.18947	0.01843806	0.0004801086	0.01897406	0.123667	0.271631	0.111592	0.102662	0.279329	0.111118	0.0509929	1.24396e-33	5.27702e-17	2.81126e-07	4	0.297176	0.181005	0.213184	0.308635	0.06996696	0.728814
12510	-254929.4	-254805.2	-124.2134	50.29349	0.02920325	0.0004828157	0.02007611	0.126453	0.255392	0.120494	0.103693	0.275132	0.118835	0.07769783	1.35179e-21	5.49586e-11	8.83046e-05	3.99991	0.297278	0.180723	0.213258	0.308741	0.09777393	0.7946681
12520	-254920.5	-254796.4	-124.1404	50.79255	0.01983063	0.0004773885	-0.03984863	0.121579	0.265973	0.11605	0.106638	0.269036	0.120724	0.07384603	2.44176e-31	7.39238e-16	8.40692e-07	4	0.299052	0.180267	0.212719	0.307961	0.0339974	2.172108
12530	-254930.8	-254806.1	-124.7029	51.41615	0.02488979	0.0004699156	-0.05376185	0.120599	0.26845	0.112862	0.109558	0.269925	0.118606	0.07923978	3.61735e-25	8.99369e-13	1.60276e-05	3.99998	0.298086	0.180516	0.213013	0.308386	0.02547793	3.110134
12540	-254918.6	-254793.3	-125.3154	50.91256	0.03782741	0.0004622439	-0.0143283	0.123065	0.266134	0.114639	0.104519	0.274175	0.117468	0.02928851	6.76846e-17	1.22887e-08	0.000833251	3.99917	0.29918	0.181179	0.210123	0.309518	0.01496021	1.95776
12550	-254927.5	-254802.8	-124.6822	51.31599	0.03227759	0.0004552546	0.01139416	0.12621	0.270293	0.112172	0.110115	0.268243	0.112968	0.03984377	1.24252e-19	5.26768e-10	0.000225555	3.99977	0.297839	0.180366	0.213665	0.30813	0.05123793	0.7776225
12560	-254926.3	-254801.9	-124.3759	52.08582	0.03636282	0.0004543737	-0.0155621	0.12319	0.267662	0.120091	0.104019	0.266372	0.118666	0.07253284	1.54721e-17	5.87611e-09	0.000613537	3.99939	0.298676	0.180151	0.21341	0.307763	0.05697074	1.273159
12570	-254926	-254798.3	-127.7416	51.61083	0.02391236	0.0004637192	-0.05842188	0.121389	0.260213	0.117481	0.102498	0.281488	0.116931	0.1468915	3.71304e-26	2.88167e-13	9.99451e-06	3.99999	0.297657	0.179537	0.212683	0.310123	0.0884696	1.660361
12580	-254923.9	-254798.3	-125.5281	52.7698	0.01322296	0.0004681519	-0.03558326	0.118875	0.26417	0.120674	0.0997174	0.279016	0.117548	0.1109928	1.64776e-46	1.92146e-23	5.98144e-10	4	0.29873	0.179263	0.212358	0.309649	0.07540949	1.471867
12590	-254919.9	-254795	-124.8878	52.57891	0.01052826	0.0004597675	-0.04640016	0.126588	0.261952	0.113198	0.108642	0.274356	0.115265	0.08299783	3.65894e-58	2.86394e-29	2.28371e-12	4	0.2987	0.179344	0.212337	0.309618	0.03659767	2.267845
12600	-254921.1	-254796.7	-124.4444	52.16497	0.008531938	0.0004602717	-0.01087154	0.120924	0.259786	0.116337	0.104603	0.279509	0.118841	0.05750039	1.52482e-71	5.84752e-36	3.82061e-15	4	0.298479	0.179211	0.212921	0.309389	0.04662885	1.23315
12610	-254920.8	-254796.5	-124.3368	52.16497	0.02822628	0.0004722068	-0.009629927	0.117714	0.270164	0.11721	0.107517	0.271145	0.11625	0.06147467	2.61461e-22	2.41725e-11	6.28021e-05	3.99994	0.298053	0.180383	0.212617	0.308947	0.05184475	1.185745
12620	-254929.2	-254803.3	-125.8462	51.89079	0.03941772	0.0004648898	0.03133401	0.11892	0.26749	0.118331	0.108731	0.273739	0.112789	0.08500168	2.96826e-16	2.57308e-08	0.00113222	3.99887	0.298022	0.180364	0.212699	0.308915	0.1163357	0.7306587
12630	-254926.2	-254801.2	-124.9192	52.1576	0.01815359	0.0004691204	-0.02397211	0.119082	0.268162	0.113891	0.111766	0.274112	0.112988	0.1153818	3.82945e-34	2.92796e-17	2.20159e-07	4	0.299603	0.179206	0.210397	0.310793	0.09140974	1.262249
12640	-254926.5	-254798.7	-127.786	52.99911	0.02963481	0.0004689603	0.07176539	0.11996	0.257603	0.113314	0.11137	0.276133	0.12162	0.05245114	2.69833e-21	7.76449e-11	0.000101919	3.9999	0.299989	0.17899	0.210079	0.310943	0.1242165	0.4222557
12650	-254917.5	-254793	-124.5199	52.52653	0.03745864	0.0004561325	-0.004167387	0.119263	0.261923	0.11578	0.109909	0.270896	0.122229	0.04926928	4.71877e-17	1.0261e-08	0.000773185	3.99923	0.299843	0.179641	0.210844	0.309673	0.04510189	1.092399
12660	-254920.4	-254795.5	-124.871	52.22139	0.02081467	0.0004639374	0.009862992	0.121576	0.274599	0.115278	0.107207	0.262873	0.118467	0.08752717	6.65184e-30	3.85804e-15	1.66885e-06	4	0.299843	0.179641	0.210844	0.309673	0.09739016	0.898727
12670	-254922.1	-254796.7	-125.3335	52.84324	0.03659695	0.0004580677	0.01306021	0.120035	0.260644	0.115979	0.112202	0.270414	0.120725	0.01803217	1.97448e-17	6.63794e-09	0.000645366	3.99935	0.299099	0.179832	0.211067	0.310001	0.03109238	0.5799545
12680	-254921.2	-254796	-125.1554	52.76997	0.04584587	0.0004516737	-0.01628631	0.116864	0.264469	0.117058	0.10891	0.277083	0.115616	0.08472341	4.10779e-14	3.02531e-07	0.0031477	3.99685	0.299099	0.179832	0.211067	0.310001	0.0684371	1.237975
12690	-254919.3	-254793.7	-125.6054	52.27369	0.02579442	0.0004560418	-0.03044937	0.115465	0.267024	0.119913	0.111433	0.270538	0.115627	0.1077934	2.55066e-24	2.38801e-12	2.40352e-05	3.99998	0.298171	0.179273	0.213516	0.309039	0.07734399	1.393688
12700	-254921.9	-254795.2	-126.6883	52.87125	0.01215756	0.000455126	-0.04424095	0.122459	0.262043	0.117441	0.110525	0.274339	0.113193	0.114912	1.68628e-50	1.94397e-25	8.88951e-11	4	0.298371	0.178722	0.21366	0.309247	0.07067105	1.626012
12710	-254923.9	-254797.4	-126.5738	52.56227	0.04306534	0.0004648148	-0.06671819	0.122096	0.261974	0.118877	0.0994506	0.279957	0.117646	0.09276361	5.83345e-15	1.14033e-07	0.00209984	3.9979	0.298647	0.178887	0.212934	0.309532	0.02604542	3.561609
12720	-254916.4	-254791.2	-125.2267	52.56227	0.01119373	0.0004616001	-0.03853588	0.12487	0.262228	0.116803	0.103447	0.276688	0.115965	0.08370125	9.18285e-55	1.43466e-27	1.15901e-11	4	0.298647	0.178887	0.212934	0.309532	0.04516538	1.853217
12730	-254916.2	-254790.9	-125.2947	52.72204	0.002833799	0.0004589349	-0.007625278	0.120523	0.263352	0.11526	0.106529	0.277874	0.116462	0.1010604	1.96006e-213	6.63307e-107	1.37229e-44	4	0.298647	0.178887	0.212934	0.309532	0.09343511	1.08161
12740	-254916.6	-254791.2	-125.383	52.76651	0.03114809	0.0004559676	0.04902934	0.120939	0.26681	0.11898	0.102884	0.272842	0.117544	0.04187409	2.61821e-20	2.41831e-10	0.000163294	3.99984	0.299212	0.179225	0.213077	0.308485	0.09090342	0.4606437
12750	-254920.8	-254793.4	-127.4099	52.94152	0.03246038	0.0004544131	0.01262517	0.125106	0.260712	0.114085	0.103131	0.273253	0.123713	0.002473794	1.58244e-19	5.94462e-10	0.000237158	3.99976	0.299212	0.179225	0.213077	0.308485	0.01509897	0.1638386
12760	-254920	-254792.7	-127.2994	52.94152	0.03096387	0.0004494519	-0.008748012	0.126471	0.259693	0.114338	0.108485	0.276432	0.11458	0.01224795	2.00918e-20	2.11848e-10	0.000154568	3.99985	0.299156	0.178492	0.213923	0.308428	0.003499943	3.499473
12770	-254922.4	-254794	-128.3663	52.94152	0.03096387	0.0004502008	-0.02376736	0.1315	0.260128	0.113239	0.107442	0.272152	0.115539	0.1688433	2.00918e-20	2.11848e-10	0.000154568	3.99985	0.299156	0.178492	0.213923	0.308428	0.1450759	1.163827
12780	-254923.6	-254797.7	-125.9609	52.94152	0.008669618	0.0004494917	0.02919196	0.127162	0.261534	0.112977	0.103898	0.282702	0.111728	0.07596193	2.01299e-70	2.1246e-35	6.5264e-15	4	0.299156	0.178492	0.213923	0.308428	0.1051539	0.7223882
12790	-254925.8	-254800.7	-125.1408	52.94152	0.02413534	0.0004459033	-0.03528025	0.119635	0.262807	0.114203	0.104644	0.285771	0.112941	0.05164739	6.34336e-26	3.76644e-13	1.1169e-05	3.99999	0.29814	0.178751	0.214234	0.308875	0.01636714	3.155554
12800	-254919.6	-254794.4	-125.1913	52.66113	0.009074751	0.0004425557	-0.03373796	0.121266	0.262439	0.113858	0.113158	0.274557	0.114722	0.04235289	2.53573e-67	7.54038e-34	2.87086e-14	4	0.297872	0.179476	0.214054	0.308598	0.008614936	4.916217
12810	-254924.4	-254799.4	-124.9641	52.47499	0.01224338	0.0004566723	-0.04663451	0.119707	0.261716	0.116621	0.111825	0.27417	0.115962	0.06727022	3.75016e-50	2.89898e-25	1.04932e-10	4	0.298168	0.178661	0.214266	0.308905	0.02063572	3.259893
12820	-254917.8	-254792	-125.7959	52.92413	0.02563327	0.0004467838	-0.04983793	0.119539	0.264052	0.117662	0.110383	0.271366	0.116998	0.08593671	1.81938e-24	2.01686e-12	2.24082e-05	3.99998	0.297366	0.180871	0.21369	0.308074	0.03609878	2.380599
12830	-254930.7	-254805.5	-125.1488	52.79189	0.04133618	0.0004462316	-0.001965031	0.118836	0.268775	0.119581	0.101209	0.275774	0.115826	0.05067701	1.51788e-15	5.81769e-08	0.00158826	3.99841	0.301943	0.179692	0.212298	0.306067	0.04871198	1.04034
12840	-254926.1	-254801.1	-125.0181	52.75857	0.008527979	0.0004550966	-0.005315333	0.127143	0.260799	0.116529	0.104708	0.279744	0.111078	0.07606348	1.41403e-71	5.63108e-36	3.76127e-15	4	0.30165	0.179518	0.213062	0.30577	0.07074814	1.07513
12850	-254919.2	-254793.5	-125.7459	52.47662	0.02301799	0.000457123	-0.039224	0.123476	0.260051	0.118527	0.104545	0.273467	0.119933	0.09691026	3.90395e-27	9.3447e-14	6.26347e-06	3.99999	0.30165	0.179518	0.213062	0.30577	0.05768626	1.679954
12860	-254924.9	-254799.4	-125.567	52.77533	0.004971623	0.000449812	-0.03563808	0.116442	0.264198	0.115742	0.102801	0.282142	0.118675	0.09272977	4.46332e-122	3.16466e-61	1.24648e-25	4	0.299216	0.178424	0.211763	0.310598	0.05709169	1.624225
12870	-254919.9	-254794.4	-125.5128	52.77533	0.01614258	0.0004470889	-0.03745599	0.116123	0.263474	0.118167	0.102519	0.281368	0.118349	0.09905737	2.82945e-38	2.51724e-19	3.05849e-08	4	0.298939	0.179184	0.211567	0.31031	0.06160138	1.608038
12880	-254916.6	-254790.7	-125.8889	52.98938	0.04486524	0.0004467518	0.00596331	0.122744	0.255756	0.114811	0.10976	0.279405	0.117524	0.107546	2.12151e-14	2.17433e-07	0.00274459	3.99726	0.298939	0.179184	0.211567	0.31031	0.1135093	0.9474641
12890	-254925.1	-254798	-127.1174	52.67429	0.01209238	0.0004526903	0.01611193	0.123181	0.268422	0.111753	0.112569	0.271963	0.112112	0.1374344	9.12025e-51	1.42965e-25	7.8251e-11	4	0.298939	0.179184	0.211567	0.31031	0.1535464	0.895068
12900	-254925.2	-254800.9	-124.3693	52.67429	0.006971841	0.0004616279	-0.01296842	0.117397	0.266581	0.119418	0.111778	0.268104	0.116722	0.05712866	2.47077e-87	7.44454e-44	2.02034e-18	4	0.298939	0.179184	0.211567	0.31031	0.04416024	1.293667
12910	-254922.4	-254796.7	-125.686	52.98671	0.03591136	0.0004510986	-0.04396458	0.125878	0.265521	0.114043	0.110076	0.270043	0.114439	0.09925181	9.58151e-18	4.62433e-09	0.000555489	3.99944	0.301803	0.1809	0.211551	0.305745	0.05528723	1.795203
12920	-254922.3	-254797	-125.2653	52.71934	0.02409973	0.0004485678	0.02448842	0.125479	0.25632	0.115046	0.111922	0.26939	0.121844	0.01872254	5.82721e-26	3.60996e-13	1.09741e-05	3.99999	0.301803	0.1809	0.211551	0.305745	0.04321096	0.4332822
12930	-254924.6	-254799.8	-124.8373	52.71934	0.01612038	0.0004544455	-0.005848083	0.126066	0.273128	0.115233	0.101228	0.269287	0.115058	0.06418591	2.51379e-38	2.37267e-19	2.98434e-08	4	0.298919	0.179172	0.209529	0.31238	0.05833782	1.100245
12940	-254919.6	-254794.6	-124.9173	52.86201	0.001321754	0.0004516828	0.0219505	0.124209	0.269899	0.117148	0.107164	0.262419	0.119162	0.04025348	0	1.99448e-228	5.02775e-95	4	0.298484	0.178911	0.210679	0.311926	0.06220397	0.6471207
12950	-254918.7	-254794.1	-124.5695	52.71321	0.03624512	0.0004612907	0.01146944	0.117805	0.266473	0.115661	0.105804	0.275773	0.118484	0.05029401	1.36707e-17	5.5235e-09	0.000597985	3.9994	0.29786	0.180629	0.210238	0.311273	0.06176345	0.8143005
12960	-254928	-254798.1	-129.9226	52.93137	0.01106218	0.0004536452	0.0738959	0.118891	0.26893	0.117902	0.107134	0.270622	0.116521	0.0779473	2.10568e-55	6.87008e-28	8.53823e-12	4	0.296541	0.18054	0.2118	0.311119	0.1518432	0.5133407
12970	-254919	-254793.4	-125.5775	52.42419	0.002071117	0.0004583126	0.03623095	0.118678	0.265934	0.115695	0.107149	0.277452	0.115092	0.06644933	1.13699e-291	5.05228e-146	7.97901e-61	4	0.299203	0.177653	0.213701	0.309443	0.1026803	0.6471479
12980	-254923.7	-254796.7	-126.9419	52.43386	0.02940165	0.0004480252	-0.05225392	0.12111	0.261912	0.117339	0.10911	0.280111	0.110419	0.1114964	1.86211e-21	6.45026e-11	9.43708e-05	3.99991	0.300603	0.177299	0.213274	0.308825	0.05924245	1.882035
12990	-254920.8	-254794.9	-125.8932	52.43386	0.01169005	0.0004511717	-0.01305661	0.12281	0.258442	0.117024	0.104659	0.284762	0.112303	0.02398824	1.76399e-52	1.98834e-26	3.45087e-11	4	0.301209	0.177656	0.213526	0.307609	0.01093162	2.194389
13000	-254921.5	-254795.9	-125.5722	52.03601	0.02808892	0.0004601033	-0.02603136	0.123624	0.266649	0.114399	0.107104	0.279215	0.109009	0.1017016	2.05642e-22	2.14377e-11	5.97502e-05	3.99994	0.297898	0.178498	0.214538	0.309066	0.07567023	1.344011
13010	-254924.6	-254799.3	-125.2384	52.22583	0.01520734	0.0004542239	0.02874675	0.12325	0.260945	0.111712	0.110493	0.272658	0.120941	0.01736058	1.43897e-40	1.79529e-20	1.02232e-08	4	0.299227	0.178006	0.213947	0.30882	0.04610733	0.3765254
13020	-254920.1	-254793.4	-126.6868	52.4885	0.001744954	0.0004472273	0.05771004	0.127392	0.259655	0.118082	0.109946	0.27131	0.113615	0.03186592	0	3.4331e-173	4.22968e-72	4	0.298293	0.180796	0.213187	0.307724	0.08957597	0.3557419
13030	-254923.3	-254798.2	-125.1729	52.18395	5.33747e-05	0.0004468622	0.01262378	0.126548	0.26769	0.1173	0.098564	0.269511	0.120388	0.05526285	0	0	0	4	0.298746	0.18107	0.211993	0.308191	0.06788663	0.8140461
13040	-254920.1	-254794.4	-125.7111	52.18489	0.01361792	0.0004491175	-0.01479687	0.122794	0.269974	0.118301	0.0996798	0.27287	0.116381	0.09791905	3.44684e-45	8.78777e-23	1.12413e-09	4	0.300759	0.179298	0.211843	0.3081	0.08312218	1.178013
13050	-254920.3	-254795.2	-125.0983	52.64403	0.02531234	0.0004390856	-0.01759558	0.128406	0.266314	0.115981	0.104097	0.273036	0.112167	0.04128131	9.16549e-25	1.43154e-12	1.94372e-05	3.99998	0.300985	0.179433	0.212003	0.307579	0.02368573	1.742877
