Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
10970	-255440.5	-255317	-123.5838	52.97695	0.02974062	0.0004988144	0.02376327	0.121732	0.264322	0.122572	0.111031	0.266112	0.114231	0.05524608	3.18692e-21	8.43815e-11	0.000105498	3.99989	0.298754	0.178825	0.212501	0.30992	0.07900936	0.6992347
10980	-255443.2	-255319.5	-123.7169	52.97695	0.02724844	0.0005024051	-0.02884633	0.120082	0.263351	0.120911	0.113865	0.269108	0.112683	0.08238122	4.48784e-23	1.00155e-11	4.35715e-05	3.99996	0.299366	0.179191	0.212937	0.308506	0.05353489	1.538832
10990	-255440	-255316.9	-123.1695	52.97695	0.03807582	0.0005098924	0.03717657	0.120898	0.265141	0.121733	0.106431	0.270938	0.114859	0.03178271	8.59627e-17	1.38486e-08	0.000875606	3.99912	0.299366	0.179191	0.212937	0.308506	0.06895929	0.460891
11000	-255440.6	-255317.2	-123.4406	52.97695	0.02954435	0.0005038521	0.06683335	0.11949	0.26548	0.121889	0.10685	0.271285	0.115006	0.00990221	2.3383e-21	7.22801e-11	9.89354e-05	3.9999	0.300034	0.17902	0.212734	0.308212	0.07673556	0.1290433
11010	-255449.5	-255326	-123.476	52.97695	0.03487922	0.000495377	-0.06257786	0.124098	0.261609	0.123114	0.108312	0.269119	0.113748	0.07461539	3.05775e-18	2.61259e-09	0.000438321	3.99956	0.299334	0.178603	0.212237	0.309826	0.01203754	6.19856
11020	-255448.4	-255325.2	-123.2376	52.97695	0.005282312	0.0005029319	-0.03403317	0.124209	0.261845	0.120282	0.106579	0.269361	0.117724	0.0459455	5.91985e-115	1.1525e-57	3.74759e-24	4	0.298888	0.179078	0.212226	0.309809	0.01191233	3.85697
11030	-255447.7	-255324.8	-122.9649	52.97695	0.01439501	0.0005066538	-0.04321588	0.119195	0.265366	0.117613	0.101749	0.272983	0.123094	0.07095858	8.39447e-43	1.37131e-21	3.51583e-09	4	0.301561	0.180679	0.210043	0.307717	0.0277427	2.557739
11040	-255455.6	-255331.5	-124.107	52.97695	0.04221046	0.0005144887	-0.002955466	0.120996	0.267584	0.117018	0.11061	0.263691	0.120101	0.1157683	3.03983e-15	8.23235e-08	0.00183432	3.99817	0.300071	0.179787	0.209006	0.311136	0.1128128	1.026198
11050	-255443.5	-255320.1	-123.4789	52.97695	0.01726037	0.0005096921	0.02772468	0.122927	0.266516	0.120494	0.110446	0.26287	0.116746	0.08069632	7.36119e-36	4.05979e-18	9.69726e-08	4	0.299002	0.179146	0.211824	0.310027	0.108421	0.7442868
11060	-255442.3	-255319.5	-122.7701	52.97695	0.03206107	0.0005105829	-0.01744785	0.122491	0.262	0.116637	0.110055	0.274217	0.1146	0.07850525	9.29726e-20	4.55672e-10	0.000212387	3.99979	0.300016	0.179754	0.211626	0.308604	0.0610574	1.285761
11070	-255449.7	-255326.4	-123.3568	52.97695	0.03948037	0.0005207835	0.009604066	0.124777	0.265	0.117005	0.111044	0.265435	0.116739	0.09561604	3.13861e-16	2.64587e-08	0.0011454	3.99885	0.300502	0.178202	0.21206	0.309237	0.1052201	0.908724
11080	-255445.8	-255323	-122.8089	52.97695	0.02074324	0.0005343465	-0.03744081	0.121657	0.259854	0.119843	0.11048	0.269597	0.11857	0.07946597	5.28861e-30	3.44009e-15	1.5913e-06	4	0.300502	0.178202	0.21206	0.309237	0.04202516	1.890914
11090	-255448	-255320.7	-127.3187	52.87618	0.01284029	0.0005162062	-0.06403913	0.119934	0.262341	0.120077	0.109286	0.273734	0.114628	0.1865954	7.24403e-48	4.02891e-24	3.12784e-10	4	0.299923	0.177593	0.214304	0.30818	0.1225563	1.522528
11100	-255447	-255324.1	-122.8631	52.87618	0.01662274	0.0005181121	-0.02920781	0.124087	0.261486	0.119685	0.107527	0.271999	0.115217	0.05551372	3.38057e-37	8.7006e-19	5.11724e-08	4	0.300544	0.177961	0.214748	0.306747	0.02630591	2.110313
11110	-255448.7	-255322.4	-126.3019	52.87618	0.006463255	0.000520422	0.1038903	0.127198	0.261051	0.117077	0.108452	0.27434	0.111882	0.03221505	3.95933e-94	2.98024e-47	7.85819e-20	4	0.299359	0.177259	0.211178	0.312204	0.1361053	0.2366921
11120	-255445	-255322	-123.0214	52.87618	0.03318653	0.0005209154	-0.02911216	0.124176	0.261353	0.11876	0.112668	0.266446	0.116597	0.1010601	4.02818e-19	9.48391e-10	0.000287876	3.99971	0.298907	0.1785	0.210859	0.311733	0.0719479	1.404628
11130	-255446.5	-255323.3	-123.2124	52.87618	0.01411525	0.0005119527	0.0732263	0.131271	0.264735	0.112109	0.104172	0.271027	0.116685	0.02196174	1.24473e-43	5.28065e-22	2.36608e-09	4	0.297922	0.177912	0.213459	0.310706	0.09518804	0.2307195
11140	-255444.3	-255320.3	-124.0163	52.87618	0.01678133	0.0005127389	-0.05242663	0.130162	0.262499	0.117217	0.105526	0.273972	0.110624	0.1193715	7.43484e-37	1.29028e-18	6.02638e-08	4	0.297529	0.17793	0.215005	0.309536	0.06694485	1.783132
11150	-255445.8	-255322.8	-123.0456	52.87618	0.02418983	0.0005269671	0.02801056	0.124265	0.264335	0.119893	0.100539	0.275979	0.114989	0.06399301	7.21946e-26	4.01811e-13	1.14729e-05	3.99999	0.299081	0.177503	0.214488	0.308928	0.09200357	0.6955492
11160	-255444.1	-255317.6	-126.5211	52.75724	0.005716224	0.0005254554	-0.02390646	0.121913	0.260209	0.119567	0.1098	0.272937	0.115574	0.1883327	2.65521e-106	2.44073e-53	2.33956e-22	4	0.300457	0.178319	0.210876	0.310348	0.1644263	1.145393
11170	-255449.3	-255326.3	-123.015	52.75724	0.00818947	0.0005241555	-0.07063062	0.122501	0.260781	0.112705	0.108604	0.276029	0.11938	0.07531164	1.7074e-74	1.95678e-37	9.32801e-16	4	0.299737	0.177892	0.212766	0.309605	0.004681011	16.08875
11180	-255442.8	-255318.9	-123.8795	52.62076	0.03460027	0.0005187918	0.005741794	0.118728	0.259866	0.117418	0.113949	0.27506	0.114978	0.02788096	2.21953e-18	2.22593e-09	0.000410141	3.99959	0.298645	0.178829	0.213887	0.30864	0.03362275	0.8292289
11190	-255445.2	-255321.9	-123.2824	52.62076	0.02231096	0.0005152417	-0.007384305	0.122133	0.261345	0.118894	0.112793	0.271391	0.113444	0.04282403	5.78998e-28	3.59897e-14	4.2156e-06	4	0.300189	0.178435	0.213416	0.30796	0.03543972	1.208362
11200	-255452.5	-255328.5	-124.025	52.31146	0.03241606	0.0005190848	-0.03354149	0.12384	0.262658	0.119491	0.111487	0.267351	0.115173	0.1131895	1.49269e-19	5.7736e-10	0.000234303	3.99977	0.300577	0.177374	0.213692	0.308358	0.07964803	1.421121
11210	-255448.7	-255325.2	-123.4555	52.54945	0.01723132	0.0005203155	-0.0703372	0.12666	0.263496	0.118467	0.108704	0.265059	0.117615	0.08594095	6.42889e-36	3.79402e-18	9.42858e-08	4	0.300829	0.177522	0.213032	0.308616	0.01560374	5.507713
11220	-255446	-255321.6	-124.4094	52.54945	0.03891151	0.0005329292	-0.02362237	0.118711	0.26128	0.120869	0.109954	0.274421	0.114765	0.1480992	1.87863e-16	2.04711e-08	0.00102974	3.99897	0.301562	0.177955	0.211115	0.309368	0.1244768	1.189773
11230	-255448.9	-255325.9	-122.9736	52.8096	0.001429831	0.0005266992	-0.0196387	0.116069	0.261042	0.12364	0.1084	0.276181	0.114667	0.04305584	0	3.27244e-211	7.01871e-88	4	0.299959	0.181009	0.211308	0.307724	0.02341714	1.838646
11240	-255444.4	-255321.4	-123.0122	52.8096	0.01879217	0.0005300184	0.06422768	0.130021	0.264756	0.117588	0.102899	0.274094	0.110642	0.03585521	5.12957e-33	1.07155e-16	3.77191e-07	4	0.2986	0.179288	0.211634	0.310478	0.1000829	0.3582551
11250	-255443.9	-255319.9	-123.9261	52.8096	0.02798976	0.0005240303	0.03424226	0.120985	0.26546	0.122264	0.099874	0.271971	0.119447	0.08398355	1.72656e-22	1.96434e-11	5.76219e-05	3.99994	0.297255	0.179631	0.21204	0.311073	0.1182258	0.7103656
11260	-255450.2	-255327.2	-123.0228	52.60754	0.02502472	0.0005095622	0.04970908	0.123196	0.257304	0.114042	0.106402	0.281158	0.117897	0.03482393	4.88437e-25	1.04506e-12	1.70579e-05	3.99998	0.299447	0.17918	0.213604	0.307769	0.08453301	0.4119566
11270	-255450.6	-255326.7	-123.9131	52.60754	0.02011165	0.0005259864	-0.02249393	0.126846	0.259332	0.118632	0.107501	0.275856	0.111833	0.03259675	6.48485e-31	1.20468e-15	1.02955e-06	4	0.299447	0.17918	0.213604	0.307769	0.01010282	3.2265
11280	-255457.8	-255334.9	-122.9393	52.60754	0.007385493	0.0005283195	-0.02768598	0.120116	0.259279	0.116263	0.118103	0.272522	0.113715	0.08809813	1.69624e-82	1.95051e-41	2.0375e-17	4	0.30131	0.180294	0.208712	0.309684	0.06041215	1.458285
11290	-255444.1	-255320.5	-123.5501	52.60754	0.02481081	0.0005251357	-0.03491685	0.125617	0.25729	0.114485	0.112484	0.270432	0.119692	0.1147376	3.02968e-25	8.23084e-13	1.54489e-05	3.99998	0.298741	0.180759	0.210017	0.310482	0.07982071	1.437441
11300	-255443.5	-255320.9	-122.6408	52.60754	0.02200873	0.0005349271	0.05529443	0.123885	0.261648	0.116913	0.110057	0.275013	0.112484	0.01016763	2.4668e-28	2.34919e-14	3.53169e-06	4	0.298631	0.181018	0.210317	0.310034	0.06546207	0.155321
11310	-255444.1	-255321.6	-122.5207	52.12548	0.02465643	0.0005178079	-0.05485415	0.123837	0.271837	0.117131	0.107681	0.265147	0.114366	0.06992868	2.13539e-25	6.91019e-13	1.43674e-05	3.99999	0.298631	0.181018	0.210317	0.310034	0.01507453	4.638862
11320	-255442.6	-255318.3	-124.324	52.36128	0.000183314	0.0005241206	-0.08123163	0.123921	0.27202	0.11721	0.106802	0.265326	0.114721	0.1120773	0	0	0	4	0.299488	0.178354	0.211235	0.310923	0.03084563	3.633489
11330	-255447.6	-255324.1	-123.477	52.36128	0.03911788	0.0005218904	-0.03345884	0.124569	0.265	0.118335	0.106589	0.268388	0.117119	0.03808927	2.26701e-16	2.24874e-08	0.00107067	3.99893	0.298559	0.181476	0.210348	0.309617	0.004630425	8.225869
11340	-255443.5	-255320.5	-123.0631	52.36128	0.00835863	0.0005120748	0.04330992	0.125324	0.271073	0.119053	0.10271	0.264011	0.117829	0.02207921	5.24966e-73	1.08501e-36	1.899e-15	4	0.2988	0.180816	0.210517	0.309866	0.06538913	0.3376587
11350	-255447.5	-255323.1	-124.4248	52.36128	0.04792951	0.0005216449	-0.05333984	0.122733	0.264131	0.122608	0.103978	0.267268	0.119283	0.1149481	1.52882e-13	5.83536e-07	0.00413397	3.99587	0.2988	0.180816	0.210517	0.309866	0.0616083	1.86579
11360	-255452.2	-255328.5	-123.6939	52.36128	0.01500056	0.0005132174	0.05088335	0.123229	0.269208	0.120967	0.103018	0.267397	0.116181	0.06084181	4.09591e-41	9.57835e-21	7.87693e-09	4	0.2988	0.180816	0.210517	0.309866	0.1117252	0.5445668
11370	-255450	-255325.7	-124.2543	52.36128	0.01305595	0.0005307876	0.06816544	0.12062	0.270746	0.119089	0.10957	0.269505	0.11047	0.0621991	4.30993e-47	9.82708e-24	4.52848e-10	4	0.299792	0.178095	0.211217	0.310896	0.1303645	0.4771167
11380	-255455.8	-255330.1	-125.6861	52.36128	0.03207676	0.0005190245	-0.07514154	0.12376	0.266108	0.11844	0.107693	0.264889	0.11911	0.1437381	9.49587e-20	4.60513e-10	0.00021332	3.99979	0.299792	0.178095	0.211217	0.310896	0.06859652	2.095413
11390	-255443.2	-255319.8	-123.3913	52.4851	0.00371594	0.0005270442	-0.004128104	0.123631	0.262495	0.118637	0.106195	0.275472	0.11357	0.03902188	5.34722e-163	1.09549e-81	4.01586e-34	4	0.301021	0.178826	0.212082	0.30807	0.03489378	1.118305
11400	-255446.4	-255323.8	-122.5859	52.4851	0.01635828	0.0005219637	-0.05201996	0.121935	0.266398	0.117184	0.107812	0.270124	0.116547	0.06633577	8.77957e-38	4.43405e-19	3.86853e-08	4	0.301209	0.178778	0.212025	0.307988	0.01431582	4.63374
11410	-255444.1	-255320.4	-123.6951	52.69114	0.02866174	0.0005297446	0.003743277	0.126252	0.26357	0.117956	0.107634	0.269679	0.114908	0.1091589	5.51365e-22	3.51011e-11	7.33149e-05	3.99993	0.300497	0.180719	0.211524	0.30726	0.1129022	0.9668449
11420	-255449.9	-255327.3	-122.6167	52.69114	0.0110196	0.0005225243	-0.03460946	0.125022	0.260916	0.115401	0.107159	0.271718	0.119785	0.05398433	1.2974e-55	5.39268e-28	7.72192e-12	4	0.300497	0.180719	0.211524	0.30726	0.01937487	2.786307
11430	-255447.4	-255324.5	-122.8925	52.69114	0.02936093	0.000527466	0.01244561	0.124408	0.256334	0.113493	0.105277	0.281623	0.118865	0.05357118	1.74425e-21	6.2428e-11	9.30993e-05	3.99991	0.299941	0.180384	0.212983	0.306691	0.0660168	0.8114781
11440	-255448.9	-255326.2	-122.7004	52.69114	0.03284035	0.0005281432	-0.02684739	0.123574	0.260494	0.116968	0.111269	0.271206	0.116488	0.07568115	2.59356e-19	7.61017e-10	0.00026275	3.99974	0.300088	0.180347	0.212939	0.306627	0.04883376	1.549771
11450	-255446	-255323.5	-122.4819	52.99178	0.01735803	0.0005219976	-0.06147231	0.123061	0.256248	0.118896	0.109494	0.279955	0.112345	0.06318913	1.15661e-35	5.08886e-18	1.06504e-07	4	0.300692	0.18071	0.211354	0.307245	0.001716817	36.80598
11460	-255447.6	-255323.6	-124.0015	52.99178	0.02896014	0.0005174327	0.03708569	0.123414	0.266525	0.12256	0.10395	0.270686	0.112865	0.09080184	9.07516e-22	4.50316e-11	8.1299e-05	3.99992	0.300536	0.180616	0.211762	0.307086	0.1278875	0.7100132
11470	-255448.5	-255324.9	-123.5574	52.99178	0.05570923	0.0005173471	-0.007864306	0.125468	0.260871	0.116872	0.106936	0.270833	0.11902	0.105113	8.66894e-12	4.39126e-06	0.00955192	3.99044	0.298771	0.179556	0.210518	0.311155	0.09724869	1.080868
11480	-255448.2	-255324.9	-123.2736	52.15175	0.03222386	0.0005262186	0.002236912	0.123437	0.264043	0.116643	0.10721	0.277471	0.111194	0.08241011	1.15666e-19	5.08243e-10	0.00022223	3.99978	0.298771	0.179556	0.210518	0.311155	0.08464702	0.9735737
11490	-255452.6	-255330	-122.5557	52.15175	0.03237129	0.0005126019	-0.03504047	0.120873	0.265291	0.117195	0.106316	0.265968	0.124356	0.05845444	1.40698e-19	5.60542e-10	0.000231446	3.99977	0.299587	0.180046	0.211093	0.309273	0.02341397	2.496563
11500	-255455.1	-255328.9	-126.1972	52.15175	0.02033495	0.0005209501	-0.02885379	0.125966	0.262698	0.118396	0.107292	0.26731	0.118338	0.1998551	1.38232e-30	1.75881e-15	1.20462e-06	4	0.300259	0.18045	0.211566	0.307725	0.1710013	1.168734
11510	-255451.3	-255328.8	-122.5173	52.24645	0.03588306	0.0005316276	-0.006121083	0.113832	0.271153	0.121968	0.108799	0.271038	0.113209	0.07082279	9.29425e-18	4.55449e-09	0.000551993	3.99945	0.298109	0.181004	0.212216	0.30867	0.06470171	1.094605
11520	-255449.7	-255327	-122.6957	52.97354	0.02543091	0.0005230889	-0.05265595	0.114528	0.27281	0.113904	0.112162	0.272695	0.113901	0.06567197	1.18316e-24	1.62646e-12	2.04945e-05	3.99998	0.297581	0.180917	0.211165	0.310338	0.01301602	5.045472
11530	-255450.6	-255327.6	-122.9577	52.97354	0.03452003	0.0005155319	0.006004831	0.12774	0.271388	0.1114	0.109989	0.266435	0.113049	0.06065783	2.02218e-18	2.12468e-09	0.000402295	3.9996	0.297474	0.180851	0.211449	0.310226	0.06666267	0.9099221
11540	-255439.1	-255316.2	-122.8653	52.97354	0.03158645	0.0005149351	-0.03460973	0.12581	0.267267	0.118083	0.105782	0.272037	0.111019	0.06108473	4.85534e-20	3.29308e-10	0.000185612	3.99981	0.298256	0.18065	0.211213	0.30988	0.026475	2.307261
11550	-255443.4	-255319.9	-123.5746	52.97354	0.02959196	0.0005103416	0.006376767	0.128588	0.270229	0.117265	0.107494	0.262545	0.113879	0.0334139	2.52162e-21	7.50597e-11	0.000100497	3.9999	0.298372	0.18072	0.211295	0.309614	0.03979067	0.8397422
11560	-255442.2	-255319	-123.1781	52.97354	0.03772749	0.0005285902	0.03711862	0.127466	0.265439	0.119765	0.101981	0.27231	0.11304	0.02139517	6.14247e-17	1.17067e-08	0.000816647	3.99918	0.299538	0.180419	0.210944	0.309099	0.0585138	0.3656432
11570	-255449.6	-255326.4	-123.1682	52.57186	0.03596166	0.0005113095	-0.06532752	0.125304	0.260936	0.118939	0.103163	0.280537	0.111122	0.08070692	1.0113e-17	4.75084e-09	0.000561744	3.99944	0.298432	0.179753	0.214109	0.307706	0.01537939	5.24773
11580	-255450.2	-255327	-123.2763	52.57186	0.0277132	0.000528752	0.01224958	0.124064	0.258354	0.118582	0.10021	0.276751	0.122039	0.04632133	1.05329e-22	1.53431e-11	5.20073e-05	3.99995	0.298758	0.17995	0.214343	0.30695	0.05857091	0.7908589
11590	-255454.1	-255330.4	-123.7116	52.57186	0.03538748	0.0005188099	0.02610558	0.123267	0.254242	0.114743	0.108674	0.277819	0.121255	0.06562178	5.41103e-18	3.47529e-09	0.000493407	3.99951	0.298377	0.179051	0.214869	0.307704	0.09172736	0.7154002
11600	-255446.1	-255323.2	-122.8955	52.07473	0.03350071	0.0005198899	0.05949687	0.127706	0.256655	0.119206	0.109705	0.268066	0.118662	0.01642695	5.95972e-19	1.15354e-09	0.000312241	3.99969	0.299373	0.178593	0.212762	0.309272	0.07592382	0.2163609
11610	-255437.2	-255313.5	-123.6938	52.93789	0.0001476314	0.0005229092	0.03922447	0.126745	0.260774	0.114694	0.106757	0.274215	0.116815	0.07797865	0	0	0	4	0.29952	0.178776	0.21298	0.308724	0.1172031	0.6653291
11620	-255442.7	-255318.2	-124.5193	52.93789	0.000913304	0.0005080356	-0.06087239	0.127242	0.262728	0.113409	0.106631	0.279598	0.110392	0.1250088	0	0	2.67754e-137	4	0.299147	0.178543	0.213227	0.309083	0.06413642	1.949108
11630	-255444.4	-255321.7	-122.7044	52.93789	0.03410035	0.0005133602	-0.04907569	0.122393	0.254637	0.114334	0.10831	0.280442	0.119883	0.05862611	1.23367e-18	1.65958e-09	0.000363102	3.99964	0.299265	0.178613	0.212918	0.309204	0.009550421	6.138589
11640	-255449.6	-255326.8	-122.7649	52.93789	0.01744783	0.0005114701	-0.04327883	0.127065	0.26231	0.115027	0.114217	0.271182	0.110199	0.06734099	1.74459e-35	6.24984e-18	1.15986e-07	4	0.299955	0.179025	0.213409	0.30761	0.02406216	2.798626
11650	-255444.3	-255321.2	-123.1117	52.93789	0.01632164	0.0005198403	-0.01565713	0.12222	0.257837	0.118102	0.104437	0.284159	0.113244	0.08584308	7.25858e-38	4.03173e-19	3.7188e-08	4	0.299496	0.180281	0.213083	0.307139	0.07018595	1.223081
11660	-255455.6	-255332.4	-123.2333	52.93789	0.03861698	0.000521791	-0.04752861	0.117846	0.25475	0.122583	0.10747	0.278909	0.118442	0.08841457	1.43171e-16	1.78714e-08	0.000973324	3.99903	0.29972	0.180416	0.214443	0.305421	0.04088596	2.162468
11670	-255444	-255320.2	-123.849	52.63308	0.01059765	0.000521281	-0.02404311	0.12336	0.271945	0.117101	0.107231	0.266326	0.114037	0.1212113	8.66555e-58	4.40739e-29	2.73111e-12	4	0.300038	0.179208	0.213007	0.307747	0.09716823	1.247438
11680	-255440.4	-255316.4	-124.0005	52.63308	0.04094291	0.0005173938	0.001460267	0.123975	0.267076	0.117684	0.101113	0.271832	0.11832	0.02767168	1.09994e-15	4.95256e-08	0.00148564	3.99851	0.29913	0.179441	0.213283	0.308146	0.02913195	0.949874
11690	-255441.2	-255317.3	-123.9297	52.63308	0.03985096	0.0005231689	-0.002163708	0.124401	0.26877	0.118089	0.10173	0.269108	0.117902	0.0298996	4.35031e-16	3.11492e-08	0.00122564	3.99877	0.299695	0.179296	0.213111	0.307898	0.02773589	1.078011
11700	-255442.4	-255319.4	-122.9735	52.63308	0.03960884	0.0005274341	0.04291773	0.121822	0.254682	0.117299	0.105905	0.277164	0.123129	0.01097113	3.51714e-16	2.80085e-08	0.00117277	3.99883	0.299176	0.180719	0.212742	0.307364	0.05388885	0.203588
11710	-255445.7	-255322.9	-122.7909	52.6521	0.02318734	0.0005203436	-0.03358648	0.119657	0.258782	0.119062	0.114362	0.274697	0.11344	0.04668429	6.06067e-27	1.16431e-13	6.86189e-06	3.99999	0.299176	0.180719	0.212742	0.307364	0.01309782	3.564281
11720	-255441.8	-255318.7	-123.0693	52.6521	0.01304227	0.0005267308	-0.0384357	0.12428	0.257653	0.121237	0.109475	0.271267	0.116087	0.04246747	3.85572e-47	9.29486e-24	4.42503e-10	4	0.298482	0.1803	0.212249	0.308969	0.004031772	10.5332
11730	-255449.8	-255326.2	-123.5925	52.99582	0.0391524	0.000533802	0.05314803	0.125525	0.262558	0.118454	0.100342	0.272712	0.120409	0.06005587	2.33894e-16	2.28413e-08	0.00107763	3.99892	0.298266	0.180894	0.212095	0.308745	0.1132039	0.5305106
11740	-255445.4	-255322.3	-123.089	52.99582	0.01221194	0.0005285433	0.04137033	0.127258	0.262885	0.121304	0.109861	0.266264	0.112429	0.04508378	2.80183e-50	2.50578e-25	9.87722e-11	4	0.297773	0.181021	0.212244	0.308962	0.08645411	0.5214764
11750	-255447.4	-255324	-123.4466	52.52821	0.04483081	0.0005219928	-0.05432613	0.128497	0.256483	0.123439	0.106535	0.270951	0.114095	0.1056063	2.07178e-14	2.14869e-07	0.00273112	3.99727	0.300306	0.176942	0.21153	0.311222	0.05128019	2.059398
11760	-255440.7	-255317.7	-122.9725	52.5606	0.01563298	0.0005242029	-0.0004259167	0.124359	0.262705	0.115831	0.112266	0.273978	0.11086	0.05418133	1.72169e-39	6.20969e-20	1.71099e-08	4	0.299892	0.178956	0.211238	0.309915	0.05375541	1.007923
11770	-255444.6	-255320.3	-124.2678	52.5606	0.02545784	0.0005172947	0.003643288	0.121368	0.258752	0.124535	0.110266	0.270631	0.114447	0.1271567	1.25338e-24	1.67403e-12	2.07411e-05	3.99998	0.300177	0.179126	0.211376	0.309321	0.1308	0.9721461
11780	-255443.6	-255320.5	-123.0472	52.5606	0.03362887	0.0005309192	0.04082665	0.121024	0.261516	0.12049	0.107926	0.269864	0.119179	0.05829418	6.97758e-19	1.24816e-09	0.000322622	3.99968	0.299335	0.180037	0.212816	0.307813	0.09912083	0.5881123
11790	-255446.4	-255323.2	-123.2183	52.5606	0.04600553	0.0005270999	-0.0007343794	0.129177	0.267474	0.120512	0.102027	0.264546	0.116264	0.09344135	4.5622e-14	3.18821e-07	0.00321695	3.99678	0.299136	0.180088	0.212876	0.3079	0.09270697	1.007922
11800	-255447.8	-255325	-122.8146	52.5606	0.008730624	0.0005309042	-0.01682682	0.126274	0.261462	0.118622	0.1007	0.279291	0.113651	0.05724132	6.15303e-70	3.71449e-35	8.2294e-15	4	0.298798	0.1801	0.212635	0.308467	0.0404145	1.416356
11810	-255445.1	-255320	-125.1647	52.92671	0.04242305	0.0005228592	-0.04992184	0.124982	0.258282	0.1216	0.103866	0.275894	0.115378	0.1509813	3.58352e-15	8.93813e-08	0.001898	3.9981	0.299184	0.178732	0.21291	0.309174	0.1010594	1.493985
11820	-255445.7	-255322.4	-123.3251	52.72071	0.01653234	0.0005229691	0.009016927	0.124068	0.258811	0.12071	0.107314	0.272611	0.116485	0.08086011	2.14268e-37	6.92686e-19	4.65528e-08	4	0.299184	0.178732	0.21291	0.309174	0.08987703	0.8996749
11830	-255446.9	-255320.1	-126.7967	52.72071	0.04652839	0.0005174542	0.008768978	0.125602	0.267472	0.119993	0.105569	0.26744	0.113924	0.1625343	6.40024e-14	3.77606e-07	0.00345093	3.99655	0.300154	0.179311	0.210358	0.310177	0.1713032	0.9488102
11840	-255444.1	-255320.8	-123.3109	52.82526	0.00412482	0.000499958	0.05135742	0.124572	0.263138	0.114749	0.103429	0.274851	0.119261	0.01276491	6.14764e-147	1.17459e-73	8.64221e-31	4	0.300365	0.178707	0.210505	0.310422	0.06412233	0.1990712
11850	-255451.1	-255326.7	-124.3964	52.82526	0.01241484	0.0005022526	-0.02015837	0.124188	0.260285	0.119537	0.110636	0.269842	0.115513	0.1111947	1.79129e-49	6.33574e-25	1.45153e-10	4	0.300035	0.176199	0.213684	0.310082	0.09103629	1.221432
11860	-255443.3	-255319.7	-123.5948	52.82526	0.01410027	0.0005045354	0.009160249	0.126485	0.254986	0.120902	0.111899	0.273376	0.112352	0.07360613	1.12139e-43	5.01219e-22	2.31539e-09	4	0.300435	0.176736	0.211801	0.311027	0.08276638	0.889324
11870	-255447.6	-255324.3	-123.2953	52.82526	0.02490422	0.000509526	-0.051465	0.123569	0.260112	0.119041	0.114149	0.268518	0.114611	0.07930023	3.73601e-25	9.14e-13	1.61353e-05	3.99998	0.300435	0.176736	0.211801	0.311027	0.02783522	2.848917
11880	-255444.6	-255321.4	-123.2874	52.82526	0.02352805	0.0005029753	-0.02348644	0.125416	0.261591	0.122064	0.108046	0.270045	0.112838	0.05430145	1.44043e-26	1.7949e-13	8.21193e-06	3.99999	0.299927	0.177282	0.211786	0.311005	0.03081501	1.762175
11890	-255443.4	-255320.2	-123.2207	52.82526	0.03395575	0.0005064148	-0.05587208	0.128971	0.261228	0.118718	0.101997	0.272994	0.116091	0.0782221	1.03759e-18	1.52201e-09	0.000350297	3.99965	0.300792	0.177793	0.212397	0.309018	0.02235002	3.499867
11900	-255451.6	-255326.5	-125.0874	52.73322	0.02135303	0.000519304	0.05273885	0.125657	0.254516	0.114951	0.110507	0.282799	0.11157	0.07952248	3.56588e-29	8.93221e-15	2.36436e-06	4	0.301636	0.178292	0.210262	0.309809	0.1322613	0.6012527
11910	-255443.6	-255320.3	-123.3694	52.73322	0.02284881	0.0005055424	0.001570931	0.124029	0.258141	0.113399	0.104721	0.279136	0.120574	0.04888041	2.49945e-27	7.47724e-14	5.71e-06	3.99999	0.302774	0.178965	0.211055	0.307206	0.05045134	0.9688624
11920	-255449.6	-255325.8	-123.8114	52.68888	0.01803074	0.000506492	-0.01344319	0.120288	0.257095	0.122597	0.103434	0.277871	0.118715	0.09173895	2.27608e-34	2.25733e-17	1.97631e-07	4	0.302774	0.178965	0.211055	0.307206	0.07829577	1.171698
11930	-255446.1	-255322.4	-123.7071	52.68888	0.01224674	0.0005109201	-0.04192149	0.124374	0.258606	0.116554	0.102276	0.278779	0.119412	0.08204427	3.86862e-50	2.94441e-25	1.05611e-10	4	0.298217	0.180135	0.212435	0.309214	0.04012278	2.04483
11940	-255441.4	-255317.3	-124.043	52.68888	0.003838037	0.0005005666	-0.03106908	0.126387	0.264302	0.112761	0.109257	0.269152	0.118141	0.09259731	7.62731e-158	4.1374e-79	4.71382e-33	4	0.299272	0.179864	0.212115	0.308749	0.06152823	1.504956
11950	-255443.3	-255319.7	-123.5665	52.68888	0.03390595	0.0004918691	0.02601113	0.122104	0.26065	0.121528	0.106613	0.27386	0.115246	0.04842651	9.77206e-19	1.47706e-09	0.000345968	3.99965	0.29973	0.180139	0.21244	0.30769	0.07443764	0.6505649
