Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_plstm	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_plstm[1]	rates_plstm[2]	rates_plstm[3]	rates_plstm[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
91	1	-255479.1	-255358.8	-120.2268	52.85094	0.03983386	0.0006164361	-0.04522991	0.128714	0.265484	0.122091	0.105707	0.26765	0.110354	0.1073724	4.28585e-16	3.09176e-08	0.00122185	3.99878	0.297205	0.18089	0.211907	0.309998	0.06214251	1.727842
92	0	-257098.8	-257036.5	-62.29454	1.904369	0.01953514	0.01922266	-1.244767	0.125393	0.260983	0.118204	0.104724	0.269658	0.121038	1.262002	8.48183e-32	4.35702e-16	6.75086e-07	4	0.300036	0.180922	0.212195	0.306847	0.01723535	73.22176
93	1	-255472.9	-255352.8	-120.1641	52.74015	0.01344528	0.0006119153	0.05378458	0.124941	0.268842	0.120848	0.102887	0.26832	0.114162	0.05408525	9.3273e-46	4.57144e-23	8.57088e-10	4	0.297205	0.18089	0.211907	0.309998	0.1078698	0.5013937
94	0	-257100.7	-257037.9	-62.81508	1.904369	0.02340409	0.01953592	-1.053183	0.126209	0.258347	0.11754	0.106367	0.269711	0.121826	1.108275	1.05432e-26	1.53562e-13	7.69714e-06	3.99999	0.298984	0.180287	0.211728	0.309001	0.0550916	20.11695
95	1	-255458.8	-255336.7	-122.1825	52.35167	0.03793459	0.0005682982	0.03374593	0.123397	0.269317	0.121061	0.103068	0.268793	0.114363	0.08346167	7.50673e-17	1.29414e-08	0.000851336	3.99915	0.297418	0.180303	0.212058	0.31022	0.1172076	0.7120841
96	0	-257093.7	-257029.6	-64.11692	1.904369	0.008339178	0.01857659	-1.201237	0.123875	0.265277	0.113377	0.106006	0.276945	0.11452	1.307573	3.56548e-73	8.94186e-37	1.75251e-15	4	0.298984	0.180287	0.211728	0.309001	0.1063368	12.29653
97	1	-255455	-255333.2	-121.8813	52.35167	0.0111323	0.0005680227	0.03152501	0.125531	0.27111	0.118685	0.103755	0.266787	0.114132	0.03424806	4.6365e-55	1.01943e-27	1.00577e-11	4	0.298246	0.179036	0.212649	0.310069	0.06577307	0.5207004
98	0	-257090.8	-257028.1	-62.72547	1.904369	0.008421046	0.01873912	-1.033016	0.123856	0.2646	0.115342	0.105735	0.276239	0.114228	1.045727	1.79471e-72	2.00615e-36	2.4508e-15	4	0.300425	0.179917	0.211292	0.308366	0.01271106	82.26906
99	1	-255463.6	-255341.9	-121.6509	52.35167	0.02218727	0.0005657313	0.006170573	0.125269	0.269124	0.117816	0.105364	0.264833	0.117594	0.07750605	4.09496e-28	3.0267e-14	3.92329e-06	4	0.298246	0.179036	0.212649	0.310069	0.08367662	0.9262569
100	0	-257092	-257027.4	-64.60311	1.904369	0.002377637	0.01838745	-1.199547	0.123578	0.264008	0.117324	0.105498	0.27562	0.113972	1.329063	3.39903e-254	2.76233e-127	4.77331e-53	4	0.300425	0.179917	0.211292	0.308366	0.1295157	10.26179
101	1	-255460.3	-255338.3	-122.0257	52.35167	0.01953736	0.0005537851	0.02224579	0.126719	0.256293	0.119293	0.106685	0.272777	0.118233	0.07950527	8.55054e-32	4.37463e-16	6.76217e-07	4	0.299295	0.179665	0.213396	0.307644	0.1017511	0.7813705
102	0	-257092.3	-257028.3	-63.99792	1.904369	0.0002100657	0.01858073	-0.8767484	0.124625	0.25944	0.117042	0.106392	0.277565	0.114937	0.9638032	0	0	0	4	0.300853	0.178748	0.211593	0.308806	0.08705476	11.07123
103	1	-255454.1	-255332.1	-121.9958	52.63569	0.02191783	0.0005501045	-0.07986301	0.125529	0.261308	0.120196	0.107492	0.274841	0.110634	0.09215682	1.89971e-28	2.06157e-14	3.34538e-06	4	0.299295	0.179665	0.213396	0.307644	0.01229381	7.496197
104	0	-257094.9	-257030.9	-64.00647	1.904369	0.0003266347	0.01836458	-0.7601415	0.125499	0.262477	0.117914	0.0986813	0.279634	0.115794	0.7808257	0	0	0	4	0.300853	0.178748	0.211593	0.308806	0.02068422	37.74983
105	1	-255458.1	-255335	-123.1092	52.14317	0.004221331	0.0005531332	0.1011346	0.126128	0.260148	0.11509	0.108005	0.276154	0.114475	0.009190117	1.33579e-143	5.47515e-72	4.25712e-30	4	0.299295	0.179665	0.213396	0.307644	0.1103248	0.08330059
106	0	-257090.2	-257027.6	-62.62762	1.904369	0.0001293964	0.01843504	-1.145804	0.121684	0.263268	0.11827	0.0989787	0.280477	0.117323	1.162669	0	0	0	4	0.300853	0.178748	0.211593	0.308806	0.01686529	68.93861
107	1	-255461	-255338.1	-122.9456	52.14317	0.03293431	0.0005405478	-0.03709261	0.124297	0.26225	0.113505	0.106437	0.280697	0.112814	0.1277596	2.92547e-19	8.08239e-10	0.000269396	3.99973	0.299295	0.179665	0.213396	0.307644	0.09066696	1.409108
108	0	-257091.1	-257027.9	-63.13397	1.904369	0.0007713906	0.01885737	-1.129172	0.11989	0.264343	0.118241	0.107357	0.275097	0.115073	1.182128	0	0	1.823e-162	4	0.300002	0.178243	0.213824	0.307932	0.05295585	22.32289
109	1	-255457.2	-255335.3	-121.9125	52.14317	0.02314683	0.0005546163	-0.07341479	0.11881	0.257616	0.12194	0.108005	0.281509	0.11212	0.08195036	5.45868e-27	1.10497e-13	6.71457e-06	3.99999	0.299034	0.18038	0.21321	0.307376	0.008535565	9.601046
110	0	-257095.1	-257031.4	-63.74056	1.904369	0.009585732	0.01850551	-1.401815	0.129011	0.263355	0.117721	0.102638	0.272631	0.114643	1.430552	8.72277e-64	4.42231e-32	1.55554e-13	4	0.299609	0.178009	0.213543	0.308839	0.02873682	49.78114
111	1	-255461.7	-255338.7	-123.0278	51.54242	0.02088254	0.0005446313	-0.08321969	0.126301	0.264959	0.116281	0.106054	0.277085	0.109321	0.1007281	8.25921e-30	4.29895e-15	1.7455e-06	4	0.299034	0.18038	0.21321	0.307376	0.01750837	5.753137
112	0	-257096.2	-257031.7	-64.53286	1.904369	0.01900643	0.01869083	-0.7190914	0.128122	0.259779	0.118051	0.101678	0.278798	0.113572	0.7700623	1.17822e-32	1.62397e-16	4.48221e-07	4	0.299609	0.178009	0.213543	0.308839	0.05097087	15.10789
113	1	-255448.6	-255326.2	-122.3558	52.79535	0.0462363	0.0005332034	0.05371866	0.128303	0.257278	0.121781	0.109442	0.270516	0.11268	0.01685819	5.3024e-14	3.43706e-07	0.00331884	3.99668	0.298517	0.180068	0.212842	0.308573	0.07057685	0.2388629
114	0	-257100.7	-257037	-63.72045	1.904369	0.004186977	0.01838199	-0.9149854	0.128758	0.256003	0.116335	0.110805	0.274744	0.113355	0.9897166	9.0262e-145	1.42325e-72	2.43373e-30	4	0.299609	0.178009	0.213543	0.308839	0.07473112	13.2437
115	1	-255456.3	-255333.5	-122.7325	52.79535	0.01243804	0.0005542665	-0.02063026	0.1279	0.257976	0.122112	0.107774	0.271251	0.112986	0.098759	2.20608e-49	7.0311e-25	1.51564e-10	4	0.298517	0.180068	0.212842	0.308573	0.07812873	1.264055
116	0	-257095.6	-257033	-62.68405	1.904369	0.0254271	0.0193136	-1.012298	0.125693	0.25861	0.114249	0.11137	0.276145	0.113932	1.0333	1.17354e-24	1.61984e-12	2.04599e-05	3.99998	0.300719	0.178669	0.211967	0.308646	0.02100169	49.20079
117	1	-255451.8	-255329.3	-122.5106	52.79535	0.0249029	0.0005472757	0.04587188	0.13178	0.266096	0.113533	0.109796	0.264731	0.114064	0.03914325	3.72498e-25	9.1265e-13	1.61254e-05	3.99998	0.298517	0.180068	0.212842	0.308573	0.08501512	0.4604269
118	0	-257097.3	-257030.6	-66.71294	1.904369	0.002339207	0.01898265	-0.9101965	0.125286	0.264212	0.112419	0.109271	0.275249	0.113563	1.220806	2.35127e-258	2.29747e-129	6.53933e-54	4	0.300719	0.178669	0.211967	0.308646	0.3106097	3.930354
119	1	-255455.6	-255331.6	-123.9836	52.79535	0.02204062	0.0005303193	0.0354772	0.129432	0.260384	0.112704	0.10784	0.275232	0.114409	0.09852278	2.70219e-28	2.45872e-14	3.59911e-06	4	0.298517	0.180068	0.212842	0.308573	0.134	0.7352448
120	0	-257098.8	-257034.7	-64.07234	1.694736	0.004815895	0.0192616	-0.769152	0.126762	0.26238	0.11623	0.108514	0.27334	0.112775	0.8344724	5.41707e-126	3.48647e-63	1.919e-26	4	0.300812	0.178414	0.212032	0.308742	0.06532036	12.77507
121	1	-255455.9	-255333.6	-122.3497	52.79535	0.03812475	0.0005418352	0.04336653	0.123591	0.262536	0.113635	0.104729	0.280152	0.115355	0.0466574	9.00736e-17	1.41758e-08	0.00088413	3.99912	0.298517	0.180068	0.212842	0.308573	0.09002393	0.5182777
122	0	-257093.7	-257031.4	-62.30042	1.694736	0.008806676	0.01865551	-1.165571	0.126651	0.26215	0.116128	0.109293	0.273101	0.112677	1.169798	2.42435e-69	7.37309e-35	1.09381e-14	4	0.301411	0.178769	0.212454	0.307366	0.004227423	276.7166
123	1	-255461.9	-255339.7	-122.108	52.79535	0.00281054	0.0005299809	-0.05813665	0.121517	0.265611	0.118262	0.0966628	0.283434	0.114513	0.06312683	3.42018e-215	8.76205e-108	5.92357e-45	4	0.298514	0.180067	0.212274	0.309145	0.00499018	12.65021
124	0	-256844	-256781.2	-62.86943	1.694736	0.01491269	0.01702501	-1.220218	0.127063	0.26457	0.11688	0.110613	0.267469	0.113406	1.250104	2.37601e-41	7.29529e-21	7.03532e-09	4	0.301193	0.178639	0.213025	0.307143	0.02988674	41.82806
125	1	-255455.8	-255332.6	-123.1976	52.79535	0.03901005	0.0005267899	-0.05446046	0.120292	0.262299	0.117071	0.110822	0.276157	0.11336	0.1144723	2.05549e-16	2.14129e-08	0.00104914	3.99895	0.299976	0.17808	0.213313	0.308631	0.0600118	1.907496
126	0	-256840.5	-256777.2	-63.24671	1.694736	0.02376181	0.01781992	-0.8995711	0.126906	0.26189	0.117265	0.107894	0.267138	0.118907	0.9594287	2.57165e-26	2.39823e-13	9.26121e-06	3.99999	0.29909	0.178977	0.211093	0.31084	0.05985755	16.02853
127	1	-255457.4	-255334.9	-122.4091	52.79535	0.01817762	0.0005387105	0.06852995	0.12049	0.269475	0.11992	0.102538	0.276088	0.11149	0.009124468	4.23628e-34	3.07955e-17	2.2482e-07	4	0.299231	0.180121	0.212783	0.307865	0.07765442	0.117501
128	0	-256834.9	-256772.5	-62.3584	1.694736	0.02545967	0.01750513	-1.05799	0.123846	0.256837	0.114438	0.110257	0.275407	0.119216	1.090183	1.25831e-24	1.67732e-12	2.0758e-05	3.99998	0.299767	0.179382	0.211571	0.309279	0.03219284	33.86415
129	1	-255448.4	-255325	-123.4105	52.74105	0.0307518	0.0005325955	-0.02663749	0.122302	0.265646	0.118216	0.102418	0.270666	0.120752	0.1222127	1.47553e-20	1.81551e-10	0.00014498	3.99986	0.299231	0.180121	0.212783	0.307865	0.09557521	1.278707
130	0	-256838.6	-256774.3	-64.32731	1.694736	0.003728032	0.01705393	-1.477831	0.124492	0.258176	0.115034	0.105618	0.276843	0.119837	1.543909	1.79319e-162	2.00613e-81	5.16212e-34	4	0.301115	0.179037	0.211164	0.308684	0.06607807	23.36493
131	1	-255453.4	-255330.7	-122.7257	52.74105	0.0417629	0.0005414243	-0.01494184	0.122131	0.260876	0.117439	0.101745	0.284711	0.113098	0.0499792	2.1381e-15	6.90446e-08	0.00170522	3.99829	0.299231	0.180121	0.212783	0.307865	0.03503736	1.426454
132	0	-256837.1	-256772.9	-64.21511	1.694736	0.01030415	0.01678971	-1.271262	0.123537	0.2657	0.116304	0.108594	0.275905	0.109959	1.362502	2.08769e-59	6.84113e-30	1.26057e-12	4	0.299285	0.179582	0.213014	0.30812	0.09123997	14.93317
133	1	-255452.4	-255329.7	-122.71	52.74105	0.009348462	0.0005419247	0.02299159	0.122306	0.262471	0.121909	0.108546	0.270863	0.113905	0.03745509	2.22108e-65	7.05688e-33	7.2626e-14	4	0.301161	0.177439	0.212869	0.308532	0.06044667	0.6196385
134	0	-256838	-256775	-63.04507	1.694736	0.01024417	0.01675752	-0.9778432	0.123689	0.264915	0.110449	0.116488	0.275089	0.10937	1.016588	9.496e-60	4.61389e-30	1.07046e-12	4	0.300854	0.179179	0.212537	0.30743	0.03874447	26.23827
135	1	-255452.8	-255330	-122.7704	52.74105	0.03011023	0.0005495986	0.03154995	0.119346	0.27221	0.117051	0.108023	0.267479	0.115891	0.07109097	5.64725e-21	1.12322e-10	0.000118792	3.99988	0.300777	0.178488	0.212597	0.308138	0.1026409	0.6926182
136	0	-256837.3	-256773.1	-64.1935	1.694736	0.03276918	0.01673354	-0.7987867	0.125191	0.260227	0.115976	0.112206	0.270222	0.116177	0.8528449	2.36639e-19	7.26929e-10	0.000257802	3.99974	0.299906	0.178614	0.215019	0.30646	0.05405824	15.77641
137	1	-255457.4	-255334.6	-122.7855	52.71765	0.05663697	0.0005339808	0.003230639	0.126609	0.258008	0.117931	0.10579	0.276036	0.115625	0.0506369	1.30295e-11	5.38314e-06	0.0103944	3.9896	0.300777	0.178488	0.212597	0.308138	0.05386754	0.9400262
138	0	-256829.8	-256766.9	-62.88397	1.694736	0.02517282	0.0168021	-1.146795	0.118823	0.264271	0.117459	0.101579	0.285378	0.112489	1.164977	6.76615e-25	1.22999e-12	1.82511e-05	3.99998	0.301024	0.179281	0.212091	0.307603	0.01818238	64.07177
139	1	-255450.7	-255327.6	-123.1292	52.71765	0.01178639	0.0005346871	0.07924473	0.119983	0.263423	0.118388	0.111406	0.270726	0.116074	0.01872309	4.65003e-52	3.22824e-26	4.21968e-11	4	0.300777	0.178488	0.212597	0.308138	0.09796782	0.1911147
140	0	-256831.7	-256768.1	-63.62779	1.694736	0.02462742	0.01684904	-1.154175	0.132125	0.252542	0.115083	0.105418	0.279606	0.115227	1.223441	1.99852e-25	6.68508e-13	1.41714e-05	3.99999	0.300351	0.178879	0.214045	0.306724	0.06926658	17.66279
141	1	-255457.7	-255334.1	-123.6551	52.71765	0.03130289	0.0005487503	-0.07738138	0.126109	0.268684	0.119427	0.0957271	0.275519	0.114533	0.106217	3.2627e-20	2.69955e-10	0.000170921	3.99983	0.300777	0.178488	0.212597	0.308138	0.02883566	3.683531
142	0	-256829.9	-256765.6	-64.28174	1.694736	0.008565702	0.01673195	-0.899522	0.131363	0.260995	0.114419	0.10481	0.277994	0.110419	1.004738	2.89313e-71	8.0546e-36	4.36366e-15	4	0.300351	0.178879	0.214045	0.306724	0.1052158	9.549302
143	1	-255451.3	-255328.6	-122.7023	52.71765	0.00918606	0.0005298798	-0.03179803	0.123574	0.270146	0.120077	0.100841	0.270205	0.115157	0.04883214	1.61437e-66	1.90256e-33	4.21531e-14	4	0.301468	0.178897	0.210789	0.308846	0.01703411	2.866727
144	0	-256824.6	-256761.3	-63.28837	1.708947	0.0136576	0.0168468	-1.153124	0.127189	0.261869	0.115491	0.108471	0.270734	0.116246	1.213971	4.63282e-45	1.0188e-22	1.19527e-09	4	0.300351	0.178879	0.214045	0.306724	0.06084647	19.95138
145	1	-255452.4	-255329.3	-123.1617	52.71765	0.04151468	0.0005317967	0.004763685	0.125006	0.264862	0.118115	0.110266	0.265791	0.115959	0.07816799	1.75328e-15	6.25245e-08	0.00163647	3.99836	0.300476	0.178999	0.210095	0.310429	0.08293168	0.9425589
146	0	-256832	-256768.7	-63.32178	1.708947	0.009426188	0.01644158	-0.8564752	0.118257	0.271518	0.114907	0.111384	0.267243	0.116691	0.8737844	7.54405e-65	1.30056e-32	9.36027e-14	4	0.30068	0.179076	0.212428	0.307815	0.0173092	50.48092
147	1	-255454.7	-255331.9	-122.7439	52.71765	0.03409372	0.0005292254	-0.01669132	0.120608	0.261884	0.114679	0.108557	0.280111	0.114161	0.05934382	1.22396e-18	1.65304e-09	0.000362508	3.99964	0.300355	0.17903	0.210132	0.310483	0.04265249	1.391333
148	0	-256832.9	-256767.7	-65.21	1.708947	0.01995341	0.0161276	-1.380865	0.126443	0.268965	0.110196	0.107092	0.26473	0.122575	1.476469	3.75406e-31	9.16599e-16	9.19166e-07	4	0.297825	0.179618	0.213809	0.308748	0.09560493	15.44345
149	1	-255448.7	-255326.3	-122.4007	52.96667	0.03317394	0.0005365952	0.04772386	0.120443	0.261527	0.114522	0.108408	0.279728	0.115372	0.02201381	3.96483e-19	9.40905e-10	0.000286931	3.99971	0.299718	0.178997	0.211461	0.309824	0.06973767	0.315666
150	0	-256825.8	-256760.7	-65.07235	1.708947	0.01485004	0.01636019	-0.7141489	0.121427	0.267912	0.111026	0.105278	0.276643	0.117712	0.7814655	1.60524e-41	5.99641e-21	6.48553e-09	4	0.298316	0.178537	0.21405	0.309096	0.06731659	11.60881
151	1	-255448.2	-255325.8	-122.3586	52.96667	0.01263187	0.0005381349	0.03796005	0.120072	0.260721	0.121335	0.103989	0.278867	0.115016	0.04350075	1.22007e-48	1.65347e-24	2.16133e-10	4	0.298897	0.181247	0.210881	0.308975	0.0814608	0.5340084
152	0	-256832.9	-256768.7	-64.19773	1.708947	0.02468601	0.01591456	-0.7950899	0.122357	0.255979	0.118202	0.106085	0.278763	0.118614	0.8340313	2.28418e-25	7.14687e-13	1.45696e-05	3.99999	0.298577	0.178119	0.213548	0.309755	0.03894132	21.41764
153	1	-255454.9	-255330.6	-124.3681	52.96667	0.003159612	0.0005314994	-0.007164849	0.117088	0.265406	0.11498	0.105407	0.283878	0.113241	0.02365819	1.58619e-191	5.96686e-96	4.82797e-40	4	0.299909	0.178475	0.211595	0.310021	0.01649334	1.434409
154	0	-256832.2	-256768.1	-64.11198	1.708947	0.004111543	0.01590297	-0.7708538	0.122615	0.261242	0.118062	0.105999	0.28043	0.111652	0.7770514	2.07664e-147	6.82671e-74	6.89941e-31	4	0.297893	0.180003	0.213059	0.309045	0.006197619	125.379
155	1	-255454.7	-255332.3	-122.3346	52.96667	0.0473325	0.0005380551	-0.0216771	0.129638	0.258462	0.112793	0.101384	0.279233	0.118489	0.06760705	1.0616e-13	4.86286e-07	0.00383279	3.99617	0.299821	0.178497	0.211622	0.31006	0.04592994	1.47196
156	0	-256825.6	-256761.5	-64.15217	1.708947	0.02341412	0.0157917	-0.7824898	0.120186	0.261239	0.118061	0.10992	0.278156	0.112439	0.8084478	1.0814e-26	1.55522e-13	7.73775e-06	3.99999	0.298198	0.179163	0.213277	0.309362	0.02595802	31.14443
157	1	-255460.2	-255337.2	-123.054	52.96667	0.04086922	0.0005163265	0.04227264	0.118316	0.26098	0.113792	0.108456	0.281954	0.116502	0.04079816	1.03481e-15	4.80373e-08	0.00146695	3.99853	0.303047	0.17731	0.213898	0.305745	0.0830708	0.4911251
158	0	-256833.1	-256768.1	-64.96146	1.708947	0.01120482	0.01613374	-0.7368374	0.118263	0.270798	0.110295	0.109339	0.273706	0.117599	0.8025207	1.03809e-54	1.52538e-27	1.18888e-11	4	0.298198	0.179163	0.213277	0.309362	0.06568331	12.21803
159	1	-255456.3	-255333.8	-122.5411	52.96667	0.02115677	0.0005185901	-0.05998108	0.12548	0.253745	0.124034	0.112038	0.264354	0.120349	0.06456106	1.95264e-29	6.60988e-15	2.08665e-06	4	0.302753	0.178107	0.213691	0.305449	0.00457998	14.09636
160	0	-256833.5	-256769.5	-63.9821	1.708947	0.003652692	0.01626061	-1.198812	0.124678	0.267034	0.11972	0.100541	0.278762	0.109265	1.261208	8.36836e-166	4.3338e-83	1.05097e-34	4	0.298795	0.179603	0.211622	0.309981	0.06239546	20.21314
161	1	-255454.1	-255330.7	-123.4152	52.96667	0.02184076	0.0005278503	-0.008395925	0.125484	0.253753	0.124039	0.112008	0.264362	0.120353	0.03868329	1.5197e-28	1.8439e-14	3.19401e-06	4	0.302182	0.177771	0.210782	0.309265	0.03028736	1.277209
162	0	-256831.4	-256768.3	-63.1175	1.708947	0.00770344	0.01582321	-0.9103072	0.123844	0.261726	0.115279	0.0986966	0.280401	0.120054	0.9168337	3.92672e-79	9.38444e-40	1.01691e-16	4	0.298795	0.179603	0.211622	0.309981	0.006526436	140.48
163	1	-255449.3	-255325.5	-123.8722	52.96667	0.0110781	0.0005187646	-0.07720684	0.126314	0.255431	0.118748	0.112749	0.265609	0.121149	0.09516084	2.52117e-55	7.51736e-28	8.86332e-12	4	0.298942	0.17843	0.212085	0.310542	0.017954	5.300257
164	0	-256825.6	-256762.4	-63.20527	1.708947	0.02454307	0.01626224	-0.9251465	0.125595	0.264074	0.112184	0.109675	0.272552	0.115921	0.9281356	1.64702e-25	6.06884e-13	1.36139e-05	3.99999	0.298795	0.179603	0.211622	0.309981	0.002989179	310.4985
165	1	-255447.7	-255324.6	-123.1319	52.96667	0.02170712	0.0005226643	-0.01156242	0.124293	0.269195	0.116656	0.107223	0.26438	0.118254	0.07394737	1.02818e-28	1.51669e-14	2.94531e-06	4	0.298942	0.17843	0.212085	0.310542	0.06238495	1.18534
166	0	-256826.4	-256761.5	-64.8577	1.708947	0.0187859	0.01584099	-1.279704	0.127176	0.267399	0.113596	0.100752	0.275984	0.115093	1.368846	5.00468e-33	1.05843e-16	3.75267e-07	4	0.299817	0.180217	0.212346	0.30762	0.08914197	15.3558
167	1	-255449.8	-255324.8	-124.9663	52.98567	0.003015005	0.0005222593	-0.01236625	0.12171	0.271361	0.117594	0.107149	0.265445	0.116741	0.02213382	1.15139e-200	1.60762e-100	6.12677e-42	4	0.299898	0.178187	0.211796	0.310118	0.009767568	2.266052
168	0	-256827.8	-256764.6	-63.20542	1.708947	0.007122873	0.01606826	-1.052007	0.12158	0.265108	0.115065	0.110519	0.27362	0.114107	1.076393	1.6745e-85	6.12856e-43	4.84612e-18	4	0.299817	0.180217	0.212346	0.30762	0.02438591	44.13997
169	1	-255451.6	-255326	-125.5844	52.98567	0.02598149	0.00051442	0.07421816	0.120745	0.269208	0.117671	0.113222	0.26334	0.115815	0.06845052	3.75572e-24	2.89767e-12	2.6044e-05	3.99997	0.299658	0.178045	0.213239	0.309058	0.1426687	0.4797866
170	0	-256831.6	-256767.3	-64.26166	1.708947	0.02359847	0.0159601	-1.240511	0.12323	0.256644	0.116243	0.107753	0.276421	0.119708	1.317395	1.71733e-26	1.95983e-13	8.51701e-06	3.99999	0.300434	0.180058	0.212159	0.307349	0.07688395	17.13485
171	1	-255443.7	-255320	-123.7078	52.98567	0.003098988	0.0005213345	-0.06548552	0.121729	0.266369	0.121044	0.107056	0.266969	0.116834	0.1006898	2.96992e-195	8.16474e-98	8.13241e-41	4	0.298715	0.178284	0.213526	0.309475	0.0352043	2.860157
172	0	-256848.9	-256782.3	-66.57478	1.708947	0.01752808	0.01649421	-1.206413	0.121142	0.260945	0.107987	0.103843	0.284771	0.121312	1.441438	2.50997e-35	7.49643e-18	1.25079e-07	4	0.300809	0.180283	0.211175	0.307733	0.2350251	6.133123
173	1	-255446.3	-255322.4	-123.9802	52.98567	0.03350724	0.0005229966	0.04823054	0.124568	0.255912	0.123186	0.105741	0.271692	0.118901	0.07373181	6.00792e-19	1.1582e-09	0.000312763	3.99969	0.298643	0.178303	0.213548	0.309506	0.1219623	0.6045457
174	0	-256837.3	-256773.3	-63.97946	1.708947	0.02403329	0.01648971	-1.319401	0.119968	0.258416	0.11663	0.102837	0.282012	0.120137	1.358557	4.97061e-26	3.33411e-13	1.0618e-05	3.99999	0.300565	0.180949	0.211003	0.307483	0.03915606	34.69596
175	1	-255443.7	-255320.6	-123.0569	52.98567	0.05209697	0.0005109965	0.006673336	0.123562	0.260927	0.119985	0.108572	0.275507	0.111448	0.04849233	1.54486e-12	1.85431e-06	0.00667907	3.99332	0.298643	0.178303	0.213548	0.309506	0.05516567	0.879031
176	0	-256837.3	-256774.4	-62.97673	1.708947	0.03110352	0.01627945	-0.9896621	0.119991	0.26397	0.110662	0.103108	0.279657	0.122612	1.009388	2.45645e-20	2.34242e-10	0.000161148	3.99984	0.301113	0.179193	0.211388	0.308306	0.01972563	51.17139
177	1	-255451.2	-255325.8	-125.3991	52.98567	0.02408683	0.000514098	-0.02324556	0.124835	0.261506	0.124555	0.104022	0.265712	0.119371	0.1562112	5.65053e-26	3.55482e-13	1.09042e-05	3.99999	0.298737	0.178359	0.2133	0.309604	0.1329656	1.174824
178	0	-256827.3	-256762.1	-65.2207	1.708947	0.0133935	0.01580058	-1.517446	0.122805	0.261054	0.113257	0.106628	0.274959	0.121297	1.56812	6.26101e-46	3.74541e-23	7.8905e-10	4	0.299391	0.179635	0.211909	0.309065	0.05067406	30.94522
179	1	-255455.4	-255328.8	-126.6242	52.98567	0.02157061	0.0005141746	-0.03552831	0.123408	0.26666	0.122694	0.109482	0.262676	0.11508	0.1929523	6.86364e-29	1.23921e-14	2.70842e-06	4	0.299302	0.178696	0.211813	0.310189	0.157424	1.225686
180	0	-256831.2	-256768	-63.16453	1.708947	0.0246486	0.01597	-1.102182	0.114323	0.260995	0.11361	0.11205	0.282577	0.116445	1.10941	2.09758e-25	6.84875e-13	1.43143e-05	3.99999	0.299391	0.179635	0.211909	0.309065	0.007227201	153.5047
181	1	-255449.7	-255325.2	-124.4847	52.84139	0.009363946	0.0005168743	-0.04039874	0.128317	0.260562	0.11938	0.106978	0.275169	0.109594	0.1422457	2.83828e-65	7.97733e-33	7.64171e-14	4	0.299491	0.178809	0.212001	0.309698	0.101847	1.396661
182	0	-256834.4	-256771.2	-63.21045	1.708947	0.01917904	0.01562819	-1.158041	0.109148	0.269532	0.111056	0.106978	0.284154	0.119132	1.169851	2.27143e-32	2.25479e-16	5.13618e-07	4	0.299391	0.179635	0.211909	0.309065	0.01180976	99.058
183	1	-255446.9	-255323.4	-123.4598	52.84139	0.03914984	0.0005094218	-0.04009482	0.122571	0.26427	0.118722	0.106356	0.2778	0.110281	0.09949279	2.33353e-16	2.28149e-08	0.00107711	3.99892	0.299478	0.178846	0.211992	0.309684	0.05939797	1.67502
184	0	-256828.6	-256765.2	-63.42502	1.708947	0.01019643	0.01612441	-1.008124	0.132856	0.263782	0.114396	0.101941	0.269987	0.117039	1.034353	5.03966e-60	3.36123e-30	9.38594e-13	4	0.299595	0.179757	0.212053	0.308595	0.02622879	39.43579
185	1	-255447.5	-255323.5	-123.9184	52.84139	0.02669988	0.0005185565	0.03468019	0.122118	0.264656	0.117781	0.105416	0.274137	0.115893	0.005175366	1.57808e-23	5.93936e-12	3.50784e-05	3.99996	0.299576	0.179056	0.211321	0.310047	0.03985556	0.1298531
186	0	-256830.2	-256763.5	-66.65065	1.708947	0.02490718	0.01630067	-0.8775068	0.123069	0.271605	0.113172	0.104964	0.269402	0.117788	1.139052	3.7608e-25	9.17028e-13	1.61575e-05	3.99998	0.299259	0.179555	0.211815	0.309371	0.2615454	4.355084
187	1	-255447.1	-255322.9	-124.2099	52.84139	0.004096267	0.0005215212	0.003472425	0.127423	0.266927	0.118792	0.106321	0.265597	0.11494	0.1201499	5.90583e-148	3.64059e-74	5.31486e-31	4	0.299209	0.177986	0.213137	0.309668	0.1236224	0.971911
188	0	-256827.2	-256763.4	-63.81045	1.708947	0.01144417	0.01584239	-1.287981	0.122054	0.259033	0.111543	0.104023	0.28541	0.117937	1.295628	1.38035e-53	5.56219e-27	2.03387e-11	4	0.299143	0.179873	0.211733	0.309251	0.007647403	169.4207
189	1	-255451.2	-255328.4	-122.8544	52.5551	0.002262861	0.0005185785	0.02953926	0.118141	0.259843	0.115013	0.106415	0.281345	0.119242	0.03697498	4.87181e-267	1.0458e-133	1.03163e-55	4	0.300366	0.178674	0.211631	0.309329	0.06651425	0.5558957
