Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	extirpation_rate	log10_rate_bg	rate_bg
12178	-23.48862	-21.18215	-2.306469	1.154993	1.154993	1.154993	-1.813924	0.01534887
12179	-24.50954	-22.12008	-2.389467	1.200378	1.200378	1.200378	-0.7703922	0.1696711
12180	-24.78447	-22.74079	-2.043674	0.9965721	0.9965721	0.9965721	-0.5536638	0.2794706
12181	-25.03348	-21.72777	-3.305712	1.651976	1.651976	1.651976	-0.9731129	0.1063866
12182	-24.67318	-21.36747	-3.305712	1.651976	1.651976	1.651976	-1.344101	0.04527922
12183	-24.00213	-21.17187	-2.830259	1.42467	1.42467	1.42467	-1.853176	0.01402246
12184	-23.37085	-21.08315	-2.287704	1.144511	1.144511	1.144511	-3.287706	0.000515577
12185	-23.68691	-21.08039	-2.606517	1.313473	1.313473	1.313473	-3.975274	0.0001058586
12186	-23.42031	-21.09113	-2.329186	1.167567	1.167567	1.167567	-2.7683	0.001704902
12187	-24.02263	-21.08038	-2.942245	1.479029	1.479029	1.479029	-3.97607	0.0001056646
12188	-23.04013	-21.08203	-1.958105	0.9358219	0.9358219	0.9358219	-3.462249	0.0003449457
12189	-22.99815	-21.08569	-1.912465	0.5250937	0.5250937	0.5250937	-3.063668	0.0008636381
12190	-22.97124	-21.0821	-1.889142	0.5371015	0.5371015	0.5371015	-3.458451	0.0003479758
12191	-23.06415	-21.08054	-1.983615	0.4947602	0.4947602	0.4947602	-3.912232	0.0001223961
12192	-24.09281	-21.08294	-3.009869	0.3125045	0.3125045	0.3125045	-3.334495	0.0004629186
12193	-23.48125	-21.10763	-2.373618	0.3963393	0.3963393	0.3963393	-2.398407	0.003995701
12194	-23.71628	-21.34266	-2.373618	0.3963393	0.3963393	0.3963393	-1.42227	0.03782078
12195	-23.44085	-21.58947	-1.851382	0.5600478	0.5600478	0.5600478	-1.125893	0.07483536
12196	-22.87811	-21.09311	-1.784993	0.7545646	0.7545646	0.7545646	-2.70854	0.00195641
12197	-23.01484	-21.18931	-1.825531	0.8148627	0.8148627	0.8148627	-1.7932	0.01609904
12198	-22.89497	-21.10411	-1.790868	0.7656545	0.7656545	0.7656545	-2.448342	0.003561703
12199	-23.56289	-21.08149	-2.481409	1.249115	1.249115	1.249115	-3.56948	0.0002694761
12200	-22.87145	-21.08389	-1.787557	0.7595842	0.7595842	0.7595842	-3.212815	0.0006126119
12201	-23.17826	-21.08782	-2.09044	0.4598744	0.4598744	0.4598744	-2.932957	0.001166926
12202	-23.17157	-21.08113	-2.09044	0.4598744	0.4598744	0.4598744	-3.684295	0.0002068734
12203	-22.99139	-21.14493	-1.84646	0.5634751	0.5634751	0.5634751	-2.025742	0.009424485
12204	-22.93445	-21.08799	-1.84646	0.5634751	0.5634751	0.5634751	-2.921583	0.00119789
12205	-22.92337	-21.096	-1.827372	0.5781353	0.5781353	0.5781353	-2.628151	0.002354233
12206	-23.17943	-21.35206	-1.827372	0.5781353	0.5781353	0.5781353	-1.401455	0.03967756
12207	-23.03445	-21.22895	-1.805502	0.788795	0.788795	0.788795	-1.659009	0.02192758
12208	-22.95174	-21.12454	-1.827196	0.8168429	0.8168429	0.8168429	-2.182657	0.006566633
12209	-23.22519	-21.38987	-1.835323	0.8261999	0.8261999	0.8261999	-1.33662	0.04606596
12210	-22.88805	-21.0876	-1.800448	0.6045613	0.6045613	0.6045613	-2.941556	0.001144047
12211	-23.04068	-21.10899	-1.931689	0.9152824	0.9152824	0.9152824	-2.365443	0.004310795
12212	-23.03942	-21.10773	-1.931689	0.9152824	0.9152824	0.9152824	-2.384611	0.004124663
12213	-22.84887	-21.08057	-1.768304	0.7007565	0.7007565	0.7007565	-3.890657	0.0001286302
12214	-22.86791	-21.08424	-1.783667	0.7518383	0.7518383	0.7518383	-3.1781	0.0006635902
12215	-23.48302	-21.22088	-2.262135	0.4179954	0.4179954	0.4179954	-1.693135	0.02027055
12216	-23.1108	-21.19352	-1.91728	0.5227698	0.5227698	0.5227698	-1.784329	0.01643127
12217	-22.95551	-21.09711	-1.858396	0.8505478	0.8505478	0.8505478	-2.593036	0.002552492
12218	-22.89647	-21.0973	-1.799169	0.6060861	0.6060861	0.6060861	-2.594059	0.002546487
12219	-23.99734	-21.0843	-2.91304	0.3224527	0.3224527	0.3224527	-3.182336	0.0006571492
12220	-23.78161	-21.16881	-2.612792	0.3587632	0.3587632	0.3587632	-1.895016	0.01273456
12221	-23.36899	-21.14557	-2.223424	0.4263789	0.4263789	0.4263789	-2.024841	0.009444064
12222	-23.50891	-21.22879	-2.280114	0.4142678	0.4142678	0.4142678	-1.669469	0.02140577
12223	-23.2026	-21.08163	-2.120976	0.4514133	0.4514133	0.4514133	-3.555226	0.0002784674
12224	-22.95361	-21.08201	-1.871592	0.5471239	0.5471239	0.5471239	-3.474149	0.0003356222
12225	-22.96018	-21.08252	-1.877667	0.543544	0.543544	0.543544	-3.38954	0.0004078117
12226	-23.05291	-21.08106	-1.97186	0.9461217	0.9461217	0.9461217	-3.694999	0.0002018369
12227	-23.05248	-21.08063	-1.97186	0.9461217	0.9461217	0.9461217	-3.858252	0.0001385951
12228	-23.45273	-21.08488	-2.367843	0.3973825	0.3973825	0.3973825	-3.128873	0.0007432366
12229	-23.7259	-21.2309	-2.494994	0.3760273	0.3760273	0.3760273	-1.664364	0.02165888
12230	-22.93714	-21.15319	-1.783957	0.7524432	0.7524432	0.7524432	-1.969178	0.0107355
12231	-24.33526	-22.55259	-1.78267	0.7497201	0.7497201	0.7497201	-0.6329333	0.2328449
12232	-23.80104	-22.01837	-1.78267	0.7497201	0.7497201	0.7497201	-0.8433753	0.143425
12233	-23.07557	-21.25147	-1.824103	0.8131454	0.8131454	0.8131454	-1.59682	0.02530347
12234	-22.98568	-21.19099	-1.794693	0.6117108	0.6117108	0.6117108	-1.791827	0.01615002
12235	-22.93204	-21.08048	-1.85156	0.559926	0.559926	0.559926	-3.940084	0.0001147931
12236	-22.86648	-21.09888	-1.767597	0.6840014	0.6840014	0.6840014	-2.554948	0.002786454
12237	-22.96753	-21.08485	-1.88268	0.540681	0.540681	0.540681	-3.128391	0.0007440626
12238	-22.85589	-21.08822	-1.767679	0.6818066	0.6818066	0.6818066	-2.907347	0.001237807
12239	-22.85457	-21.08685	-1.767722	0.6809599	0.6809599	0.6809599	-2.98334	0.001039106
12240	-23.02019	-21.08137	-1.93882	0.9209344	0.9209344	0.9209344	-3.606108	0.0002476806
12241	-23.50223	-21.08207	-2.420154	1.216805	1.216805	1.216805	-3.447323	0.0003570076
12242	-23.66321	-21.12477	-2.538438	1.278696	1.278696	1.278696	-2.169097	0.006774894
12243	-25.77142	-21.08415	-4.68727	2.300776	2.300776	2.300776	-3.149599	0.0007085992
12244	-25.21214	-21.08284	-4.129301	2.037413	2.037413	2.037413	-3.306464	0.0004937826
12245	-25.21311	-21.08381	-4.129301	2.037413	2.037413	2.037413	-3.190429	0.0006450162
12246	-25.92118	-21.21816	-4.703023	2.308278	2.308278	2.308278	-1.650434	0.02236484
12247	-25.17025	-21.2539	-3.916349	1.937759	1.937759	1.937759	-1.559151	0.02759619
12248	-23.75109	-21.1521	-2.598994	1.309656	1.309656	1.309656	-1.96165	0.01092319
12249	-24.30461	-22.53565	-1.768963	0.705794	0.705794	0.705794	-0.6416821	0.2282012
12250	-23.3077	-21.53873	-1.768963	0.705794	0.705794	0.705794	-1.167081	0.06806417
12251	-23.44764	-21.14014	-2.3075	1.155566	1.155566	1.155566	-2.044292	0.00903043
12252	-23.33068	-21.11685	-2.213834	1.102278	1.102278	1.102278	-2.257647	0.005525264
12253	-23.24646	-21.08198	-2.164482	1.073039	1.073039	1.073039	-3.468248	0.0003402136
12254	-24.3137	-21.11815	-3.195544	1.599967	1.599967	1.599967	-2.230315	0.005884161
12255	-24.91027	-21.09104	-3.819234	1.892386	1.892386	1.892386	-2.754137	0.001761419
12256	-23.91614	-21.08057	-2.83557	1.427265	1.427265	1.427265	-3.873078	0.0001339435
12257	-24.33976	-21.17566	-3.164094	1.585067	1.585067	1.585067	-1.831312	0.01474647
12258	-25.27644	-21.56248	-3.713961	1.843215	1.843215	1.843215	-1.102687	0.07894282
12259	-24.29864	-22.12789	-2.170757	1.076809	1.076809	1.076809	-0.7739869	0.1682725
12260	-25.4452	-22.1231	-3.322107	1.659695	1.659695	1.659695	-0.7413847	0.1813908
12261	-24.89908	-21.21166	-3.687421	1.830818	1.830818	1.830818	-1.684818	0.02066247
12262	-24.82036	-21.09319	-3.727171	1.849386	1.849386	1.849386	-2.679888	0.002089836
12263	-22.98107	-21.13447	-1.846597	0.8384542	0.8384542	0.8384542	-2.095052	0.008034296
12264	-22.84905	-21.08136	-1.767686	0.6929707	0.6929707	0.6929707	-3.612761	0.0002439152
12265	-22.8557	-21.08563	-1.770066	0.6633417	0.6633417	0.6633417	-3.064439	0.0008621072
12266	-22.86174	-21.08317	-1.77857	0.6381223	0.6381223	0.6381223	-3.296913	0.0005047619
12267	-22.85957	-21.081	-1.77857	0.6381223	0.6381223	0.6381223	-3.721382	0.0001899408
12268	-23.21326	-21.16591	-2.047347	0.9990302	0.9990302	0.9990302	-1.893308	0.01278475
12269	-23.1344	-21.08706	-2.047347	0.9990302	0.9990302	0.9990302	-2.963356	0.001088039
12270	-22.87444	-21.08038	-1.794057	0.7711454	0.7711454	0.7711454	-3.994191	0.0001013465
12271	-23.04903	-21.08176	-1.967268	0.5010728	0.5010728	0.5010728	-3.525075	0.000298487
12272	-22.98054	-21.08053	-1.90001	0.5313412	0.5313412	0.5313412	-3.914412	0.0001217835
12273	-22.89339	-21.08624	-1.807155	0.5970709	0.5970709	0.5970709	-3.023876	0.0009465076
12274	-22.8878	-21.08064	-1.807155	0.5970709	0.5970709	0.5970709	-3.857785	0.0001387444
12275	-23.17793	-21.08165	-2.096275	1.030883	1.030883	1.030883	-3.536463	0.0002907613
12276	-22.97136	-21.0826	-1.888754	0.8791264	0.8791264	0.8791264	-3.368663	0.000427895
12277	-22.87326	-21.08117	-1.792091	0.6152236	0.6152236	0.6152236	-3.66854	0.0002145161
12278	-22.8837	-21.10228	-1.781412	0.6323898	0.6323898	0.6323898	-2.485184	0.00327202
12279	-23.04384	-21.08695	-1.956888	0.5052597	0.5052597	0.5052597	-2.981298	0.001044005
12280	-23.25775	-21.09069	-2.167057	1.074588	1.074588	1.074588	-2.78757	0.001630909
12281	-22.90532	-21.11611	-1.789204	0.7626547	0.7626547	0.7626547	-2.274534	0.005314543
12282	-22.91925	-21.13004	-1.789204	0.7626547	0.7626547	0.7626547	-2.133599	0.007351927
12283	-23.02852	-21.23931	-1.789204	0.7626547	0.7626547	0.7626547	-1.63033	0.02342451
12284	-23.04375	-21.0815	-1.962245	0.9389481	0.9389481	0.9389481	-3.572606	0.0002675434
12285	-23.37214	-21.08148	-2.290653	1.146164	1.146164	1.146164	-3.572606	0.0002675434
12286	-23.53413	-21.13325	-2.400883	1.206509	1.206509	1.206509	-2.095805	0.008020386
12287	-23.48203	-21.12096	-2.36107	1.185016	1.185016	1.185016	-2.20991	0.006167224
12288	-24.06087	-21.09187	-2.969002	1.491921	1.491921	1.491921	-2.733114	0.001848782
12289	-23.02778	-21.09871	-1.929072	0.9131857	0.9131857	0.9131857	-2.553342	0.002796778
12290	-22.97835	-21.16307	-1.81528	0.8021027	0.8021027	0.8021027	-1.912926	0.01222008
12291	-22.95614	-21.09826	-1.857883	0.5557018	0.5557018	0.5557018	-2.572269	0.002677507
12292	-22.85698	-21.08213	-1.774854	0.7301008	0.7301008	0.7301008	-3.448712	0.0003558668
12293	-22.85612	-21.08126	-1.774854	0.7301008	0.7301008	0.7301008	-3.639075	0.0002295751
12294	-23.47735	-21.15526	-2.322087	1.163651	1.163651	1.163651	-1.946714	0.01130539
12295	-23.57709	-21.255	-2.322087	1.163651	1.163651	1.163651	-1.578173	0.02641358
12296	-23.48031	-21.15822	-2.322087	1.163651	1.163651	1.163651	-1.929938	0.01175067
12297	-23.48163	-21.15954	-2.322087	1.163651	1.163651	1.163651	-1.92264	0.01194977
12298	-23.31978	-21.09155	-2.228235	1.110643	1.110643	1.110643	-2.753955	0.00176216
12299	-23.96965	-21.12607	-2.843575	1.431171	1.431171	1.431171	-2.152919	0.007032042
12300	-24.01618	-21.1726	-2.843575	1.431171	1.431171	1.431171	-1.84953	0.01414066
12301	-23.55051	-21.193	-2.357505	1.183076	1.183076	1.183076	-1.769114	0.01701713
12302	-23.52084	-21.13316	-2.387681	1.199416	1.199416	1.199416	-2.096717	0.008003565
12303	-23.46991	-21.08223	-2.387681	1.199416	1.199416	1.199416	-3.419774	0.0003803871
12304	-23.0225	-21.08243	-1.940075	0.9219206	0.9219206	0.9219206	-3.394462	0.000403216
12305	-23.85655	-21.083	-2.773557	1.396861	1.396861	1.396861	-3.301315	0.0004996725
12306	-23.29203	-21.08364	-2.208395	1.099099	1.099099	1.099099	-3.231693	0.0005865532
12307	-23.20954	-21.08324	-2.126294	1.04972	1.04972	1.04972	-3.278288	0.0005268804
12308	-23.10885	-21.08107	-2.027779	0.9858149	0.9858149	0.9858149	-3.688814	0.0002047323
12309	-23.64147	-21.12813	-2.513339	1.265732	1.265732	1.265732	-2.138131	0.007275599
12310	-23.04179	-21.15839	-1.883395	0.8743014	0.8743014	0.8743014	-1.936286	0.01158015
12311	-23.30567	-21.25769	-2.047981	0.472625	0.472625	0.472625	-1.590619	0.02566732
12312	-24.136	-21.64076	-2.495241	0.3759889	0.3759889	0.3759889	-1.090489	0.08119161
12313	-22.99495	-21.1703	-1.82465	0.5804412	0.5804412	0.5804412	-1.882256	0.01311427
12314	-22.95971	-21.08681	-1.872897	0.8645956	0.8645956	0.8645956	-2.981421	0.001043708
12315	-23.35423	-21.10085	-2.253376	1.125088	1.125088	1.125088	-2.501959	0.003148048
12316	-22.94411	-21.08154	-1.862575	0.8546809	0.8546809	0.8546809	-3.565886	0.000271715
12317	-22.89598	-21.08157	-1.814415	0.5897385	0.5897385	0.5897385	-3.565886	0.000271715
12318	-22.9353	-21.08153	-1.853779	0.5584225	0.5584225	0.5584225	-3.575889	0.0002655286
12319	-22.98462	-21.13084	-1.853779	0.5584225	0.5584225	0.5584225	-2.131685	0.007384404
12320	-22.95241	-21.08445	-1.867966	0.549322	0.549322	0.549322	-3.163676	0.0006859996
12321	-23.12229	-21.08909	-2.033191	0.4773789	0.4773789	0.4773789	-2.869436	0.001350716
12322	-23.09092	-21.2843	-1.806618	0.7903832	0.7903832	0.7903832	-1.520765	0.03014638
12323	-23.09936	-21.14671	-1.952653	0.9316691	0.9316691	0.9316691	-2.004924	0.009887269
12324	-23.55415	-21.6525	-1.901645	0.890417	0.890417	0.890417	-1.061243	0.08684742
12325	-23.82268	-21.63956	-2.183113	1.084187	1.084187	1.084187	-1.063946	0.08630865
12326	-23.14931	-21.19835	-1.950955	0.9303668	0.9303668	0.9303668	-1.755576	0.01755594
12327	-23.60775	-21.55184	-2.055909	1.00472	1.00472	1.00472	-1.143766	0.0718181
12328	-23.51425	-21.14502	-2.369236	1.18945	1.18945	1.18945	-2.00963	0.009780693
12329	-22.85817	-21.08198	-1.776196	0.7339935	0.7339935	0.7339935	-3.476596	0.0003337367
12330	-23.04114	-21.09135	-1.949792	0.9294723	0.9294723	0.9294723	-2.765716	0.00171508
12331	-22.99874	-21.09351	-1.905223	0.8934779	0.8934779	0.8934779	-2.69256	0.002029737
12332	-23.16354	-21.09342	-2.070122	1.014052	1.014052	1.014052	-2.69256	0.002029737
12333	-22.87539	-21.08546	-1.789936	0.7639858	0.7639858	0.7639858	-3.075199	0.0008410089
12334	-22.93095	-21.08105	-1.8499	0.8419074	0.8419074	0.8419074	-3.699159	0.0001999132
12335	-22.87263	-21.08391	-1.788714	0.7617523	0.7617523	0.7617523	-3.210172	0.0006163509
12336	-22.85089	-21.08266	-1.768225	0.7000216	0.7000216	0.7000216	-3.364133	0.0004323816
12337	-22.85288	-21.08049	-1.772388	0.7219332	0.7219332	0.7219332	-3.928308	0.0001179484
12338	-23.04563	-21.08049	-1.965143	0.9411226	0.9411226	0.9411226	-3.928308	0.0001179484
12339	-23.01876	-21.19564	-1.823127	0.8119615	0.8119615	0.8119615	-1.768791	0.0170298
12340	-22.94417	-21.17207	-1.772098	0.655286	0.655286	0.655286	-1.871931	0.01342977
12341	-23.20747	-21.25372	-1.953748	0.932506	0.932506	0.932506	-1.587813	0.02583371
12342	-22.88861	-21.10499	-1.783614	0.7517274	0.7517274	0.7517274	-2.433188	0.003688179
12343	-23.07857	-21.10663	-1.971938	0.4992353	0.4992353	0.4992353	-2.411897	0.003873497
12344	-22.89618	-21.08234	-1.813839	0.80022	0.80022	0.80022	-3.411306	0.0003878773
12345	-23.18714	-21.09975	-2.087398	0.4607477	0.4607477	0.4607477	-2.540952	0.002877714
12346	-24.14773	-21.08727	-3.060464	0.3075784	0.3075784	0.3075784	-2.966918	0.00107915
12347	-23.40844	-21.17035	-2.238091	0.4231423	0.4231423	0.4231423	-1.885972	0.01300252
12348	-23.01847	-21.08041	-1.938058	0.5132552	0.5132552	0.5132552	-3.978873	0.000104985
12349	-22.93738	-21.08041	-1.856967	0.5563029	0.5563029	0.5563029	-3.978873	0.000104985
12350	-22.93743	-21.08046	-1.856967	0.5563029	0.5563029	0.5563029	-3.949358	0.0001123678
12351	-22.86815	-21.08127	-1.786879	0.7582862	0.7582862	0.7582862	-3.635775	0.0002313265
12352	-23.20845	-21.08218	-2.12627	1.049704	1.049704	1.049704	-3.433106	0.0003688876
12353	-23.21616	-21.08989	-2.12627	1.049704	1.049704	1.049704	-2.821045	0.001509924
12354	-24.11136	-21.2202	-2.891159	1.454316	1.454316	1.454316	-1.667495	0.02150329
12355	-23.88683	-21.21011	-2.676717	1.348817	1.348817	1.348817	-1.70307	0.01981207
12356	-23.53052	-21.59665	-1.933876	0.9170245	0.9170245	0.9170245	-1.106326	0.07828421
12357	-23.46607	-21.67681	-1.789265	0.7627663	0.7627663	0.7627663	-1.047639	0.08961098
12358	-23.3893	-21.17309	-2.216209	1.103662	1.103662	1.103662	-1.855703	0.0139411
12359	-22.86795	-21.10011	-1.767841	0.6956149	0.6956149	0.6956149	-2.527724	0.002966713
12360	-23.21822	-21.25502	-1.963203	0.9396685	0.9396685	0.9396685	-1.584358	0.02604009
12361	-23.13937	-21.35179	-1.787574	0.6218493	0.6218493	0.6218493	-1.400559	0.03975948
12362	-23.66466	-21.09173	-2.572924	0.3643735	0.3643735	0.3643735	-2.764633	0.00171936
12363	-23.67797	-21.08225	-2.595719	0.3611386	0.3611386	0.3611386	-3.435565	0.0003668047
12364	-23.08839	-21.08052	-2.007865	0.485956	0.485956	0.485956	-3.918744	0.0001205746
12365	-23.87999	-21.08163	-2.798365	0.3352366	0.3352366	0.3352366	-3.557515	0.0002770035
12366	-22.86961	-21.08492	-1.784686	0.6265286	0.6265286	0.6265286	-3.120616	0.0007575021
12367	-22.96388	-21.17095	-1.792929	0.6140704	0.6140704	0.6140704	-1.878319	0.0132337
12368	-22.95169	-21.09843	-1.85326	0.8453654	0.8453654	0.8453654	-2.561519	0.002744614
12369	-22.97027	-21.09918	-1.871086	0.8628837	0.8628837	0.8628837	-2.543964	0.002857825
12370	-23.36301	-21.08135	-2.281661	1.141115	1.141115	1.141115	-3.606371	0.0002475309
12371	-23.29655	-21.10878	-2.187776	1.086955	1.086955	1.086955	-2.36457	0.004319467
12372	-22.92637	-21.08117	-1.845205	0.8369811	0.8369811	0.8369811	-3.663497	0.0002170217
12373	-22.9355	-21.0903	-1.845205	0.8369811	0.8369811	0.8369811	-2.80891	0.00155271
12374	-22.9764	-21.20429	-1.772112	0.7209089	0.7209089	0.7209089	-1.739734	0.01820815
12375	-23.09705	-21.32934	-1.767713	0.6935039	0.6935039	0.6935039	-1.436242	0.03662337
12376	-22.98652	-21.21881	-1.767713	0.6935039	0.6935039	0.6935039	-1.692298	0.02030965
12377	-22.8789	-21.11118	-1.767713	0.6935039	0.6935039	0.6935039	-2.339384	0.004577367
12378	-23.04923	-21.14022	-1.909011	0.8966868	0.8966868	0.8966868	-2.050143	0.008909584
12379	-22.97695	-21.08094	-1.896007	0.8855318	0.8855318	0.8855318	-3.734327	0.0001843629
12380	-22.84918	-21.08162	-1.76756	0.6887848	0.6887848	0.6887848	-3.552025	0.0002805273
12381	-22.86311	-21.09555	-1.76756	0.6887848	0.6887848	0.6887848	-2.637736	0.002302841
12382	-23.19949	-21.09235	-2.107144	1.037759	1.037759	1.037759	-2.72735	0.001873485
12383	-22.87355	-21.09763	-1.775922	0.7332247	0.7332247	0.7332247	-2.583097	0.002611575
12384	-23.15011	-21.10818	-2.041931	0.4745483	0.4745483	0.4745483	-2.388105	0.004091618
12385	-23.39537	-21.11599	-2.279383	1.139833	1.139833	1.139833	-2.266928	0.00540844
12386	-23.06934	-21.1226	-1.946738	0.9271148	0.9271148	0.9271148	-2.199238	0.006320652
12387	-22.9997	-21.17472	-1.824989	0.5801509	0.5801509	0.5801509	-1.86154	0.01375497
12388	-23.68107	-21.08139	-2.599677	1.310003	1.310003	1.310003	-3.591033	0.0002564291
12389	-22.90167	-21.08112	-1.820553	0.8087958	0.8087958	0.8087958	-3.677557	0.0002101084
12390	-23.35738	-21.53683	-1.820553	0.8087958	0.8087958	0.8087958	-1.165256	0.0683508
12391	-23.37873	-21.55818	-1.820553	0.8087958	0.8087958	0.8087958	-1.144915	0.07162843
12392	-23.80052	-21.67953	-2.120994	1.046428	1.046428	1.046428	-1.034169	0.09243374
12393	-23.68165	-21.59874	-2.082918	1.02234	1.02234	1.02234	-1.10054	0.07933412
12394	-23.91296	-21.17703	-2.735934	1.378284	1.378284	1.378284	-1.83055	0.01477237
12395	-22.91753	-21.08305	-1.834478	0.5723928	0.5723928	0.5723928	-3.31399	0.0004853001
12396	-22.95176	-21.11786	-1.833902	0.5728443	0.5728443	0.5728443	-2.258716	0.005511674
12397	-23.03172	-21.10023	-1.931485	0.9151193	0.9151193	0.9151193	-2.519909	0.003020582
12398	-23.02131	-21.08982	-1.931485	0.9151193	0.9151193	0.9151193	-2.826938	0.001489573
12399	-23.60056	-21.08714	-2.513419	1.265773	1.265773	1.265773	-2.952327	0.001116022
12400	-24.24406	-21.08106	-3.163	1.584548	1.584548	1.584548	-3.676849	0.0002104512
12401	-24.2464	-21.0834	-3.163	1.584548	1.584548	1.584548	-3.246897	0.0005663742
12402	-24.24594	-21.08294	-3.163	1.584548	1.584548	1.584548	-3.304827	0.0004956475
12403	-23.16864	-21.09034	-2.078297	1.019359	1.019359	1.019359	-2.802875	0.001574436
12404	-23.91377	-21.1207	-2.793074	1.406457	1.406457	1.406457	-2.20721	0.006205693
12405	-23.87771	-21.08464	-2.793074	1.406457	1.406457	1.406457	-3.126437	0.0007474163
12406	-23.00005	-21.08079	-1.919263	0.9052176	0.9052176	0.9052176	-3.789437	0.0001623913
12407	-22.88004	-21.08218	-1.797857	0.6076849	0.6076849	0.6076849	-3.442328	0.0003611369
12408	-22.92519	-21.13756	-1.787625	0.6217698	0.6217698	0.6217698	-2.076476	0.008385403
12409	-22.87317	-21.08555	-1.787625	0.6217698	0.6217698	0.6217698	-3.071536	0.000848134
12410	-23.25199	-21.27628	-1.975714	0.4977702	0.4977702	0.4977702	-1.546523	0.02841035
12411	-23.31937	-21.11196	-2.207412	0.430001	0.430001	0.430001	-2.335102	0.004622723
12412	-23.29266	-21.08225	-2.210415	0.4293144	0.4293144	0.4293144	-3.435672	0.0003667146
12413	-23.00911	-21.08039	-1.928728	0.51743	0.51743	0.51743	-3.995556	0.0001010285
12414	-22.91649	-21.08038	-1.836109	0.5711252	0.5711252	0.5711252	-3.995556	0.0001010285
12415	-22.86266	-21.08094	-1.781724	0.6318005	0.6318005	0.6318005	-3.740006	0.0001819676
12416	-23.03538	-21.0881	-1.947279	0.9275332	0.9275332	0.9275332	-2.907468	0.001237462
12417	-23.01394	-21.08323	-1.930708	0.9144977	0.9144977	0.9144977	-3.283175	0.000520985
12418	-22.88272	-21.10253	-1.780188	0.6347714	0.6347714	0.6347714	-2.480469	0.003307735
12419	-23.60206	-21.08199	-2.520068	0.372172	0.372172	0.372172	-3.481753	0.0003297973
12420	-24.0542	-21.08045	-2.973755	0.3161316	0.3161316	0.3161316	-3.962918	0.0001089136
12421	-23.24537	-21.10119	-2.144175	0.4453257	0.4453257	0.4453257	-2.511036	0.003082936
12422	-23.99485	-21.10203	-2.89282	0.3246234	0.3246234	0.3246234	-2.497189	0.00318281
12423	-24.9927	-21.08108	-3.911618	0.244048	0.244048	0.244048	-3.704073	0.0001976636
12424	-25.72696	-21.08045	-4.646512	0.2070523	0.2070523	0.2070523	-3.967062	0.0001078792
12425	-27.93376	-21.08332	-6.850438	0.1395698	0.1395698	0.1395698	-3.290168	0.0005126625
12426	-27.93326	-21.08282	-6.850438	0.1395698	0.1395698	0.1395698	-3.354295	0.0004422882
12427	-27.93325	-21.08281	-6.850438	0.1395698	0.1395698	0.1395698	-3.355187	0.0004413807
12428	-27.9339	-21.08346	-6.850438	0.1395698	0.1395698	0.1395698	-3.273297	0.0005329703
12429	-26.51119	-21.08162	-5.429576	0.1776128	0.1776128	0.1776128	-3.563492	0.0002732174
12430	-22.96259	-21.09313	-1.869466	0.5484066	0.5484066	0.5484066	-2.712883	0.001936943
12431	-23.67479	-21.21008	-2.464706	0.380829	0.380829	0.380829	-1.728795	0.01867263
12432	-22.97807	-21.0828	-1.895268	0.5338168	0.5338168	0.5338168	-3.347493	0.0004492693
12433	-23.33065	-21.09533	-2.235315	0.4237493	0.4237493	0.4237493	-2.64979	0.002239803
12434	-22.86165	-21.0857	-1.775945	0.7332881	0.7332881	0.7332881	-3.057779	0.0008754288
12435	-22.88251	-21.10282	-1.779692	0.7429807	0.7429807	0.7429807	-2.472475	0.003369186
12436	-23.19677	-21.08036	-2.116403	1.043566	1.043566	1.043566	-3.996947	0.0001007055
12437	-22.87251	-21.10187	-1.770631	0.7147987	0.7147987	0.7147987	-2.4912	0.003227011
12438	-22.8761	-21.10547	-1.770631	0.7147987	0.7147987	0.7147987	-2.425929	0.003750346
12439	-23.48446	-21.21644	-2.268017	1.133412	1.133412	1.133412	-1.688073	0.02050816
12440	-23.68116	-21.1918	-2.489363	1.253268	1.253268	1.253268	-1.771941	0.01690669
12441	-23.24921	-21.17239	-2.076819	1.018402	1.018402	1.018402	-1.861196	0.01376589
12442	-23.49134	-21.41452	-2.076819	1.018402	1.018402	1.018402	-1.29664	0.05050799
12443	-24.07257	-21.08395	-2.988624	1.501355	1.501355	1.501355	-3.189025	0.000647106
12444	-23.37869	-21.08762	-2.291076	1.146401	1.146401	1.146401	-2.927968	0.001180408
12445	-23.26074	-21.08052	-2.180222	1.082466	1.082466	1.082466	-3.907581	0.0001237139
12446	-23.46893	-21.10826	-2.360667	0.3986899	0.3986899	0.3986899	-2.388641	0.004086569
12447	-22.85865	-21.08802	-1.770624	0.6608703	0.6608703	0.6608703	-2.91765	0.001208787
12448	-23.00241	-21.20529	-1.797115	0.6086081	0.6086081	0.6086081	-1.739159	0.01823227
12449	-22.906	-21.10889	-1.797115	0.6086081	0.6086081	0.6086081	-2.374287	0.004223895
12450	-22.95514	-21.10646	-1.848682	0.8406408	0.8406408	0.8406408	-2.406553	0.003921452
12451	-23.25561	-21.08778	-2.167829	1.075052	1.075052	1.075052	-2.920836	0.001199952
12452	-22.86205	-21.09409	-1.767963	0.697233	0.697233	0.697233	-2.679422	0.002092078
12453	-22.88116	-21.0857	-1.795457	0.6107157	0.6107157	0.6107157	-3.060639	0.0008696827
12454	-22.88806	-21.10459	-1.783475	0.7514366	0.7514366	0.7514366	-2.440211	0.003629014
