Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	extirpation_rate	log10_rate_bg	rate_bg
12308	-18.61634	-16.14794	-2.468405	1.242305	1.242305	1.242305	-0.213508	0.6116345
12309	-19.17811	-16.7097	-2.468405	1.242305	1.242305	1.242305	-0.7481939	0.178569
12310	-19.03181	-17.26426	-1.767551	0.687112	0.687112	0.687112	-0.8502795	0.1411629
12311	-18.78919	-17.00293	-1.786265	0.7570943	0.7570943	0.7570943	-0.7688227	0.1702854
12312	-18.80858	-16.77903	-2.029554	0.4785754	0.4785754	0.4785754	-0.3804234	0.4164632
12313	-18.78917	-16.12065	-2.668518	1.344713	1.344713	1.344713	-0.1835964	0.6552448
12314	-18.74748	-15.93316	-2.814314	1.416871	1.416871	1.416871	-0.3651425	0.4313775
12315	-18.94832	-16.13401	-2.814314	1.416871	1.416871	1.416871	-0.5448516	0.2851993
12316	-18.5855	-16.00366	-2.581834	1.300926	1.300926	1.300926	-0.3421041	0.4548791
12317	-18.74527	-16.07226	-2.673006	1.34696	1.34696	1.34696	-0.2105536	0.6158096
12318	-18.50019	-16.06299	-2.4372	1.225857	1.225857	1.225857	-0.3113886	0.4882153
12319	-18.22828	-16.33467	-1.893616	0.8834358	0.8834358	0.8834358	-0.4115557	0.387654
12320	-18.46118	-16.56756	-1.893616	0.8834358	0.8834358	0.8834358	-0.6114257	0.2446664
12321	-18.22587	-16.32569	-1.900184	0.8891585	0.8891585	0.8891585	-0.3948386	0.4028667
12322	-18.60328	-16.00859	-2.594689	1.307469	1.307469	1.307469	-0.3859774	0.4111711
12323	-19.20381	-16.5877	-2.616105	1.31833	1.31833	1.31833	-0.7171271	0.1918107
12324	-18.56392	-16.01804	-2.54588	1.282525	1.282525	1.282525	-0.3261027	0.4719514
12325	-19.33546	-15.74473	-3.590722	1.785627	1.785627	1.785627	-0.2675517	0.5400679
12326	-19.3202	-15.72947	-3.590722	1.785627	1.785627	1.785627	-0.3403986	0.4566689
12327	-19.14564	-15.82597	-3.319678	1.658552	1.658552	1.658552	-0.4081673	0.3906903
12328	-18.50152	-16.05129	-2.450228	1.232743	1.232743	1.232743	-0.3355941	0.461749
12329	-18.82234	-16.03773	-2.78461	1.402299	1.402299	1.402299	-0.4800145	0.33112
12330	-19.16463	-16.07048	-3.094141	1.551822	1.551822	1.551822	-0.5459699	0.2844658
12331	-18.32809	-16.55597	-1.772114	0.6552304	0.6552304	0.6552304	-0.3969388	0.4009232
12332	-18.40162	-16.62356	-1.778062	0.6392278	0.6392278	0.6392278	-0.520901	0.3013693
12333	-19.22456	-17.45186	-1.772701	0.7230652	0.7230652	0.7230652	-0.9173258	0.120969
12334	-19.38822	-17.01704	-2.371176	1.190502	1.190502	1.190502	-0.841048	0.1441956
12335	-20.25462	-18.41788	-1.836745	0.5706368	0.5706368	0.5706368	-1.180921	0.06592931
12336	-20.36706	-18.53032	-1.836745	0.5706368	0.5706368	0.5706368	-1.210951	0.06152458
12337	-18.84044	-17.0037	-1.836745	0.5706368	0.5706368	0.5706368	-0.7231776	0.189157
12338	-18.52844	-16.75961	-1.768831	0.6701201	0.6701201	0.6701201	-0.6359574	0.2312292
12339	-18.77097	-16.76829	-2.002686	0.9683919	0.9683919	0.9683919	-0.7220491	0.1896491
12340	-18.94128	-15.89321	-3.048068	1.529838	1.529838	1.529838	-0.4096419	0.3893661
12341	-18.22782	-16.40262	-1.825206	0.814474	0.814474	0.814474	-0.4308198	0.3708346
12342	-18.3608	-16.20275	-2.158052	1.069158	1.069158	1.069158	-0.4390319	0.3638883
12343	-18.56546	-16.79767	-1.767786	0.6798821	0.6798821	0.6798821	-0.659687	0.2189339
12344	-18.49111	-16.72333	-1.767786	0.6798821	0.6798821	0.6798821	-0.6194814	0.2401699
12345	-18.59902	-16.01332	-2.585705	1.302899	1.302899	1.302899	-0.3899516	0.4074256
12346	-18.42687	-16.16171	-2.265158	1.131792	1.131792	1.131792	-0.2736717	0.5325106
12347	-20.74695	-18.48825	-2.258701	1.128123	1.128123	1.128123	-1.231709	0.05865316
12348	-20.43887	-18.18017	-2.258701	1.128123	1.128123	1.128123	-1.154742	0.07002586
12349	-19.63905	-16.60611	-3.032937	1.522601	1.522601	1.522601	-0.751775	0.1771026
12350	-18.33138	-16.3014	-2.029985	0.98732	0.98732	0.98732	-0.4820615	0.3295631
12351	-18.8249	-15.95577	-2.86913	1.443618	1.443618	1.443618	-0.427815	0.3734092
12352	-18.76576	-16.03098	-2.734787	1.377715	1.377715	1.377715	-0.223614	0.5975661
12353	-18.80372	-16.43342	-2.370296	1.190025	1.190025	1.190025	-0.1101114	0.7760479
12354	-19.10246	-16.6097	-2.492758	1.255038	1.255038	1.255038	-0.04171328	0.9084201
12355	-19.05928	-16.56652	-2.492758	1.255038	1.255038	1.255038	-0.05297068	0.8851754
12356	-19.14918	-16.65643	-2.492758	1.255038	1.255038	1.255038	-0.02999277	0.9332698
12357	-18.96317	-16.47041	-2.492758	1.255038	1.255038	1.255038	-0.07981583	0.8321166
12358	-18.86843	-16.99435	-1.874083	0.86571	0.86571	0.86571	-0.05966058	0.8716446
12359	-19.051	-16.45013	-2.600873	1.31061	1.31061	1.31061	-0.07100807	0.8491647
12360	-18.90383	-16.71751	-2.186324	1.086094	1.086094	1.086094	-0.05927322	0.8724224
12361	-18.82104	-16.63471	-2.186324	1.086094	1.086094	1.086094	-0.08129905	0.8292795
12362	-19.00314	-17.23208	-1.771055	0.7166705	0.7166705	0.7166705	-0.05865814	0.8736588
12363	-19.34733	-17.50217	-1.845169	0.5643955	0.5643955	0.5643955	-0.06283915	0.8652883
12364	-19.34375	-16.20992	-3.133832	1.570703	1.570703	1.570703	-0.08151189	0.8288732
12365	-18.61536	-16.84758	-1.767778	0.6800022	0.6800022	0.6800022	-0.1753448	0.6678135
12366	-19.01782	-15.87585	-3.141967	1.574567	1.574567	1.574567	-0.2473849	0.5657376
12367	-18.90935	-15.87254	-3.036816	1.524457	1.524457	1.524457	-0.3697182	0.4268564
12368	-18.84517	-16.8938	-1.951372	0.5075463	0.5075463	0.5075463	-0.6419647	0.2280527
12369	-18.49618	-16.72773	-1.768453	0.7020418	0.7020418	0.7020418	-0.6310278	0.2338688
12370	-18.53953	-16.23664	-2.302888	1.153	1.153	1.153	-0.5181182	0.3033066
12371	-18.57852	-16.81014	-1.768373	0.7013676	0.7013676	0.7013676	-0.6730167	0.2123163
12372	-18.27598	-16.48035	-1.795622	0.7737329	0.7737329	0.7737329	-0.3010085	0.5000248
12373	-18.29529	-16.49967	-1.795622	0.7737329	0.7737329	0.7737329	-0.2841435	0.5198242
12374	-18.56298	-16.68213	-1.880855	0.5417142	0.5417142	0.5417142	-0.4510925	0.353922
12375	-18.37346	-16.17665	-2.19681	1.092295	1.092295	1.092295	-0.4257791	0.3751638
12376	-18.42407	-16.62082	-1.803257	0.6013278	0.6013278	0.6013278	-0.3845485	0.4125262
12377	-18.43963	-16.40834	-2.031282	0.9882028	0.9882028	0.9882028	-0.1976083	0.6344417
12378	-18.29696	-16.52926	-1.767699	0.6932221	0.6932221	0.6932221	-0.353564	0.4430329
12379	-18.32012	-16.25241	-2.067716	1.012482	1.012482	1.012482	-0.4494333	0.3552767
12380	-18.28104	-16.38901	-1.892029	0.8820361	0.8820361	0.8820361	-0.4901126	0.3235097
12381	-18.35048	-16.3006	-2.049881	1.000719	1.000719	1.000719	-0.4900889	0.3235274
12382	-18.32124	-16.51367	-1.807575	0.7917288	0.7917288	0.7917288	-0.2591247	0.5506496
12383	-18.25153	-16.44673	-1.804805	0.7877941	0.7877941	0.7877941	-0.3209346	0.4776011
12384	-18.39685	-16.52696	-1.869883	0.8617405	0.8617405	0.8617405	-0.2071977	0.6205864
12385	-18.58309	-16.71321	-1.869883	0.8617405	0.8617405	0.8617405	-0.1364745	0.7303406
12386	-18.31956	-16.44968	-1.869883	0.8617405	0.8617405	0.8617405	-0.2491385	0.5634579
12387	-18.65962	-16.05179	-2.607833	1.314141	1.314141	1.314141	-0.2432874	0.5711005
12388	-18.4997	-16.15006	-2.349648	1.178791	1.178791	1.178791	-0.2485677	0.564199
12389	-18.21768	-16.37243	-1.845255	0.8370339	0.8370339	0.8370339	-0.3861847	0.4109749
12390	-18.65752	-16.79108	-1.866437	0.8584367	0.8584367	0.8584367	-0.7072897	0.1962051
12391	-18.48037	-16.0787	-2.401667	1.206929	1.206929	1.206929	-0.3943109	0.4033565
12392	-19.06294	-17.2333	-1.829641	0.8197104	0.8197104	0.8197104	-0.8605405	0.1378667
12393	-18.31727	-16.53659	-1.780687	0.7453094	0.7453094	0.7453094	-0.2813397	0.5231911
12394	-18.94742	-17.05701	-1.890406	0.5364155	0.5364155	0.5364155	-0.1840575	0.6545495
12395	-18.96731	-17.18341	-1.783903	0.6278711	0.6278711	0.6278711	-0.104847	0.7855123
12396	-18.41289	-16.55861	-1.854272	0.8463955	0.8463955	0.8463955	-0.2009904	0.6295201
12397	-18.59965	-16.70233	-1.897314	0.8866707	0.8866707	0.8866707	-0.6765614	0.2105904
12398	-18.22394	-16.33545	-1.888488	0.8788895	0.8788895	0.8788895	-0.3627064	0.433804
12399	-18.29608	-16.5199	-1.776185	0.7339633	0.7339633	0.7339633	-0.3066982	0.4935166
12400	-18.49113	-16.61218	-1.878947	0.8702321	0.8702321	0.8702321	-0.1675061	0.6799766
12401	-18.22063	-16.34168	-1.878947	0.8702321	0.8702321	0.8702321	-0.3801918	0.4166853
12402	-18.37994	-16.45011	-1.929832	0.9137959	0.9137959	0.9137959	-0.5553945	0.2783591
12403	-18.52086	-16.26281	-2.258052	1.127754	1.127754	1.127754	-0.5251097	0.2984629
12404	-18.51122	-16.18564	-2.325579	1.165579	1.165579	1.165579	-0.4866419	0.3261055
12405	-18.78195	-16.28977	-2.492175	1.254734	1.254734	1.254734	-0.5817357	0.2619777
12406	-18.21932	-16.35707	-1.862252	0.8543637	0.8543637	0.8543637	-0.3960409	0.4017529
12407	-18.63904	-15.97827	-2.66077	1.34083	1.34083	1.34083	-0.3551587	0.4414091
12408	-19.19835	-15.85933	-3.339014	1.667649	1.667649	1.667649	-0.2141809	0.6106876
12409	-18.4453	-16.16535	-2.279951	1.140153	1.140153	1.140153	-0.2631128	0.5456161
12410	-18.34951	-16.58096	-1.768556	0.7028702	0.7028702	0.7028702	-0.5332297	0.2929344
12411	-18.93369	-16.18592	-2.747763	1.384135	1.384135	1.384135	-0.563393	0.2732794
12412	-18.57046	-16.12479	-2.445672	1.230338	1.230338	1.230338	-0.4697988	0.3390012
12413	-19.29324	-16.44489	-2.848347	1.433498	1.433498	1.433498	-0.6834733	0.2072653
12414	-18.62208	-15.98645	-2.635628	1.328189	1.328189	1.328189	-0.3299015	0.4678413
12415	-18.8893	-15.87458	-3.014718	1.513876	1.513876	1.513876	-0.3083985	0.4915882
12416	-18.58456	-16.10073	-2.483831	1.250381	1.250381	1.250381	-0.2424198	0.5722426
12417	-18.2721	-16.2715	-2.000603	0.9669184	0.9669184	0.9669184	-0.4258693	0.3750859
12418	-18.43322	-16.57502	-1.858194	0.8503467	0.8503467	0.8503467	-0.6036632	0.2490788
12419	-18.24	-16.43459	-1.805411	0.7886658	0.7886658	0.7886658	-0.3372511	0.4599905
12420	-18.45696	-16.19076	-2.266199	1.132383	1.132383	1.132383	-0.2469357	0.5663231
12421	-18.72613	-16.07633	-2.649799	1.335321	1.335321	1.335321	-0.2134818	0.6116714
12422	-18.29123	-16.45791	-1.83332	0.8239392	0.8239392	0.8239392	-0.511797	0.3077535
12423	-19.35616	-17.56458	-1.791581	0.7669086	0.7669086	0.7669086	-0.9574025	0.1103056
12424	-18.42805	-16.37913	-2.048916	1.000077	1.000077	1.000077	-0.5473346	0.2835734
12425	-18.53172	-16.03759	-2.494133	1.255754	1.255754	1.255754	-0.3718461	0.42477
12426	-18.29659	-16.24318	-2.053409	1.003064	1.003064	1.003064	-0.4258374	0.3751134
12427	-18.77929	-15.91706	-2.862224	1.440258	1.440258	1.440258	-0.3163223	0.4827005
12428	-18.81802	-15.9558	-2.862224	1.440258	1.440258	1.440258	-0.2513742	0.5605648
12429	-18.37519	-16.23839	-2.136803	1.056204	1.056204	1.056204	-0.2625684	0.5463005
12430	-18.80363	-16.61829	-2.185334	1.085506	1.085506	1.085506	-0.6870859	0.2055484
12431	-19.04483	-16.98367	-2.061157	0.4685329	0.4685329	0.4685329	-0.6766997	0.2105234
12432	-19.28692	-17.29401	-1.992911	0.4913106	0.4913106	0.4913106	-0.8240166	0.1499628
12433	-19.91443	-17.68497	-2.22946	0.4250376	0.4250376	0.4250376	-0.9510938	0.1119196
12434	-18.70385	-16.84611	-1.857743	0.8498959	0.8498959	0.8498959	-0.7276156	0.1872339
12435	-18.85003	-16.88497	-1.965051	0.9410544	0.9410544	0.9410544	-0.7604883	0.1735848
12436	-19.37096	-17.57424	-1.796725	0.6090979	0.6090979	0.6090979	-0.9409312	0.1145694
12437	-18.28155	-16.29016	-1.991383	0.9603464	0.9603464	0.9603464	-0.4469996	0.3572732
12438	-18.24985	-16.41224	-1.837617	0.8287563	0.8287563	0.8287563	-0.30983	0.4899705
12439	-18.9727	-15.91136	-3.061342	1.536179	1.536179	1.536179	-0.2355723	0.5813366
12440	-19.05214	-16.02772	-3.024416	1.518522	1.518522	1.518522	-0.1678264	0.6794751
12441	-18.55137	-16.60614	-1.945228	0.9259435	0.9259435	0.9259435	-0.1457645	0.7148839
12442	-18.56432	-16.64609	-1.918221	0.9043604	0.9043604	0.9043604	-0.1409926	0.7227822
12443	-18.7549	-15.93902	-2.815888	1.417642	1.417642	1.417642	-0.3819429	0.4150086
12444	-21.09787	-15.45298	-5.644891	2.765887	2.765887	2.765887	-0.4321894	0.3696669
12445	-18.65178	-16.00182	-2.649958	1.335401	1.335401	1.335401	-0.2808091	0.5238306
12446	-18.31525	-16.49349	-1.821764	0.8102933	0.8102933	0.8102933	-0.5325318	0.2934055
12447	-18.23903	-16.41727	-1.821764	0.8102933	0.8102933	0.8102933	-0.4522382	0.3529895
12448	-18.44136	-16.30241	-2.138942	1.057518	1.057518	1.057518	-0.2172508	0.6063861
12449	-19.20419	-15.93287	-3.271316	1.635767	1.635767	1.635767	-0.1786765	0.66271
12450	-18.46513	-16.17909	-2.286043	1.143578	1.143578	1.143578	-0.2486818	0.5640508
12451	-18.6202	-15.99314	-2.627058	1.323865	1.323865	1.323865	-0.3727269	0.4239095
12452	-18.89011	-15.96673	-2.923381	1.469919	1.469919	1.469919	-0.4523963	0.352861
12453	-19.92014	-16.14102	-3.779117	1.873648	1.873648	1.873648	-0.6350775	0.2316981
12454	-19.01322	-16.03651	-2.976708	1.495629	1.495629	1.495629	-0.5117325	0.3077992
12455	-18.87037	-15.89366	-2.976708	1.495629	1.495629	1.495629	-0.3811028	0.4158122
12456	-20.00137	-17.02466	-2.976708	1.495629	1.495629	1.495629	-0.8756786	0.1331439
12457	-19.29715	-17.32834	-1.968816	0.9438638	0.9438638	0.9438638	-0.9067035	0.1239643
12458	-18.51335	-16.72712	-1.786222	0.7570093	0.7570093	0.7570093	-0.6504489	0.2236408
12459	-18.3028	-16.51658	-1.786222	0.7570093	0.7570093	0.7570093	-0.2861325	0.517449
12460	-18.32161	-16.45955	-1.862065	0.8541806	0.8541806	0.8541806	-0.2481808	0.5647019
12461	-18.96307	-15.85705	-3.106014	1.557475	1.557475	1.557475	-0.287389	0.515954
12462	-18.46022	-16.27405	-2.186174	1.086005	1.086005	1.086005	-0.2183311	0.6048795
12463	-18.68896	-15.99739	-2.69158	1.35624	1.35624	1.35624	-0.2677833	0.5397799
12464	-18.29961	-16.41934	-1.880272	0.8714504	0.8714504	0.8714504	-0.2626161	0.5462405
12465	-19.27648	-15.79147	-3.485011	1.736162	1.736162	1.736162	-0.4113697	0.3878201
12466	-18.37141	-16.21638	-2.155028	1.067327	1.067327	1.067327	-0.4539035	0.3516386
12467	-18.23766	-16.3883	-1.849356	0.8413432	0.8413432	0.8413432	-0.4487208	0.35586
12468	-19.04364	-16.19812	-2.845522	1.432121	1.432121	1.432121	-0.5810576	0.2623871
12469	-19.62789	-17.22317	-2.404727	1.208568	1.208568	1.208568	-0.9045835	0.1245709
12470	-18.62799	-16.72362	-1.904371	0.8927514	0.8927514	0.8927514	-0.6872588	0.2054666
12471	-19.85636	-17.00512	-2.851238	1.434907	1.434907	1.434907	-0.8641997	0.13671
12472	-20.46662	-17.14975	-3.316872	1.657231	1.657231	1.657231	-0.9241183	0.1190917
12473	-19.28554	-15.77764	-3.5079	1.74688	1.74688	1.74688	-0.4008305	0.3973466
12474	-18.55079	-16.04023	-2.510554	1.264288	1.264288	1.264288	-0.3940273	0.4036201
12475	-19.22105	-15.8016	-3.419454	1.705432	1.705432	1.705432	-0.406208	0.3924569
12476	-18.60576	-16.13073	-2.475031	1.245778	1.245778	1.245778	-0.2228862	0.5985684
12477	-18.39117	-16.28862	-2.102543	1.034857	1.034857	1.034857	-0.2391795	0.5765281
12478	-19.06915	-17.11797	-1.951182	0.5076256	0.5076256	0.5076256	-0.1815784	0.6582967
12479	-18.98195	-17.0343	-1.947652	0.5091137	0.5091137	0.5091137	-0.2076457	0.6199466
12480	-18.70659	-16.75894	-1.947652	0.5091137	0.5091137	0.5091137	-0.3540607	0.4425265
12481	-18.62656	-16.84477	-1.781795	0.6316679	0.6316679	0.6316679	-0.6666068	0.2154732
12482	-19.34802	-17.22242	-2.1256	0.4501776	0.4501776	0.4501776	-0.7852805	0.163953
12483	-19.93215	-18.13294	-1.799208	0.6060384	0.6060384	0.6060384	-1.105655	0.07840519
12484	-19.57272	-17.23309	-2.339627	1.173306	1.173306	1.173306	-0.9038332	0.1247863
12485	-19.02687	-16.68725	-2.339627	1.173306	1.173306	1.173306	-0.729373	0.1864778
12486	-18.45418	-16.11455	-2.339627	1.173306	1.173306	1.173306	-0.4176836	0.3822226
12487	-19.03224	-15.96093	-3.071306	1.540935	1.540935	1.540935	-0.4768454	0.3335452
12488	-19.06863	-15.8475	-3.221132	1.612072	1.612072	1.612072	-0.2545317	0.5565039
12489	-18.40099	-16.62212	-1.778874	0.7409982	0.7409982	0.7409982	-0.2328067	0.5850505
12490	-18.98265	-15.84731	-3.13534	1.571419	1.571419	1.571419	-0.2910124	0.5116672
12491	-18.40906	-16.15008	-2.258976	1.128279	1.128279	1.128279	-0.2910124	0.5116672
12492	-18.24468	-16.29833	-1.946344	0.9268092	0.9268092	0.9268092	-0.4132839	0.3861145
12493	-18.23759	-16.37826	-1.859336	0.8514838	0.8514838	0.8514838	-0.3239091	0.4743412
12494	-18.55687	-16.72116	-1.835712	0.5714319	0.5714319	0.5714319	-0.3109093	0.4887545
12495	-18.59276	-16.7746	-1.81816	0.586212	0.586212	0.586212	-0.2641372	0.5443306
12496	-18.30541	-16.39627	-1.909134	0.8967902	0.8967902	0.8967902	-0.5070368	0.3111452
12497	-18.61972	-16.26903	-2.350691	1.17936	1.17936	1.17936	-0.5480815	0.2830861
12498	-19.25494	-17.45259	-1.802353	0.7842038	0.7842038	0.7842038	-0.9253719	0.1187485
12499	-18.31394	-16.5449	-1.769038	0.6687996	0.6687996	0.6687996	-0.4413114	0.3619833
12500	-18.36748	-16.58458	-1.782896	0.6296491	0.6296491	0.6296491	-0.3960683	0.4017276
12501	-18.23806	-16.31345	-1.924606	0.9095801	0.9095801	0.9095801	-0.3400493	0.4570364
12502	-18.21938	-16.39471	-1.824663	0.8138208	0.8138208	0.8138208	-0.3967855	0.4010648
12503	-18.71665	-16.84009	-1.876554	0.5441908	0.5441908	0.5441908	-0.6268241	0.2361434
12504	-18.38945	-16.61012	-1.779329	0.6365186	0.6365186	0.6365186	-0.5026266	0.314321
12505	-18.35062	-16.57393	-1.776688	0.6423686	0.6423686	0.6423686	-0.4484858	0.3560527
12506	-18.85152	-16.78896	-2.062558	0.4681052	0.4681052	0.4681052	-0.5183864	0.3031193
12507	-20.09054	-17.75589	-2.334649	0.4035345	0.4035345	0.4035345	-0.9713087	0.1068295
12508	-22.59453	-20.25988	-2.334649	0.4035345	0.4035345	0.4035345	-1.637456	0.02304328
12509	-19.39536	-16.97823	-2.417124	0.3887182	0.3887182	0.3887182	-0.6307643	0.2340107
12510	-18.86731	-16.88107	-1.986239	0.4937767	0.4937767	0.4937767	-0.6265718	0.2362806
12511	-18.83819	-16.8737	-1.964489	0.5021795	0.5021795	0.5021795	-0.6263323	0.236411
12512	-18.77591	-16.96892	-1.80699	0.5972458	0.5972458	0.5972458	-0.7152707	0.1926324
12513	-18.53813	-16.73114	-1.80699	0.5972458	0.5972458	0.5972458	-0.5823291	0.26162
12514	-18.34376	-16.24563	-2.098128	1.03206	1.03206	1.03206	-0.2759622	0.5297096
12515	-18.41142	-16.30656	-2.104867	1.036324	1.036324	1.036324	-0.2267289	0.5932956
12516	-18.26878	-16.34034	-1.928432	0.9126711	0.9126711	0.9126711	-0.4634567	0.343988
12517	-18.23751	-16.30908	-1.928432	0.9126711	0.9126711	0.9126711	-0.4100687	0.3889836
12518	-19.152	-16.29689	-2.855115	1.436796	1.436796	1.436796	-0.6259675	0.2366097
12519	-19.00933	-16.59549	-2.41384	1.213439	1.213439	1.213439	-0.7025918	0.198339
12520	-19.37854	-15.83798	-3.540558	1.762165	1.762165	1.762165	-0.4632321	0.3441659
12521	-19.83205	-16.40602	-3.426023	1.708514	1.708514	1.708514	-0.7084343	0.1956887
12522	-18.79245	-16.16615	-2.626302	1.323484	1.323484	1.323484	-0.5354954	0.2914101
12523	-18.287	-16.21867	-2.068331	1.012884	1.012884	1.012884	-0.3797827	0.417078
12524	-18.31027	-16.51225	-1.798015	0.7775704	0.7775704	0.7775704	-0.2713188	0.5354034
12525	-18.47126	-16.3522	-2.11906	1.045224	1.045224	1.045224	-0.5488114	0.2826107
12526	-20.7436	-17.69152	-3.052086	1.531758	1.531758	1.531758	-1.056115	0.08787896
12527	-19.91088	-16.85879	-3.052086	1.531758	1.531758	1.531758	-0.8310769	0.1475445
12528	-19.19461	-16.4205	-2.774112	1.397134	1.397134	1.397134	-0.6682641	0.2146525
12529	-19.36277	-16.87756	-2.485203	1.251097	1.251097	1.251097	-0.8048748	0.1567203
12530	-18.71181	-15.9887	-2.723109	1.371926	1.371926	1.371926	-0.2653229	0.5428466
12531	-18.2446	-16.2806	-1.964003	0.9402685	0.9402685	0.9402685	-0.357322	0.4392158
12532	-18.87943	-15.90794	-2.971487	1.493117	1.493117	1.493117	-0.2676809	0.5399072
12533	-18.47987	-16.10106	-2.378806	1.194629	1.194629	1.194629	-0.2860924	0.5174967
12534	-18.80804	-16.22706	-2.58098	1.300491	1.300491	1.300491	-0.5621919	0.2740363
12535	-18.66811	-16.08713	-2.58098	1.300491	1.300491	1.300491	-0.2238069	0.5973008
12536	-18.62238	-16.52076	-2.101619	1.034272	1.034272	1.034272	-0.6336065	0.2324842
12537	-21.40818	-19.58683	-1.821348	0.80978	0.80978	0.80978	-1.48602	0.03265724
12538	-18.85922	-16.91281	-1.946409	0.5096418	0.5096418	0.5096418	-0.6543885	0.2216213
12539	-19.78644	-17.98639	-1.800054	0.6050269	0.6050269	0.6050269	-1.064192	0.08625981
12540	-19.06109	-17.24646	-1.814628	0.8012542	0.8012542	0.8012542	-0.8621527	0.1373559
12541	-18.27778	-16.50421	-1.773562	0.7260207	0.7260207	0.7260207	-0.4707692	0.3382445
12542	-18.73393	-16.95021	-1.783718	0.628193	0.628193	0.628193	-0.7158928	0.1923566
12543	-19.01133	-16.85432	-2.15701	0.4420723	0.4420723	0.4420723	-0.3550678	0.4415015
12544	-18.96335	-16.80634	-2.15701	0.4420723	0.4420723	0.4420723	-0.4957107	0.3193665
12545	-20.0152	-17.93437	-2.080835	0.462652	0.462652	0.462652	-1.0345	0.09236337
12546	-19.35036	-17.22862	-2.121744	0.4512074	0.4512074	0.4512074	-0.7881717	0.1628652
12547	-18.85972	-17.02921	-1.830506	0.5755555	0.5755555	0.5755555	-0.7360371	0.1836382
12548	-18.45694	-16.65051	-1.806429	0.5978445	0.5978445	0.5978445	-0.3437767	0.4531305
12549	-18.42875	-16.62232	-1.806429	0.5978445	0.5978445	0.5978445	-0.4556558	0.3502227
12550	-20.02877	-17.71327	-2.315491	0.4072119	0.4072119	0.4072119	-0.9578507	0.1101918
12551	-19.4356	-17.66491	-1.770692	0.6605859	0.6605859	0.6605859	-0.9754214	0.1058226
12552	-18.91545	-16.55741	-2.358043	1.183369	1.183369	1.183369	-0.6824869	0.2077366
12553	-20.26528	-15.503	-4.762279	2.336533	2.336533	2.336533	-0.3201181	0.4785
12554	-20.33609	-15.57381	-4.762279	2.336533	2.336533	2.336533	-0.196692	0.6357817
12555	-20.37705	-15.61477	-4.762279	2.336533	2.336533	2.336533	-0.1681659	0.6789443
12556	-19.16934	-16.16087	-3.008465	1.510878	1.510878	1.510878	-0.1132731	0.7704188
12557	-19.34131	-16.33284	-3.008465	1.510878	1.510878	1.510878	-0.05708623	0.8768267
12558	-19.05831	-16.65468	-2.403628	1.20798	1.20798	1.20798	-0.04219192	0.9074194
12559	-19.05414	-17.21376	-1.840382	0.8317938	0.8317938	0.8317938	-0.02324475	0.9478841
12560	-19.54215	-16.47809	-3.064064	1.537479	1.537479	1.537479	-0.01191403	0.9729398
12561	-19.57279	-16.50872	-3.064064	1.537479	1.537479	1.537479	-0.004192964	0.9903918
12562	-19.13572	-16.86448	-2.27125	1.135242	1.135242	1.135242	-0.01116376	0.9746221
12563	-19.04283	-17.02795	-2.014881	0.976931	0.976931	0.976931	-0.01817564	0.9590127
12564	-19.09801	-16.6337	-2.464311	1.240156	1.240156	1.240156	-0.03933073	0.9134174
12565	-19.92905	-16.12559	-3.80347	1.885023	1.885023	1.885023	-0.04424822	0.9031331
12566	-19.92126	-16.11779	-3.80347	1.885023	1.885023	1.885023	-0.04666877	0.8981135
12567	-19.99417	-16.1907	-3.80347	1.885023	1.885023	1.885023	-0.02474646	0.9446122
12568	-18.94459	-16.7376	-2.206986	1.098275	1.098275	1.098275	-0.0507659	0.8896806
12569	-18.9901	-16.78311	-2.206986	1.098275	1.098275	1.098275	-0.03965049	0.9127451
12570	-19.58219	-16.29668	-3.285516	1.642462	1.642462	1.642462	-0.03965049	0.9127451
12571	-19.33008	-16.60555	-2.724527	1.37263	1.37263	1.37263	-0.01509325	0.9658435
12572	-19.3278	-16.56861	-2.759186	1.389777	1.389777	1.389777	-0.02040982	0.9540918
12573	-19.18639	-16.4272	-2.759186	1.389777	1.389777	1.389777	-0.05791841	0.8751482
12574	-19.17293	-16.50231	-2.670619	1.345765	1.345765	1.345765	-0.04772222	0.8959376
12575	-19.99164	-16.13136	-3.860283	1.911561	1.911561	1.911561	-0.03773726	0.916775
12576	-19.05431	-16.5881	-2.466205	1.241151	1.241151	1.241151	-0.0508168	0.8895763
12577	-19.09089	-16.90315	-2.187742	1.086935	1.086935	1.086935	-0.01510303	0.9658217
12578	-19.21202	-16.55495	-2.657074	1.338975	1.338975	1.338975	-0.0354716	0.9215701
12579	-19.07967	-16.84928	-2.230398	1.111894	1.111894	1.111894	-0.02059855	0.9536773
12580	-19.11694	-16.76428	-2.35266	1.180435	1.180435	1.180435	-0.02258701	0.9493208
12581	-19.04158	-16.68892	-2.35266	1.180435	1.180435	1.180435	-0.04074234	0.9104533
12582	-18.89042	-17.1179	-1.77252	0.7224155	0.7224155	0.7224155	-0.08191656	0.8281013
12583	-18.96146	-17.18894	-1.77252	0.7224155	0.7224155	0.7224155	-0.06587184	0.859267
12584	-19.3641	-16.36053	-3.003569	1.50853	1.50853	1.50853	-0.04961102	0.8920495
12585	-18.79837	-16.92715	-1.871219	0.8630096	0.8630096	0.8630096	-0.07662194	0.8382587
