Iteration	Posterior	Likelihood	Prior	er[1][1]	er[2][2]	extirpation_rate	log10_rate_bg	rate_bg
8575	-45.16268	-43.29186	-1.87082	0.8626318	0.8626318	0.8626318	-1.44544	0.03585587
8576	-44.52456	-42.74993	-1.774631	0.7294237	0.7294237	0.7294237	-2.86512	0.001364205
8577	-45.11584	-43.08888	-2.026952	0.4794384	0.4794384	0.4794384	-1.650424	0.02236537
8578	-45.10418	-43.30231	-1.801872	0.6029034	0.6029034	0.6029034	-1.444172	0.03596065
8579	-44.74802	-42.89267	-1.855345	0.5573755	0.5573755	0.5573755	-1.990677	0.01021699
8580	-44.75863	-42.848	-1.910628	0.8980468	0.8980468	0.8980468	-2.121197	0.007564902
8581	-44.5114	-42.74159	-1.769814	0.6645558	0.6645558	0.6645558	-3.075249	0.0008409135
8582	-44.70561	-42.74697	-1.958637	0.936225	0.936225	0.936225	-2.924107	0.001190949
8583	-44.63205	-42.7436	-1.888447	0.5374811	0.5374811	0.5374811	-3.017464	0.000960585
8584	-44.86453	-42.73063	-2.133905	1.054421	1.054421	1.054421	-3.792162	0.0001613757
8585	-44.74539	-42.738	-2.007393	0.9717042	0.9717042	0.9717042	-3.203277	0.000626215
8586	-44.74078	-42.73339	-2.007393	0.9717042	0.9717042	0.9717042	-3.474766	0.0003351459
8587	-45.93175	-42.73362	-3.198128	1.60119	1.60119	1.60119	-3.443096	0.0003604988
8588	-44.55402	-42.73972	-1.814292	0.8008145	0.8008145	0.8008145	-3.13703	0.0007294063
8589	-44.99448	-42.75407	-2.24041	1.117663	1.117663	1.117663	-2.781647	0.001653303
8590	-44.53966	-42.76213	-1.777526	0.7375833	0.7375833	0.7375833	-2.672069	0.0021278
8591	-44.52016	-42.7332	-1.786959	0.7584415	0.7584415	0.7584415	-3.494553	0.0003202187
8592	-44.7645	-42.73101	-2.033488	0.9897018	0.9897018	0.9897018	-3.73236	0.0001851996
8593	-45.03876	-42.73059	-2.308167	1.155937	1.155937	1.155937	-3.795501	0.0001601398
8594	-44.98592	-42.95515	-2.030769	0.9878538	0.9878538	0.9878538	-1.84085	0.01442614
8595	-44.92742	-43.15956	-1.767862	0.695909	0.695909	0.695909	-1.567016	0.02710092
8596	-44.52943	-42.73813	-1.791301	0.7664184	0.7664184	0.7664184	-3.201789	0.0006283629
8597	-44.58756	-42.81316	-1.774404	0.7287217	0.7287217	0.7287217	-2.274185	0.005318814
8598	-44.88823	-42.74031	-2.147915	0.4443695	0.4443695	0.4443695	-3.122877	0.0007535685
8599	-44.55828	-42.73026	-1.828016	0.81781	0.81781	0.81781	-3.863782	0.0001368416
8600	-44.65051	-42.77742	-1.873086	0.5462316	0.5462316	0.5462316	-2.514801	0.003056324
8601	-44.70858	-42.80875	-1.89983	0.8888527	0.8888527	0.8888527	-2.293977	0.005081864
8602	-44.66266	-42.89279	-1.769872	0.6642715	0.6642715	0.6642715	-1.988038	0.01027926
8603	-44.52662	-42.74372	-1.7829	0.6296414	0.6296414	0.6296414	-3.012326	0.0009720166
8604	-44.52613	-42.74426	-1.781872	0.631524	0.631524	0.631524	-2.997601	0.00100554
8605	-44.66575	-42.80155	-1.864202	0.8562704	0.8562704	0.8562704	-2.335318	0.004620428
8606	-45.3525	-42.91036	-2.442138	1.22847	1.22847	1.22847	-1.931395	0.01171129
8607	-44.85019	-43.00462	-1.845571	0.5641081	0.5641081	0.5641081	-1.764474	0.01719989
8608	-44.54825	-42.76311	-1.785135	0.7548515	0.7548515	0.7548515	-2.659378	0.002190896
8609	-44.92561	-42.9771	-1.948507	0.9284823	0.9284823	0.9284823	-1.801894	0.01577995
8610	-45.43376	-42.95411	-2.479644	1.248192	1.248192	1.248192	-1.836929	0.01455697
8611	-45.24998	-42.77033	-2.479644	1.248192	1.248192	1.248192	-2.567664	0.002706054
8612	-44.70786	-42.85481	-1.853048	0.8451486	0.8451486	0.8451486	-2.098272	0.007974947
8613	-45.09769	-42.73457	-2.36312	1.186131	1.186131	1.186131	-3.383197	0.0004138118
8614	-46.54645	-42.76713	-3.779327	1.873746	1.873746	1.873746	-2.588687	0.002578179
8615	-45.18087	-42.73274	-2.448128	1.231635	1.231635	1.231635	-3.525861	0.0002979471
8616	-47.71479	-42.73247	-4.982322	2.442024	2.442024	2.442024	-3.525861	0.0002979471
8617	-47.11123	-42.7344	-4.376826	2.153743	2.153743	2.153743	-3.373807	0.0004228562
8618	-46.83532	-42.73445	-4.100873	2.024091	2.024091	2.024091	-3.373807	0.0004228562
8619	-46.83238	-42.73151	-4.100873	2.024091	2.024091	2.024091	-3.642776	0.000227627
8620	-47.69301	-42.73558	-4.957436	2.430046	2.430046	2.430046	-3.293968	0.0005081963
8621	-46.16415	-42.74689	-3.417263	1.704405	1.704405	1.704405	-2.909909	0.001230526
8622	-45.93138	-42.76969	-3.161684	1.583924	1.583924	1.583924	-2.567226	0.002708783
8623	-44.98888	-42.89097	-2.097911	1.031922	1.031922	1.031922	-1.984834	0.01035537
8624	-44.52028	-42.73289	-1.787381	0.7592492	0.7592492	0.7592492	-3.521465	0.0003009783
8625	-44.52029	-42.73291	-1.787381	0.7592492	0.7592492	0.7592492	-3.520417	0.0003017052
8626	-44.58154	-42.73817	-1.84337	0.8350229	0.8350229	0.8350229	-3.198605	0.0006329873
8627	-44.81589	-42.74393	-2.071955	1.015246	1.015246	1.015246	-2.998559	0.001003325
8628	-45.62	-42.87045	-2.749547	1.385017	1.385017	1.385017	-2.035775	0.009209273
8629	-44.81093	-42.96182	-1.849116	0.8410927	0.8410927	0.8410927	-1.831535	0.01473889
8630	-44.91593	-42.73055	-2.185377	1.085532	1.085532	1.085532	-3.804953	0.000156692
8631	-44.91545	-42.73007	-2.185377	1.085532	1.085532	1.085532	-3.89768	0.0001265668
8632	-44.56238	-42.76571	-1.796673	0.7754357	0.7754357	0.7754357	-2.627934	0.002355407
8633	-44.9776	-42.73128	-2.24632	1.121054	1.121054	1.121054	-3.692093	0.0002031921
8634	-45.45681	-42.74367	-2.713142	1.366976	1.366976	1.366976	-2.998642	0.001003132
8635	-44.74195	-42.81003	-1.931924	0.9154695	0.9154695	0.9154695	-2.28657	0.00516928
8636	-44.75214	-42.8473	-1.904838	0.8931495	0.8931495	0.8931495	-2.123859	0.007518672
8637	-44.66888	-42.77005	-1.898827	0.8879845	0.8879845	0.8879845	-2.578116	0.002641706
8638	-45.60085	-42.78329	-2.817557	1.418459	1.418459	1.418459	-2.447744	0.003566609
8639	-44.85807	-42.75287	-2.105198	1.036533	1.036533	1.036533	-2.80387	0.001570832
8640	-45.77111	-42.73219	-3.038918	1.525463	1.525463	1.525463	-3.574343	0.000266475
8641	-44.5593	-42.76883	-1.790469	0.7649435	0.7649435	0.7649435	-2.59349	0.002549821
8642	-44.54828	-42.73546	-1.812821	0.5912898	0.5912898	0.5912898	-3.339494	0.0004576212
8643	-44.7	-42.74901	-1.950987	0.9303909	0.9303909	0.9303909	-2.879637	0.001319358
8644	-45.14555	-42.73046	-2.415093	1.214107	1.214107	1.214107	-3.817966	0.0001520666
8645	-45.61143	-42.73142	-2.880005	1.448902	1.448902	1.448902	-3.666079	0.0002157351
8646	-46.77921	-42.7299	-4.049304	1.999942	1.999942	1.999942	-3.91736	0.0001209595
8647	-46.77921	-42.7299	-4.049304	1.999942	1.999942	1.999942	-3.91736	0.0001209595
8648	-45.86685	-42.72994	-3.136904	1.572162	1.572162	1.572162	-3.91736	0.0001209595
8649	-44.98372	-42.79074	-2.192979	1.090035	1.090035	1.090035	-2.399646	0.003984315
8650	-46.7509	-43.31023	-3.440666	1.715381	1.715381	1.715381	-1.408727	0.03901874
8651	-46.15162	-43.98991	-2.161709	1.071368	1.071368	1.071368	-1.081085	0.08296891
8652	-46.81887	-43.27634	-3.542535	1.76309	1.76309	1.76309	-1.434176	0.03679797
8653	-45.29312	-43.02452	-2.268593	1.133739	1.133739	1.133739	-1.720894	0.01901543
8654	-44.5921	-42.79359	-1.798515	0.7783545	0.7783545	0.7783545	-2.386848	0.004103473
8655	-45.1399	-43.29026	-1.849639	0.5612477	0.5612477	0.5612477	-1.454557	0.03511095
8656	-44.64041	-42.75447	-1.885945	0.538857	0.538857	0.538857	-2.786921	0.00163335
8657	-44.68808	-42.80213	-1.885945	0.538857	0.538857	0.538857	-2.338491	0.004586788
8658	-44.67725	-42.80098	-1.876272	0.8677541	0.8677541	0.8677541	-2.338491	0.004586788
8659	-44.64619	-42.79261	-1.853576	0.5585592	0.5585592	0.5585592	-2.397926	0.004000131
8660	-44.85874	-42.82465	-2.034094	0.4770836	0.4770836	0.4770836	-2.224371	0.005965261
8661	-45.29937	-42.76681	-2.532561	0.3702896	0.3702896	0.3702896	-2.623622	0.00237891
8662	-44.58407	-42.81416	-1.769906	0.6641038	0.6641038	0.6641038	-2.270428	0.005365031
8663	-44.91833	-43.15077	-1.767553	0.688061	0.688061	0.688061	-1.57621	0.02653319
8664	-44.984	-43.17987	-1.804132	0.7868191	0.7868191	0.7868191	-1.544615	0.02853549
8665	-44.71758	-42.94992	-1.767659	0.6923572	0.6923572	0.6923572	-1.857674	0.01387797
8666	-44.86604	-43.08493	-1.781105	0.6329765	0.6329765	0.6329765	-1.651581	0.02230585
8667	-45.29425	-42.91165	-2.382601	0.3947314	0.3947314	0.3947314	-1.946724	0.01130514
8668	-44.73228	-42.90411	-1.828169	0.5774725	0.5774725	0.5774725	-1.960983	0.01094
8669	-45.22899	-43.46128	-1.767717	0.6935815	0.6935815	0.6935815	-1.334363	0.04630597
8670	-45.54348	-43.69391	-1.849578	0.8415733	0.8415733	0.8415733	-1.208186	0.0619176
8671	-45.11362	-43.28069	-1.832921	0.8234847	0.8234847	0.8234847	-1.455258	0.03505433
8672	-46.42001	-44.25225	-2.167761	1.075011	1.075011	1.075011	-0.9952974	0.1010887
8673	-44.93439	-42.76663	-2.167761	1.075011	1.075011	1.075011	-2.61115	0.00244822
8674	-44.86975	-42.72974	-2.140011	1.058173	1.058173	1.058173	-3.976859	0.0001054728
8675	-44.50493	-42.72978	-1.775151	0.6462008	0.6462008	0.6462008	-3.976859	0.0001054728
8676	-44.60572	-42.75662	-1.849095	0.8410715	0.8410715	0.8410715	-2.746642	0.001792081
8677	-44.52494	-42.73734	-1.787598	0.6218116	0.6218116	0.6218116	-3.23994	0.0005755188
8678	-44.51078	-42.74017	-1.770612	0.7147123	0.7147123	0.7147123	-3.122396	0.0007544034
8679	-44.81603	-43.04542	-1.770612	0.7147123	0.7147123	0.7147123	-1.700917	0.01991056
8680	-45.46633	-42.75104	-2.715296	1.368047	1.368047	1.368047	-2.830383	0.001477804
8681	-45.17987	-42.73471	-2.445156	1.230066	1.230066	1.230066	-3.372884	0.0004237559
8682	-45.18182	-42.73667	-2.445156	1.230066	1.230066	1.230066	-3.26047	0.000548946
8683	-45.97675	-42.7419	-3.23485	1.618555	1.618555	1.618555	-3.045633	0.0009002587
8684	-46.73512	-43.08872	-3.646398	1.811651	1.811651	1.811651	-1.618508	0.02407089
8685	-46.47833	-42.77058	-3.707748	1.840313	1.840313	1.840313	-2.552555	0.002801853
8686	-45.62649	-42.7321	-2.894392	1.455884	1.455884	1.455884	-3.585252	0.0002598654
8687	-44.73288	-42.73287	-2.000005	0.9664948	0.9664948	0.9664948	-3.5194	0.0003024129
8688	-44.58581	-42.73137	-1.854436	0.8465624	0.8465624	0.8465624	-3.68475	0.0002066569
8689	-44.78323	-42.74194	-2.041288	0.9949704	0.9949704	0.9949704	-3.057401	0.000876191
8690	-44.8189	-42.77761	-2.041288	0.9949704	0.9949704	0.9949704	-2.503885	0.003134119
8691	-47.34711	-44.89539	-2.451726	1.233533	1.233533	1.233533	-0.8254124	0.1494815
8692	-45.21174	-43.44103	-1.77071	0.7151567	0.7151567	0.7151567	-1.346094	0.04507193
8693	-45.79784	-43.4091	-2.388739	1.199986	1.199986	1.199986	-1.352924	0.04436863
8694	-45.56238	-42.73086	-2.83152	1.425286	1.425286	1.425286	-3.746018	0.000179466
8695	-45.56268	-42.73116	-2.83152	1.425286	1.425286	1.425286	-3.70165	0.0001987695
8696	-45.56453	-42.73301	-2.83152	1.425286	1.425286	1.425286	-3.49756	0.0003180092
8697	-45.59105	-42.75953	-2.83152	1.425286	1.425286	1.425286	-2.692297	0.002030966
8698	-46.72979	-44.20964	-2.520147	1.269257	1.269257	1.269257	-1.000939	0.09978407
8699	-44.81258	-42.82287	-1.989706	0.9591411	0.9591411	0.9591411	-2.222261	0.005994303
8700	-45.27813	-43.28842	-1.989706	0.9591411	0.9591411	0.9591411	-1.44561	0.03584182
8701	-44.60526	-42.73171	-1.873558	0.865217	0.865217	0.865217	-3.642431	0.0002278082
8702	-44.62385	-42.75029	-1.873558	0.865217	0.865217	0.865217	-2.855107	0.001396023
8703	-44.57252	-42.73926	-1.833261	0.8238724	0.8238724	0.8238724	-3.154282	0.0007010002
8704	-44.50773	-42.72998	-1.777752	0.7381699	0.7381699	0.7381699	-3.925072	0.0001188304
8705	-44.86355	-42.72995	-2.133599	1.054233	1.054233	1.054233	-3.925072	0.0001188304
8706	-45.28091	-42.74062	-2.540283	1.279646	1.279646	1.279646	-3.094839	0.0008038249
8707	-44.68299	-42.73435	-1.948644	0.9285879	0.9285879	0.9285879	-3.403552	0.0003948643
8708	-44.61166	-42.73385	-1.877804	0.8691765	0.8691765	0.8691765	-3.440556	0.0003626137
8709	-44.66053	-42.73051	-1.930024	0.9139496	0.9139496	0.9139496	-3.815688	0.0001528664
8710	-45.99279	-42.73043	-3.262362	1.631543	1.631543	1.631543	-3.815688	0.0001528664
8711	-45.06876	-42.7308	-2.33796	1.172391	1.172391	1.172391	-3.760379	0.0001736286
8712	-45.33456	-43.1129	-2.221666	1.106836	1.106836	1.106836	-1.607131	0.02470979
8713	-44.97431	-42.75264	-2.221666	1.106836	1.106836	1.106836	-2.80646	0.001561492
8714	-44.65765	-42.73505	-1.922597	0.9079461	0.9079461	0.9079461	-3.357774	0.000438759
8715	-44.5825	-42.73274	-1.849758	0.8417605	0.8417605	0.8417605	-3.533678	0.0002926319
8716	-44.5917	-42.73442	-1.857279	0.8494313	0.8494313	0.8494313	-3.399976	0.0003981291
8717	-44.54328	-42.73501	-1.808271	0.7927001	0.7927001	0.7927001	-3.362819	0.0004336913
8718	-45.59496	-42.74102	-2.853934	0.3288955	0.3288955	0.3288955	-3.100589	0.0007932514
8719	-45.14032	-42.74837	-2.391956	0.3930765	0.3930765	0.3930765	-2.904066	0.001247193
8720	-45.12816	-42.73621	-2.391956	0.3930765	0.3930765	0.3930765	-3.301335	0.0004996493
8721	-44.82103	-42.84121	-1.97982	0.4961966	0.4961966	0.4961966	-2.155141	0.006996148
8722	-45.28326	-42.88687	-2.396397	0.3922976	0.3922976	0.3922976	-2.00988	0.009775067
8723	-45.75509	-42.73253	-3.022558	0.3112523	0.3112523	0.3112523	-3.564743	0.0002724311
8724	-44.85082	-42.73385	-2.116968	0.4524936	0.4524936	0.4524936	-3.449037	0.0003556013
8725	-44.50141	-42.73379	-1.76762	0.6832646	0.6832646	0.6832646	-3.449037	0.0003556013
8726	-44.94166	-42.7383	-2.203353	1.096144	1.096144	1.096144	-3.18746	0.0006494407
8727	-44.97479	-42.77144	-2.203353	1.096144	1.096144	1.096144	-2.559673	0.002756301
8728	-44.99845	-42.73368	-2.264764	1.131568	1.131568	1.131568	-3.44795	0.0003564921
8729	-46.42415	-42.7335	-3.690656	1.832329	1.832329	1.832329	-3.44795	0.0003564921
8730	-46.66917	-42.88118	-3.787992	1.877793	1.877793	1.877793	-1.993062	0.01016103
8731	-48.26027	-42.73082	-5.529457	2.708726	2.708726	2.708726	-3.725582	0.0001881128
8732	-48.44434	-42.76508	-5.67926	2.78297	2.78297	2.78297	-2.59207	0.002558175
8733	-46.19365	-43.11581	-3.077844	1.544054	1.544054	1.544054	-1.593123	0.0255198
8734	-45.57498	-42.83449	-2.740495	1.380541	1.380541	1.380541	-2.16285	0.006873061
8735	-45.68618	-42.94568	-2.740495	1.380541	1.380541	1.380541	-1.850538	0.01410787
8736	-45.42832	-42.76283	-2.665488	1.343195	1.343195	1.343195	-2.650645	0.0022354
8737	-46.68098	-44.30558	-2.375399	1.192787	1.192787	1.192787	-0.9750492	0.1059134
8738	-45.20165	-43.32425	-1.877403	0.8688043	0.8688043	0.8688043	-1.420695	0.03795811
8739	-45.23931	-42.91764	-2.321665	1.163418	1.163418	1.163418	-1.915743	0.01214106
8740	-45.70794	-42.74263	-2.965318	1.490148	1.490148	1.490148	-3.026111	0.0009416486
8741	-45.76788	-42.73974	-3.028148	1.520309	1.520309	1.520309	-3.121685	0.0007556393
8742	-47.66071	-42.72999	-4.930721	2.417202	2.417202	2.417202	-3.888376	0.0001293074
8743	-49.18976	-42.73265	-6.457109	3.178048	3.178048	3.178048	-3.491893	0.0003221863
8744	-47.87096	-42.73923	-5.131728	2.514197	2.514197	2.514197	-3.119461	0.0007595205
8745	-46.17056	-42.77453	-3.396038	1.694444	1.694444	1.694444	-2.517037	0.003040628
8746	-45.6888	-42.81273	-2.876075	1.446993	1.446993	1.446993	-2.261101	0.0054815
8747	-45.89184	-43.01577	-2.876075	1.446993	1.446993	1.446993	-1.726682	0.01876369
8748	-44.93707	-42.80182	-2.13525	1.055249	1.055249	1.055249	-2.329519	0.00468253
8749	-45.06446	-42.92921	-2.13525	1.055249	1.055249	1.055249	-1.892299	0.01281449
8750	-46.26088	-42.86519	-3.395691	1.694281	1.694281	1.694281	-2.04535	0.009008442
8751	-45.64058	-42.73299	-2.90759	1.462279	1.462279	1.462279	-3.498416	0.0003173832
8752	-45.06595	-43.10763	-1.958321	0.9359857	0.9359857	0.9359857	-1.617327	0.02413645
8753	-44.58089	-42.78211	-1.798787	0.7787786	0.7787786	0.7787786	-2.470618	0.003383621
8754	-44.5382	-42.74623	-1.791969	0.615392	0.615392	0.615392	-2.947944	0.001127342
8755	-44.59117	-42.80058	-1.790589	0.7651577	0.7651577	0.7651577	-2.343016	0.004539249
8756	-44.73073	-42.74826	-1.98247	0.4951918	0.4951918	0.4951918	-2.904282	0.001246572
8757	-44.71216	-42.88334	-1.828811	0.8187432	0.8187432	0.8187432	-2.010409	0.009763176
8758	-44.75395	-42.98388	-1.770071	0.6633219	0.6633219	0.6633219	-1.796208	0.01598792
8759	-44.57637	-42.8063	-1.770071	0.6633219	0.6633219	0.6633219	-2.312109	0.004874056
8760	-44.53552	-42.73322	-1.802305	0.7841317	0.7841317	0.7841317	-3.492968	0.00032139
8761	-45.06009	-42.77034	-2.28975	0.4123104	0.4123104	0.4123104	-2.584918	0.002600651
8762	-44.51264	-42.73225	-1.780392	0.6343655	0.6343655	0.6343655	-3.586613	0.0002590522
8763	-44.51049	-42.73009	-1.780392	0.6343655	0.6343655	0.6343655	-3.902345	0.0001252146
8764	-44.51073	-42.73034	-1.780392	0.6343655	0.6343655	0.6343655	-3.853327	0.0001401759
8765	-44.74002	-42.73432	-2.0057	0.9705155	0.9705155	0.9705155	-3.40458	0.0003939309
8766	-44.73743	-42.73173	-2.0057	0.9705155	0.9705155	0.9705155	-3.637241	0.0002305465
8767	-44.52442	-42.73047	-1.793954	0.7709729	0.7709729	0.7709729	-3.825917	0.0001493081
8768	-44.6141	-42.73077	-1.883334	0.8742466	0.8742466	0.8742466	-3.772434	0.0001688754
8769	-44.61311	-42.72978	-1.883334	0.8742466	0.8742466	0.8742466	-3.971255	0.0001068428
8770	-44.58686	-42.79401	-1.792849	0.7691023	0.7691023	0.7691023	-2.38425	0.004128098
8771	-45.11365	-43.25387	-1.859781	0.8519261	0.8519261	0.8519261	-1.47639	0.03338952
8772	-45.17335	-42.76679	-2.406562	1.20955	1.20955	1.20955	-2.606584	0.002474094
8773	-45.02291	-42.73289	-2.290014	1.145806	1.145806	1.145806	-3.513699	0.0003064088
8774	-45.26485	-42.73286	-2.531987	1.275372	1.275372	1.275372	-3.513699	0.0003064088
8775	-44.57416	-42.73843	-1.835733	0.8266597	0.8266597	0.8266597	-3.18768	0.0006491127
8776	-44.76973	-42.86702	-1.902707	0.8913286	0.8913286	0.8913286	-2.057223	0.008765503
8777	-44.63428	-42.73158	-1.902707	0.8913286	0.8913286	0.8913286	-3.657658	0.0002199591
8778	-45.87458	-44.08927	-1.785307	0.6254875	0.6254875	0.6254875	-1.062712	0.0865542
8779	-45.28736	-43.39592	-1.891441	0.8815157	0.8815157	0.8815157	-1.370318	0.04262671
8780	-44.84947	-43.03716	-1.812307	0.7981911	0.7981911	0.7981911	-1.710481	0.01947684
8781	-44.76067	-42.99237	-1.768301	0.7007307	0.7007307	0.7007307	-1.781107	0.01655362
8782	-44.50705	-42.73942	-1.767633	0.6916974	0.6916974	0.6916974	-3.150847	0.0007065658
8783	-44.74646	-42.80687	-1.939583	0.9215346	0.9215346	0.9215346	-2.303509	0.004971536
8784	-45.14068	-42.8632	-2.277478	1.138759	1.138759	1.138759	-2.063977	0.008630246
8785	-44.7609	-42.73145	-2.029456	0.9869598	0.9869598	0.9869598	-3.672112	0.0002127591
8786	-44.6163	-42.83931	-1.776991	0.7361669	0.7361669	0.7361669	-2.157404	0.006959789
8787	-44.51776	-42.74141	-1.77635	0.6431806	0.6431806	0.6431806	-3.081335	0.0008292107
8788	-44.71204	-42.81507	-1.89697	0.8863712	0.8863712	0.8863712	-2.261205	0.005480182
8789	-44.62811	-42.73114	-1.89697	0.8863712	0.8863712	0.8863712	-3.715927	0.0001923416
8790	-44.51957	-42.75095	-1.768628	0.6715215	0.6715215	0.6715215	-2.846459	0.001424101
8791	-44.8415	-42.73702	-2.104485	0.4559156	0.4559156	0.4559156	-3.258812	0.0005510456
8792	-44.50291	-42.73197	-1.770935	0.7161511	0.7161511	0.7161511	-3.614686	0.0002428364
8793	-44.59403	-42.73066	-1.863373	0.5521775	0.5521775	0.5521775	-3.797231	0.0001595029
8794	-44.64081	-42.73402	-1.906785	0.8948046	0.8948046	0.8948046	-3.427384	0.0003737799
8795	-44.54757	-42.7562	-1.791364	0.7665287	0.7665287	0.7665287	-2.754596	0.001759559
8796	-44.85166	-43.06029	-1.791364	0.7665287	0.7665287	0.7665287	-1.679681	0.02090831
8797	-44.64249	-42.73224	-1.910251	0.5261785	0.5261785	0.5261785	-3.589944	0.0002570728
8798	-44.54764	-42.77577	-1.771871	0.6560786	0.6560786	0.6560786	-2.527413	0.002968841
8799	-45.05471	-43.28716	-1.767551	0.6873654	0.6873654	0.6873654	-1.453697	0.03518058
8800	-44.52391	-42.74019	-1.783723	0.7519562	0.7519562	0.7519562	-3.121134	0.0007565991
8801	-44.51636	-42.73847	-1.777892	0.7385295	0.7385295	0.7385295	-3.187878	0.000648817
8802	-45.37182	-42.81467	-2.557155	1.288312	1.288312	1.288312	-2.254634	0.005563734
8803	-45.25622	-42.73283	-2.523389	1.270933	1.270933	1.270933	-3.517001	0.0003040878
8804	-45.51097	-42.73519	-2.775777	1.397953	1.397953	1.397953	-3.339079	0.0004580591
8805	-45.09159	-43.0348	-2.056785	1.005299	1.005299	1.005299	-1.708986	0.01954403
8806	-44.9872	-42.93041	-2.056785	1.005299	1.005299	1.005299	-1.890815	0.01285835
8807	-44.49928	-42.73037	-1.768915	0.6695698	0.6695698	0.6695698	-3.846403	0.0001424285
8808	-44.5574	-42.73155	-1.825857	0.8152526	0.8152526	0.8152526	-3.662878	0.0002173314
8809	-44.65331	-42.731	-1.922314	0.9077153	0.9077153	0.9077153	-3.736327	0.0001835155
8810	-44.57869	-42.731	-1.84769	0.839603	0.839603	0.839603	-3.736327	0.0001835155
8811	-45.60573	-43.75804	-1.84769	0.839603	0.839603	0.839603	-1.179667	0.06611995
8812	-44.63074	-42.78305	-1.84769	0.839603	0.839603	0.839603	-2.46183	0.003452789
8813	-45.17111	-42.77036	-2.40075	1.206438	1.206438	1.206438	-2.568296	0.002702118
8814	-45.09696	-42.7921	-2.304859	1.154098	1.154098	1.154098	-2.388953	0.004083632
8815	-44.98607	-42.74182	-2.244251	1.119868	1.119868	1.119868	-3.058595	0.0008737867
8816	-45.99361	-42.97835	-3.015264	1.514137	1.514137	1.514137	-1.786221	0.01635984
8817	-45.31314	-43.44922	-1.863926	0.8560016	0.8560016	0.8560016	-1.337133	0.04601157
8818	-46.05355	-43.44905	-2.604495	1.312448	1.312448	1.312448	-1.324456	0.04737439
8819	-45.3582	-42.7537	-2.604495	1.312448	1.312448	1.312448	-2.783788	0.001645176
8820	-44.52848	-42.75452	-1.773953	0.6494831	0.6494831	0.6494831	-2.783788	0.001645176
8821	-44.90183	-42.84583	-2.056	1.004781	1.004781	1.004781	-2.126842	0.007467198
8822	-45.58979	-43.01841	-2.571379	1.295591	1.295591	1.295591	-1.726234	0.01878306
8823	-46.80207	-42.75892	-4.043147	1.99706	1.99706	1.99706	-2.688583	0.002048409
8824	-45.22892	-42.7305	-2.498419	1.257985	1.257985	1.257985	-3.810529	0.0001546929
8825	-45.72604	-42.88709	-2.838951	1.428915	1.428915	1.428915	-1.986569	0.01031408
8826	-46.32206	-42.74145	-3.580613	1.780901	1.780901	1.780901	-3.056595	0.0008778198
8827	-45.85621	-42.74289	-3.113314	1.560948	1.560948	1.560948	-3.016721	0.0009622312
8828	-44.61253	-42.7434	-1.86913	0.861023	0.861023	0.861023	-3.016721	0.0009622312
8829	-44.82107	-42.91249	-1.908579	0.8963223	0.8963223	0.8963223	-1.933719	0.0116488
8830	-44.60861	-42.81006	-1.798553	0.778414	0.778414	0.778414	-2.289295	0.005136947
8831	-44.50291	-42.73375	-1.769164	0.7070889	0.7070889	0.7070889	-3.45164	0.0003534764
8832	-44.52019	-42.75103	-1.769164	0.7070889	0.7070889	0.7070889	-2.844214	0.001431482
8833	-44.92076	-42.74812	-2.17264	1.077938	1.077938	1.077938	-2.895478	0.001272102
8834	-46.03096	-42.77959	-3.251372	1.626357	1.626357	1.626357	-2.473488	0.003361336
8835	-46.70458	-42.76179	-3.942786	1.950116	1.950116	1.950116	-2.650924	0.002233961
8836	-44.88651	-43.11862	-1.767893	0.6963358	0.6963358	0.6963358	-1.610627	0.02451166
8837	-44.64886	-42.85269	-1.796164	0.7746137	0.7746137	0.7746137	-2.107139	0.007813775
8838	-44.97127	-42.77273	-2.198548	0.4320481	0.4320481	0.4320481	-2.560622	0.002750287
8839	-44.51428	-42.73147	-1.782815	0.6297943	0.6297943	0.6297943	-3.677006	0.0002103749
8840	-44.60535	-42.73309	-1.872263	0.8639971	0.8639971	0.8639971	-3.502209	0.0003146237
8841	-45.38157	-42.74716	-2.634404	1.327571	1.327571	1.327571	-2.911507	0.001226006
8842	-48.57369	-42.81209	-5.761601	2.82402	2.82402	2.82402	-2.233831	0.005836721
8843	-48.51676	-42.75516	-5.761601	2.82402	2.82402	2.82402	-2.726944	0.001875237
8844	-46.29998	-42.74436	-3.555623	1.769213	1.769213	1.769213	-2.971204	0.001068552
8845	-44.73189	-42.73432	-1.997566	0.9647638	0.9647638	0.9647638	-3.404694	0.0003938275
8846	-45.04472	-42.7499	-2.29482	1.148496	1.148496	1.148496	-2.856975	0.001390034
8847	-44.60373	-42.77715	-1.826578	0.8161111	0.8161111	0.8161111	-2.511691	0.003078289
8848	-44.56405	-42.76894	-1.795107	0.7728897	0.7728897	0.7728897	-2.59212	0.002557879
8849	-44.95127	-43.15967	-1.791598	0.6159112	0.6159112	0.6159112	-1.568873	0.02698529
8850	-45.06771	-42.91565	-2.152054	1.065522	1.065522	1.065522	-1.922532	0.01195275
8851	-46.24107	-42.74983	-3.491247	1.739083	1.739083	1.739083	-2.84604	0.001425475
8852	-45.57819	-42.73206	-2.846135	1.43242	1.43242	1.43242	-3.590542	0.0002567191
8853	-44.77716	-42.73098	-2.046183	0.9982522	0.9982522	0.9982522	-3.737029	0.0001832193
